Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
3013762,3141-9,Body weight Measured,Clinical Observation,Measurement,LOINC,Valid,Standard,6202269
3010457,713-8,Eosinophils/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,6195595
3014080,19941-4,Oxygen gas flow Oxygen delivery system,Clinical Observation,Measurement,LOINC,Valid,Standard,6159085
3007194,9269-2,Glasgow coma score total,Clinical Observation,Measurement,LOINC,Valid,Standard,6066032
3035519,38227-5,Braden scale total score,Clinical Observation,Measurement,LOINC,Valid,Standard,6053326
3011904,2777-1,Phosphate [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,5792957
3013650,751-8,Neutrophils [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,5691614
3013869,706-2,Basophils/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,5598772
3013721,1920-8,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,5507139
3035995,6768-6,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,5288198
3043111,32623-1,Platelet mean volume [Entitic volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,5210250
3008342,770-8,Neutrophils/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,5182904
3024128,1975-2,Bilirubin.total [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,5045191
3045716,33037-3,Anion gap in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,5029300
1616852,96790-1,SOFA Total Score,Clinical Observation,Measurement,LOINC,Valid,Standard,4838991
3021391,10466-1,Anion gap 3 in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,4712861
3053283,48643-1,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Lab Test,Measurement,LOINC,Valid,Standard,4568773
3028615,711-2,Eosinophils [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,4552717
3049187,48642-3,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Lab Test,Measurement,LOINC,Valid,Standard,4551435
3020630,2885-2,Protein [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,4527083
3024561,1751-7,Albumin [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,4497623
3033575,742-7,Monocytes [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,4354979
3013429,704-7,Basophils [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,4211501
3006923,1742-6,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,4194759
3009542,20570-8,Hematocrit [Volume Fraction] of Blood,Lab Test,Measurement,LOINC,Valid,Standard,4165543
3004077,32016-8,Glucose [Mass/volume] in Capillary blood,Lab Test,Measurement,LOINC,Valid,Standard,4108063
42527086,60949-5,Mean airway pressure,Clinical Observation,Measurement,LOINC,Valid,Standard,4047215
3022217,6301-6,INR in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,3953194
3034426,5902-2,Prothrombin time (PT),Lab Test,Measurement,LOINC,Valid,Standard,3866708
3004327,731-0,Lymphocytes [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,3729263
4137083,425401001,Pain intensity rating scale,Staging / Scales,Measurement,SNOMED,Valid,Standard,3652310
3032445,50064-5,Ideal body weight,Clinical Observation,Measurement,LOINC,Valid,Standard,3626078
3011424,2340-8,Glucose [Mass/volume] in Blood by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,3281174
3046900,33256-9,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,3235013
4201235,301898006,Body surface area,Observable Entity,Measurement,SNOMED,Valid,Standard,3089401
3030494,50957-0,Manual differential performed [Presence] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,2860096
3018677,14979-9,aPTT in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,2800369
3027801,2703-7,Oxygen [Partial pressure] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,2723189
3005424,8277-6,Body surface area,Clinical Observation,Measurement,LOINC,Valid,Standard,2679756
3027946,2019-8,Carbon dioxide [Partial pressure] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,2619561
3019977,2744-1,pH of Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,2607769
21490850,76212-0,Invasive Blood pressure,Clinical Observation,Measurement,LOINC,Valid,Standard,2546407
3003396,1925-7,Base excess in Arterial blood by calculation,Lab Test,Measurement,LOINC,Valid,Standard,2397103
3008152,1960-4,Bicarbonate [Moles/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,2325042
40762636,59574-4,Body mass index (BMI) [Percentile],Clinical Observation,Measurement,LOINC,Valid,Standard,2323284
3022875,20077-4,Positive end expiratory pressure setting Ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,2294170
3005456,6298-4,Potassium [Moles/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,2271120
3016293,1963-8,Bicarbonate [Moles/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,2225541
3014007,2714-4,Fractional oxyhemoglobin in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,2196032
4020553,104847001,Oxygen saturation measurement,Procedure,Measurement,SNOMED,Valid,Standard,2172622
3053331,49024-3,Differential cell count method - Blood,Lab Test,Measurement,LOINC,Valid,Standard,2151933
3000285,2947-0,Sodium [Moles/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,2133404
3007238,771-6,Nucleated erythrocytes [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,1940593
21490675,60985-9,Central venous pressure (CVP),Clinical Observation,Measurement,LOINC,Valid,Standard,1880553
3007646,19840-8,Breath rate spontaneous and mechanical --on ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,1740231
3027597,1968-7,Bilirubin.direct [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,1723245
3047181,32693-4,Lactate [Moles/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1684118
36684829,457441000124102,Richmond Agitation-Sedation Scale,Staging / Scales,Measurement,SNOMED,Valid,Standard,1678597
3007461,26515-7,Platelets [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1461185
40758903,55782-7,Hemoglobin [Mass/volume] in Blood by Oximetry,Lab Test,Measurement,LOINC,Valid,Standard,1459609
3015182,21000-5,Erythrocyte distribution width [Entitic volume] by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,1431112
3010813,26464-8,Leukocytes [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1391720
3007469,19834-1,Breath rate setting Ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,1389162
3051825,38483-4,Creatinine [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1367058
3026361,26453-1,Erythrocytes [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1354849
3024386,776-5,Platelet mean volume [Entitic volume] in Blood by Rees-Ecker,Lab Test,Measurement,LOINC,Valid,Standard,1269532
3002385,30385-9,Erythrocyte distribution width [Ratio],Lab Test,Measurement,LOINC,Valid,Standard,1239835
3021119,1994-3,Calcium.ionized [Moles/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1228897
3002888,30384-2,Erythrocyte distribution width [Entitic volume],Lab Test,Measurement,LOINC,Valid,Standard,1198955
3020399,2350-7,Glucose [Mass/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,1182490
3029925,50553-7,Color of Urine by Auto,Lab Test,Measurement,LOINC,Valid,Standard,1160924
3000483,2339-0,Glucose [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1138856
3032080,34714-6,INR in Blood by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,1108401
3008939,763-3,Band form neutrophils [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,1075691
3030477,50551-1,Bilirubin.total [Presence] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,1074738
3050068,47596-2,Calcium.ionized [Moles/volume] in Blood by Ion-selective membrane electrode (ISE),Lab Test,Measurement,LOINC,Valid,Standard,1065570
40761514,58413-6,Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,1050097
3006576,1959-6,Bicarbonate [Moles/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,1039671
3029305,50560-2,pH of Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,1018927
3027162,5778-6,Color of Urine,Lab Test,Measurement,LOINC,Valid,Standard,1003489
3019198,26474-7,Lymphocytes [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,994127
3029709,50552-9,Clarity in Urine by Refractometry automated,Lab Test,Measurement,LOINC,Valid,Standard,992333
3012677,9000-1,Fluid intake oral Measured,Clinical Observation,Measurement,LOINC,Valid,Standard,991425
3030173,50557-8,Ketones [Mass/volume] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,977667
3017732,26499-4,Neutrophils [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,977038
3039896,53328-1,Glucose [Mass/volume] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,977022
40762365,59274-1,Oxygen content in Arterial blood by calculation,Lab Test,Measurement,LOINC,Valid,Standard,976003
3021337,10839-9,Troponin I.cardiac [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,975165
3018010,26511-6,Neutrophils/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,964580
3002030,26478-8,Lymphocytes/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,936097
4096101,250554003,Measurement of oxygen saturation at periphery,Procedure,Measurement,SNOMED,Valid,Standard,894734
3006504,26450-7,Eosinophils/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,866546
3040168,51584-1,Immature granulocytes [#/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,862503
3012608,32200-8,Segmented neutrophils/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,854225
3030758,50558-6,Nitrite [Presence] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,847692
3043706,32717-1,Sodium [Moles/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,843583
3022250,14804-9,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,Lab Test,Measurement,LOINC,Valid,Standard,841366
1617534,96826-3,Cardiovascular [Score] SOFA,Clinical Observation,Measurement,LOINC,Valid,Standard,834764
40763086,60026-2,Leukocyte esterase [Presence] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,830126
3011987,10378-8,Polychromasia [Presence] in Blood by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,827190
3029872,50561-0,Protein [Mass/volume] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,825005
3016502,2708-6,Oxygen saturation in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,822360
3022096,30180-4,Basophils/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,819869
3027920,774-0,Ovalocytes [Presence] in Blood by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,815013
40769406,66746-9,Specimen type,Lab Test,Measurement,LOINC,Valid,Standard,811832
1616355,96828-9,Renal [Score] SOFA,Clinical Observation,Measurement,LOINC,Valid,Standard,811525
3026238,19996-8,Oxygen/Inspired gas Respiratory system --on ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,810220
4029625,13621006,Tidal volume,Observable Entity,Measurement,SNOMED,Valid,Standard,781277
3011367,2713-6,Oxygen saturation Calculated from oxygen partial pressure in Blood,Lab Test,Measurement,LOINC,Valid,Standard,753695
3050479,38518-7,Immature granulocytes/100 leukocytes in Blood,Lab Test,Measurement,LOINC,Valid,Standard,749640
36304439,60829-9,Pressure.plateau Respiratory system airway,Clinical Observation,Measurement,LOINC,Valid,Standard,748485
3004921,20124-4,Ventilation mode Ventilator,Clinical Observation,Measurement,LOINC,Valid,Standard,742854
3012501,11555-0,Base excess in Blood by calculation,Lab Test,Measurement,LOINC,Valid,Standard,738922
3029991,50562-8,Specific gravity of Urine by Refractometry automated,Lab Test,Measurement,LOINC,Valid,Standard,735448
3013466,3173-2,aPTT in Blood by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,729928
3022192,2571-8,Triglyceride [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,728176
4021125,104846005,Oxygen measurement,Procedure,Measurement,SNOMED,Valid,Standard,727568
3003215,732-8,Lymphocytes [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,725505
3007359,1971-1,Bilirubin.indirect [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,723627
4156045,271921002,ECG finding,Observable Entity,Measurement,SNOMED,Valid,Standard,719091
1616896,96824-8,Coagulation [Score] SOFA,Clinical Observation,Measurement,LOINC,Valid,Standard,707649
4239408,364075005,Heart rate,Observable Entity,Measurement,SNOMED,Valid,Non-standard,706233
3012764,6742-1,Erythrocyte morphology finding [Identifier] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,704458
4353621,250811004,Minute volume,Observable Entity,Measurement,SNOMED,Valid,Standard,701056
3043409,32713-0,Potassium [Moles/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,699026
40763913,61152-5,Albumin [Mass/volume] in Serum or Plasma by Bromocresol purple (BCP) dye binding method,Lab Test,Measurement,LOINC,Valid,Standard,694882
3000748,5959-2,Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,Lab Test,Measurement,LOINC,Valid,Standard,688791
36032404,96701-8,Carbon monoxide/Gas total corrected for ambient CO Exhaled gas --at end expiration,Clinical Observation,Measurement,LOINC,Valid,Standard,684432
3044331,34581-9,Calcium.ionized [Moles/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,683971
3015746,31208-2,Specimen source identified,Lab Test,Measurement,LOINC,Valid,Standard,681778
3035583,5821-4,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Lab Test,Measurement,LOINC,Valid,Standard,679245
3007220,2157-6,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,677728
3004410,4548-4,Hemoglobin A1c/Hemoglobin.total in Blood,Lab Test,Measurement,LOINC,Valid,Standard,676088
3027114,2093-3,Cholesterol [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,674450
4353618,250793009,Expired nitrogen concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,660361
40480257,444642008,Measurement of expired nitric oxide,Procedure,Measurement,SNOMED,Valid,Standard,660361
3026314,702-1,Anisocytosis [Presence] in Blood by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,658402
4101694,27913002,Peak inspiratory pressure,Observable Entity,Measurement,SNOMED,Valid,Standard,656277
3009797,707-0,Basophils/100 leukocytes in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,649417
3007070,2085-9,Cholesterol in HDL [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,648961
3035819,38212-7,Pain assessment panel,Clinical Observation,Measurement,LOINC,Valid,Standard,641774
3033203,34705-4,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,Lab Test,Measurement,LOINC,Valid,Standard,625353
3030091,49701-6,pH of Blood adjusted to patient's actual temperature,Lab Test,Measurement,LOINC,Valid,Standard,621221
36305351,89278-6,Heart rate --during anesthesia,Clinical Observation,Measurement,LOINC,Valid,Standard,619522
3033543,2965-2,Specific gravity of Urine,Lab Test,Measurement,LOINC,Valid,Standard,606565
3020138,14118-4,Lactate [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,606546
3027484,20509-6,Hemoglobin [Mass/volume] in Blood by calculation,Lab Test,Measurement,LOINC,Valid,Standard,604336
3009932,712-0,Eosinophils [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,600518
3017501,753-4,Neutrophils [#/volume] in Blood by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,598479
42869590,71835-3,Oxygen/Gas total [Pure volume fraction] Inhaled gas,Clinical Observation,Measurement,LOINC,Valid,Standard,586532
3006916,21377-7,Magnesium [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,581879
3016407,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,Lab Test,Measurement,LOINC,Valid,Standard,579773
3004411,10330-9,Monocytes/100 leukocytes in Body fluid by Manual count,Lab Test,Measurement,LOINC,Valid,Standard,573535
4239021,6797001,Mean blood pressure,Observable Entity,Measurement,SNOMED,Valid,Standard,571808
21492832,80338-7,Wound assessment [Interpretation],Clinical Observation,Measurement,LOINC,Valid,Standard,566771
3037556,3084-1,Urate [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,565826
3035124,13945-1,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,Lab Test,Measurement,LOINC,Valid,Standard,562621
3025348,22724-9,Alanine [Moles/volume] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,553824
4310328,391395002,Blood oxygen saturation (calculated),Procedure,Measurement,SNOMED,Valid,Standard,545321
3026250,11253-2,Tacrolimus [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard,542820
3010421,11558-4,pH of Blood,Lab Test,Measurement,LOINC,Valid,Standard,538862
3031266,41651-1,Glucose [Mass/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,538315
3006473,19161-9,Urobilinogen [Units/volume] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard,531743
3006239,14775-1,Hemoglobin [Mass/volume] in Arterial blood by Oximetry,Lab Test,Measurement,LOINC,Valid,Standard,526307
706163,94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,Lab Test,Measurement,LOINC,Valid,Standard,517696
3005897,5804-0,Protein [Mass/volume] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard,513555
3022621,5803-2,pH of Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard,511325
3047107,46099-8,Calcium [Mass/volume] corrected for albumin in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,508374
3029315,51487-7,Leukocytes [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,500383
3002864,798-9,Erythrocytes [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,500090
3031040,51480-2,Bacteria [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,499132
3021601,5802-4,Nitrite [Presence] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard,498392
3041366,53319-0,Crystals [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,498053
3022509,5796-8,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,Lab Test,Measurement,LOINC,Valid,Standard,496563
3019230,2716-9,Fractional oxyhemoglobin in Venous blood,Lab Test,Measurement,LOINC,Valid,Standard,496311
42869452,71695-1,Immature granulocytes/100 leukocytes in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,482858
3035146,8831-0,Systemic vascular Resistance,Clinical Observation,Measurement,LOINC,Valid,Standard,481540
21490724,75931-6,Inspiration/Expiration time Ratio,Clinical Observation,Measurement,LOINC,Valid,Standard,481275
3025809,8634-8,Q-T interval,Clinical Observation,Measurement,LOINC,Valid,Standard,480910
3029879,51486-9,Epithelial cells.squamous [#/volume] in Urine by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,480187
3008047,8837-7,Systemic vascular Resistance index,Clinical Observation,Measurement,LOINC,Valid,Standard,477591
4140731,427210008,Expired sevoflurane concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,467745
36303797,88294-4,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Lab Test,Measurement,LOINC,Valid,Standard,466925
3032238,50225-2,Epithelial cells.non-squamous [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,466786
4137519,425724007,Inspired sevoflurane concentration,Observable Entity,Measurement,SNOMED,Valid,Standard,466698
43055193,72224-9,Pathologic casts [Presence] in Urine by Automated,Lab Test,Measurement,LOINC,Valid,Standard,466648
3000348,5799-2,Leukocyte esterase [Presence] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard,466188
3041084,53115-2,Immature granulocytes [#/volume] in Blood by Automated count,Lab Test,Measurement,LOINC,Valid,Standard,460959
3022318,8884-9,Heart rate rhythm,Clinical Observation,Measurement,LOINC,Valid,Standard,456191
3013702,19254-2,Oxygen [Partial pressure] adjusted to patient's actual temperature in Blood,Lab Test,Measurement,LOINC,Valid,Standard,454824
3039353,53315-8,Urinalysis microscopic panel - Urine Qualitative by Automated,Lab Test,Measurement,LOINC,Valid,Standard,449784
3005785,13969-1,Creatine kinase.MB [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,449774
3004905,3040-3,Lipase [Enzymatic activity/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,441866
3002173,30313-1,Hemoglobin [Mass/volume] in Arterial blood,Lab Test,Measurement,LOINC,Valid,Standard,439831
40760861,57751-0,Hemoglobin [Presence] in Urine by Automated test strip,Lab Test,Measurement,LOINC,Valid,Standard,437378
3011960,30934-4,Natriuretic peptide B [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,431333
