Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
4046275,122550002,Specimen obtained by fine needle aspiration procedure,Specimen,Specimen,SNOMED,Valid,Standard,15
4124256,258439008,Discharge specimen,Specimen,Specimen,SNOMED,Valid,Standard,14
4332521,430246008,Specimen from upper limb,Specimen,Specimen,SNOMED,Valid,Standard,13
4045760,122572000,Vomitus specimen,Specimen,Specimen,SNOMED,Valid,Standard,10
4206413,309201001,Ascitic fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard,7
4001192,119403008,Specimen from placenta,Specimen,Specimen,SNOMED,Valid,Standard,7
4048964,122619005,Specimen from pleura obtained by thoracentesis,Specimen,Specimen,SNOMED,Valid,Standard,6
4057739,168121005,Miscellaneous samples,Specimen,Specimen,SNOMED,Valid,Standard,5
4331823,431361003,Joint fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard,4
4002223,119373006,Amniotic fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard,3
44808818,842461000000000000,Semen specimen,Specimen,Specimen,SNOMED,Valid,Standard,3
4000618,119327009,Nail specimen,Specimen,Specimen,SNOMED,Valid,Standard,2
46270275,162163000000000000,Specimen from lung obtained by aspiration,Specimen,Specimen,SNOMED,Valid,Standard,2
4001179,119358005,Platelet specimen,Specimen,Specimen,SNOMED,Valid,Standard,1
37116404,733104004,Swab from buccal mucosa,Specimen,Specimen,SNOMED,Valid,Standard,61
40482257,442173007,Urine specimen from nephrostomy tube,Specimen,Specimen,SNOMED,Valid,Standard,552
40482447,445160003,Swab of eye,Specimen,Specimen,SNOMED,Valid,Standard,240
40482757,443654002,Specimen from abdominal cavity,Specimen,Specimen,SNOMED,Valid,Standard,1
40483760,445447003,Specimen from trachea obtained by aspiration,Specimen,Specimen,SNOMED,Valid,Standard,18479
40486471,446130001,Urine specimen from urinary bladder,Specimen,Specimen,SNOMED,Valid,Standard,1363
40487491,447955000,Specimen from rectum,Specimen,Specimen,SNOMED,Valid,Standard,1
40489838,446846006,Urine specimen obtained via indwelling urinary catheter,Specimen,Specimen,SNOMED,Valid,Standard,1549
40490308,446907008,Urine specimen obtained from kidney,Specimen,Specimen,SNOMED,Valid,Standard,3
40490924,447104008,Urine specimen from urinary conduit,Specimen,Specimen,SNOMED,Valid,Standard,328
40492863,447488002,Suprapubic urine specimen,Specimen,Specimen,SNOMED,Valid,Standard,47
42535845,734338009,Arthropod material submitted as specimen,Specimen,Specimen,SNOMED,Valid,Standard,1
