Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
37016349,368051000119109,Hyperglycemia due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,89420
442077,197480006,Anxiety disorder,Disorder,Condition,SNOMED,Valid,Standard,87733
194133,279039007,Low back pain,Clinical Finding,Condition,SNOMED,Valid,Standard,86866
40481919,443502000,Coronary atherosclerosis,Disorder,Condition,SNOMED,Valid,Standard,85992
4305080,386813002,Abnormal breathing,Clinical Finding,Condition,SNOMED,Valid,Standard,84812
4168694,274710003,Lung field abnormal,Clinical Finding,Condition,SNOMED,Valid,Standard,82755
436659,87522002,Iron deficiency anemia,Disorder,Condition,SNOMED,Valid,Standard,82402
437677,274533004,Abnormal findings on diagnostic imaging of lung,Clinical Finding,Condition,SNOMED,Valid,Standard,81159
437663,386661006,Fever,Clinical Finding,Condition,SNOMED,Valid,Standard,78113
314658,8186001,Cardiomegaly,Disorder,Condition,SNOMED,Valid,Standard,76489
4223659,84229001,Fatigue,Clinical Finding,Observation,SNOMED,Valid,Standard,75863
75860,14760008,Constipation,Clinical Finding,Condition,SNOMED,Valid,Standard,75596
196523,62315008,Diarrhea,Clinical Finding,Condition,SNOMED,Valid,Standard,75401
42537729,737276005,Aortocoronary bypass graft present,Clinical Finding,Observation,SNOMED,Valid,Standard,74626
138525,90834002,Pain in limb,Clinical Finding,Condition,SNOMED,Valid,Standard,72546
4229440,88805009,Chronic congestive heart failure,Disorder,Condition,SNOMED,Valid,Standard,72076
132797,91302008,Sepsis,Disorder,Condition,SNOMED,Valid,Standard,72055
436230,166318006,Blood chemistry outside reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,72047
437833,43339004,Hypokalemia,Disorder,Condition,SNOMED,Valid,Standard,71653
440383,35489007,Depressive disorder,Disorder,Condition,SNOMED,Valid,Standard,71635
255848,233604007,Pneumonia,Disorder,Condition,SNOMED,Valid,Standard,71491
378253,25064002,Headache,Clinical Finding,Condition,SNOMED,Valid,Standard,71115
44784217,698247007,Cardiac arrhythmia,Disorder,Condition,SNOMED,Valid,Standard,70095
201820,73211009,Diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,69646
80180,396275006,Osteoarthritis,Disorder,Condition,SNOMED,Valid,Standard,69419
193782,46177005,End-stage renal disease,Disorder,Condition,SNOMED,Valid,Standard,69320
433316,271789005,Dizziness and giddiness,Clinical Finding,Condition,SNOMED,Valid,Standard,69112
4282096,36923009,"Major depression, single episode",Disorder,Condition,SNOMED,Valid,Standard,68749
80502,64859006,Osteoporosis,Disorder,Condition,SNOMED,Valid,Standard,68702
443454,432504007,Cerebral infarction,Disorder,Condition,SNOMED,Valid,Standard,68539
372887,81308009,Disorder of brain,Disorder,Condition,SNOMED,Valid,Standard,68363
435515,267447008,Hypo-osmolality and or hyponatremia,Disorder,Condition,SNOMED,Valid,Standard,67761
321052,400047006,Peripheral vascular disease,Disorder,Condition,SNOMED,Valid,Standard,67205
42538119,739026008,Transplanted heart valve present,Clinical Finding,Observation,SNOMED,Valid,Standard,66785
437390,389087006,Hypoxemia,Disorder,Condition,SNOMED,Valid,Standard,66376
321319,85898001,Cardiomyopathy,Disorder,Condition,SNOMED,Valid,Standard,65793
434005,238136002,Morbid obesity,Disorder,Condition,SNOMED,Valid,Standard,64569
432870,302215000,Thrombocytopenic disorder,Disorder,Condition,SNOMED,Valid,Standard,64220
4113821,198288003,Anxiety state,Clinical Finding,Condition,SNOMED,Valid,Standard,63592
4041437,118247008,Radiologic finding,Clinical Finding,Condition,SNOMED,Valid,Standard,62639
314054,8722008,Aortic valve disorder,Disorder,Condition,SNOMED,Valid,Standard,62576
433595,267038008,Edema,Clinical Finding,Condition,SNOMED,Valid,Standard,62270
4021667,225552003,Wound finding,Clinical Finding,Condition,SNOMED,Valid,Standard,61935
444070,3424008,Tachycardia,Clinical Finding,Condition,SNOMED,Valid,Standard,61817
317002,45007003,Low blood pressure,Disorder,Condition,SNOMED,Valid,Standard,61429
46271075,709111008,Acute hypoxemic respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,61162
377091,91175000,Seizure,Clinical Finding,Condition,SNOMED,Valid,Standard,59980
4214376,80394007,Hyperglycemia,Disorder,Condition,SNOMED,Valid,Standard,59959
44804551,766501000000105,Multiple pressure ulcers,Disorder,Condition,SNOMED,Valid,Standard,58932
4256228,409622000,Respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,58287
438557,102660008,Glucose level outside reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,57873
438398,111583006,Leukocytosis,Disorder,Condition,SNOMED,Valid,Standard,57716
443410,312342009,Infective pneumonia,Disorder,Condition,SNOMED,Valid,Non-standard,57529
31317,40739000,Dysphagia,Disorder,Condition,SNOMED,Valid,Standard,56870
317009,195967001,Asthma,Disorder,Condition,SNOMED,Valid,Standard,56745
435517,51387008,Acidosis,Disorder,Condition,SNOMED,Valid,Standard,56676
434894,267530009,Acute posthemorrhagic anemia,Disorder,Condition,SNOMED,Valid,Standard,56528
434610,14140009,Hyperkalemia,Disorder,Condition,SNOMED,Valid,Standard,55713
134736,161891005,Backache,Clinical Finding,Condition,SNOMED,Valid,Standard,55521
40479192,441481004,Chronic systolic heart failure,Disorder,Condition,SNOMED,Valid,Standard,54116
437382,301830001,Urine finding,Clinical Finding,Condition,SNOMED,Valid,Standard,53881
75909,76069003,Disorder of bone,Disorder,Condition,SNOMED,Valid,Standard,53368
42537748,737303004,Acquired absence of organ,Disorder,Condition,SNOMED,Valid,Standard,53301
376208,19660004,Disorder of soft tissue,Disorder,Condition,SNOMED,Valid,Standard,53237
437113,13791008,Asthenia,Clinical Finding,Observation,SNOMED,Valid,Standard,53162
45768910,707444001,Uncomplicated asthma,Disorder,Condition,SNOMED,Valid,Standard,53051
40483287,443820000,Disorder of kidney and/or ureter,Disorder,Condition,SNOMED,Valid,Standard,52950
42539502,737295003,Transplanted kidney present,Clinical Finding,Condition,SNOMED,Valid,Standard,51176
4008576,111552007,Diabetes mellitus without complication,Disorder,Condition,SNOMED,Valid,Standard,50995
319049,65710008,Acute respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,50408
4152384,315615007,Non-rheumatic aortic sclerosis,Disorder,Condition,SNOMED,Valid,Standard,50082
194984,235856003,Disease of liver,Disorder,Condition,SNOMED,Valid,Standard,49683
43531578,771000119108,Chronic kidney disease due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,48857
4171917,274724004,Localized edema,Clinical Finding,Condition,SNOMED,Valid,Standard,48706
77074,57676002,Joint pain,Clinical Finding,Condition,SNOMED,Valid,Standard,48615
314666,1755008,Old myocardial infarction,Disorder,Condition,SNOMED,Valid,Standard,48558
437264,89765005,Tobacco dependence syndrome,Disorder,Condition,SNOMED,Valid,Standard,48513
78232,267949000,Shoulder joint pain,Clinical Finding,Condition,SNOMED,Valid,Standard,48112
45766207,703320000,Non-rheumatic mitral valve stenosis with regurgitation,Disorder,Condition,SNOMED,Valid,Standard,47907
4103295,25569003,Ventricular tachycardia,Disorder,Condition,SNOMED,Valid,Standard,47873
372448,419045004,Loss of consciousness,Clinical Finding,Observation,SNOMED,Valid,Standard,47800
27674,16932000,Nausea and vomiting,Disorder,Condition,SNOMED,Valid,Standard,47532
4086701,282332003,No abnormality detected - examination result,Clinical Finding,Observation,SNOMED,Valid,Standard,46698
435796,34095006,Dehydration,Disorder,Condition,SNOMED,Valid,Standard,46487
321588,56265001,Heart disease,Disorder,Condition,SNOMED,Valid,Standard,46046
319843,11851006,Mitral valve disorder,Disorder,Condition,SNOMED,Valid,Standard,45863
24134,81680005,Neck pain,Clinical Finding,Condition,SNOMED,Valid,Standard,45632
4079750,239873007,Osteoarthritis of knee,Disorder,Condition,SNOMED,Valid,Standard,45536
442793,74627003,Complication due to diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,45395
441542,48694002,Anxiety,Clinical Finding,Condition,SNOMED,Valid,Standard,45173
257011,54398005,Acute upper respiratory infection,Disorder,Condition,SNOMED,Valid,Standard,44983
380378,84757009,Epilepsy,Disorder,Condition,SNOMED,Valid,Standard,44080
4110192,195189003,Cerebral infarction due to thrombosis of cerebral arteries,Disorder,Condition,SNOMED,Valid,Standard,44072
4142875,427359005,Solitary nodule of lung,Clinical Finding,Condition,SNOMED,Valid,Standard,43843
4064161,19943007,Cirrhosis of liver,Disorder,Condition,SNOMED,Valid,Standard,43809
4042584,166816003,Serum lipids above reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,43243
436962,193462001,Insomnia,Disorder,Condition,SNOMED,Valid,Standard,43049
4232495,89461002,Primary cardiomyopathy,Disorder,Condition,SNOMED,Valid,Standard,42824
443612,431857002,Chronic kidney disease stage 4,Disorder,Condition,SNOMED,Valid,Standard,42326
443238,268519009,Diabetic - poor control,Clinical Finding,Condition,SNOMED,Valid,Non-standard,42074
198803,266569009,Benign prostatic hyperplasia,Disorder,Condition,SNOMED,Valid,Standard,41883
137809,93796005,Primary malignant neoplasm of female breast,Disorder,Condition,SNOMED,Valid,Non-standard,41814
200962,93974005,Primary malignant neoplasm of prostate,Disorder,Condition,SNOMED,Valid,Standard,41310
4322024,70995007,Pulmonary hypertension,Disorder,Condition,SNOMED,Valid,Standard,40899
40479576,441530006,Chronic diastolic heart failure,Disorder,Condition,SNOMED,Valid,Standard,40838
4170554,49218002,Hip pain,Clinical Finding,Condition,SNOMED,Valid,Standard,40815
440029,34014006,Viral disease,Disorder,Condition,SNOMED,Valid,Standard,40755
136788,18347007,Spinal stenosis of lumbar region,Disorder,Condition,SNOMED,Valid,Standard,40597
4174262,42345000,Polyneuropathy,Disorder,Condition,SNOMED,Valid,Standard,40300
44782429,104931000119100,Chronic kidney disease due to hypertension,Disorder,Condition,SNOMED,Valid,Standard,39648
436222,419284004,Altered mental status,Clinical Finding,Observation,SNOMED,Valid,Standard,39646
4029305,13644009,Hypercholesterolemia,Disorder,Condition,SNOMED,Valid,Standard,39582
444101,46113002,Hypertensive heart failure,Disorder,Condition,SNOMED,Valid,Standard,39516
31967,422587007,Nausea,Clinical Finding,Condition,SNOMED,Valid,Standard,39351
4188331,46847001,Chronic pulmonary edema,Disorder,Condition,SNOMED,Valid,Standard,39272
192450,267064002,Retention of urine,Disorder,Condition,SNOMED,Valid,Standard,38707
4110961,194849004,Generalized ischemic myocardial dysfunction,Disorder,Condition,SNOMED,Valid,Standard,38641
4306572,389086002,Hypoxia,Disorder,Condition,SNOMED,Valid,Standard,38556
257907,19829001,Disorder of lung,Disorder,Condition,SNOMED,Valid,Standard,38239
4180628,362965005,Disorder of body system,Disorder,Condition,SNOMED,Valid,Standard,38144
4116634,301098007,Heart valve finding,Clinical Finding,Condition,SNOMED,Valid,Standard,37657
433753,15167005,Alcohol abuse,Disorder,Condition,SNOMED,Valid,Standard,37274
4288310,69798007,Carotid artery obstruction,Disorder,Condition,SNOMED,Valid,Standard,36876
4206148,309585006,Syncope and collapse,Clinical Finding,Condition,SNOMED,Valid,Standard,36839
440674,90560007,Gout,Disorder,Condition,SNOMED,Valid,Standard,36605
315078,80313002,Palpitations,Clinical Finding,Condition,SNOMED,Valid,Standard,36392
45768812,707323002,Anemia in chronic kidney disease,Disorder,Condition,SNOMED,Valid,Standard,36259
4153380,371160000,Disorder of carotid artery,Disorder,Condition,SNOMED,Valid,Standard,35927
437579,66657009,Paroxysmal ventricular tachycardia,Disorder,Condition,SNOMED,Valid,Standard,35763
4035439,239862000,Idiopathic osteoarthritis,Disorder,Condition,SNOMED,Valid,Standard,35208
43531681,651000119108,Acute deep vein thrombosis of lower limb,Disorder,Condition,SNOMED,Valid,Standard,35041
4130162,237599002,Insulin treated type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,35040
4332246,432119003,Aneurysm,Disorder,Condition,SNOMED,Valid,Standard,34922
321318,194828000,Angina pectoris,Disorder,Condition,SNOMED,Valid,Standard,34803
443732,422014003,Disorder due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,34507
440417,59282003,Pulmonary embolism,Disorder,Condition,SNOMED,Valid,Standard,34025
314665,5370000,Atrial flutter,Disorder,Condition,SNOMED,Valid,Standard,34005
4159131,370992007,Dyslipidemia,Disorder,Condition,SNOMED,Valid,Standard,33993
140214,271807003,Eruption,Disorder,Condition,SNOMED,Valid,Standard,33967
4141360,426749004,Chronic atrial fibrillation,Disorder,Condition,SNOMED,Valid,Standard,33677
77646,240134003,Disorder of bone and articular cartilage,Disorder,Condition,SNOMED,Valid,Standard,33664
315286,413838009,Chronic ischemic heart disease,Disorder,Condition,SNOMED,Valid,Standard,33654
320536,102594003,Electrocardiogram abnormal,Clinical Finding,Condition,SNOMED,Valid,Standard,33375
80809,69896004,Rheumatoid arthritis,Disorder,Condition,SNOMED,Valid,Standard,33267
4169095,48867003,Bradycardia,Clinical Finding,Condition,SNOMED,Valid,Standard,33250
200528,389026000,Ascites,Disorder,Condition,SNOMED,Valid,Standard,33135
4311499,93986008,Primary malignant neoplasm of respiratory tract,Disorder,Condition,SNOMED,Valid,Standard,33113
201620,95570007,Kidney stone,Disorder,Condition,SNOMED,Valid,Standard,33070
261325,87433001,Pulmonary emphysema,Disorder,Condition,SNOMED,Valid,Standard,32917
192671,74474003,Gastrointestinal hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,32778
4116635,301099004,Aortic valve finding,Clinical Finding,Condition,SNOMED,Valid,Standard,32609
201618,85919009,Disorder of intestine,Disorder,Condition,SNOMED,Valid,Standard,32435
40481089,444816006,Embolism from thrombosis of vein of lower extremity,Disorder,Condition,SNOMED,Valid,Standard,32306
4177703,429040005,Ulcer,Disorder,Condition,SNOMED,Valid,Standard,32261
198124,90708001,Kidney disease,Disorder,Condition,SNOMED,Valid,Standard,32202
437246,47903000,Vitamin B deficiency,Disorder,Condition,SNOMED,Valid,Standard,32148
313459,73430006,Sleep apnea,Disorder,Condition,SNOMED,Valid,Standard,32014
441969,168501001,Radiology result abnormal,Clinical Finding,Condition,SNOMED,Valid,Standard,32012
441408,422400008,Vomiting,Disorder,Condition,SNOMED,Valid,Standard,31895
45766714,703938007,Inflammatory dermatosis,Disorder,Condition,SNOMED,Valid,Standard,31765
4190644,415116008,Platelet count below reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,31609
4329041,22253000,Pain,Clinical Finding,Condition,SNOMED,Valid,Standard,31539
444094,118185001,Finding related to pregnancy,Clinical Finding,Condition,SNOMED,Valid,Standard,31425
4163261,399068003,Malignant tumor of prostate,Disorder,Condition,SNOMED,Valid,Standard,31366
42537730,737278006,Coronary artery graft present,Clinical Finding,Observation,SNOMED,Valid,Standard,31328
257007,61582004,Allergic rhinitis,Disorder,Condition,SNOMED,Valid,Standard,31161
40482801,443694000,Uncontrolled type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Non-standard,31107
194692,266468003,Cirrhosis - non-alcoholic,Disorder,Condition,SNOMED,Valid,Standard,31099
137275,129565002,Disorder of muscle,Disorder,Condition,SNOMED,Valid,Standard,31089
439297,193589009,Nuclear senile cataract,Disorder,Condition,SNOMED,Valid,Standard,30772
375415,82271004,Injury of head,Disorder,Condition,SNOMED,Valid,Standard,30245
4098604,190855004,Hypomagnesemia,Disorder,Condition,SNOMED,Valid,Standard,29932
201254,46635009,Type 1 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,29834
42537742,737297006,Transplanted liver present,Clinical Finding,Condition,SNOMED,Valid,Standard,29391
437247,234347009,Anemia of chronic disease,Disorder,Condition,SNOMED,Valid,Standard,29325
4195892,79955004,Chronic cor pulmonale,Disorder,Condition,SNOMED,Valid,Standard,29012
42690761,1074701000000101,Unable to assess risk,Clinical Finding,Observation,SNOMED,Valid,Standard,29006
4157332,372064008,Malignant neoplasm of female breast,Disorder,Condition,SNOMED,Valid,Non-standard,28741
4190500,414478003,Blood leukocyte number above reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,28434
257004,195951007,Acute exacerbation of chronic obstructive pulmonary disease,Disorder,Condition,SNOMED,Valid,Standard,28371
443432,386806002,Impaired cognition,Clinical Finding,Condition,SNOMED,Valid,Standard,28109
4158911,274097009,Non-rheumatic heart valve disorder,Disorder,Condition,SNOMED,Valid,Standard,28007
443412,313435000,Type 1 diabetes mellitus without complication,Disorder,Condition,SNOMED,Valid,Non-standard,27960
37017182,713413001,Joint pain of pelvic region,Clinical Finding,Condition,SNOMED,Valid,Standard,27952
4133044,279084009,Chest discomfort,Clinical Finding,Condition,SNOMED,Valid,Standard,27523
434004,21639008,Hypervolemia,Clinical Finding,Condition,SNOMED,Valid,Standard,27343
197684,49650001,Dysuria,Clinical Finding,Condition,SNOMED,Valid,Standard,27338
439696,194779001,Hypertensive heart and renal disease with (congestive) heart failure,Disorder,Condition,SNOMED,Valid,Standard,27143
196236,76571007,Septic shock,Disorder,Condition,SNOMED,Valid,Standard,27065
601619,468231000124100,Pain of right knee joint,Clinical Finding,Condition,SNOMED,Valid,Standard,27024
4166666,45326000,Shoulder pain,Clinical Finding,Condition,SNOMED,Valid,Standard,26867
36712983,15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis,Disorder,Condition,SNOMED,Valid,Standard,26856
4090425,247325003,Altered sensation of skin,Clinical Finding,Condition,SNOMED,Valid,Standard,26741
4270024,401314000,Acute non-ST segment elevation myocardial infarction,Disorder,Condition,SNOMED,Valid,Standard,26524
4263848,60845006,Dyspnea on exertion,Clinical Finding,Condition,SNOMED,Valid,Standard,26461
80824,18040001,Senile osteoporosis,Disorder,Condition,SNOMED,Valid,Standard,26402
4009585,102866000,Abnormal urine,Clinical Finding,Condition,SNOMED,Valid,Standard,26262
443883,2704003,Acute disease,Disorder,Condition,SNOMED,Valid,Standard,26126
441840,404684003,Clinical finding,Clinical Finding,Condition,SNOMED,Valid,Standard,25837
4353709,250845006,Intracerebral vascular finding,Clinical Finding,Condition,SNOMED,Valid,Standard,25791
4014295,169826009,Single live birth,Clinical Finding,Condition,SNOMED,Valid,Standard,25552
133299,80068009,Swelling of limb,Clinical Finding,Condition,SNOMED,Valid,Standard,25198
601622,468261000124109,Pain of left knee region,Clinical Finding,Condition,SNOMED,Valid,Standard,25188
79864,53298000,Hematuria syndrome,Disorder,Condition,SNOMED,Valid,Standard,25068
197381,79922009,Epigastric pain,Clinical Finding,Condition,SNOMED,Valid,Standard,25015
435788,87049008,Disorder of phosphorus metabolism,Disorder,Condition,SNOMED,Valid,Standard,24941
4301699,386033004,Neuropathy,Disorder,Condition,SNOMED,Valid,Standard,24912
443211,236646007,Benign prostatic hyperplasia with outflow obstruction,Disorder,Condition,SNOMED,Valid,Standard,24870
4088740,248657009,Pounding heart,Clinical Finding,Condition,SNOMED,Valid,Standard,24796
381316,230690007,Cerebrovascular accident,Disorder,Condition,SNOMED,Valid,Standard,24718
374375,18070006,Impacted cerumen,Disorder,Condition,SNOMED,Valid,Standard,24460
138825,201101007,Actinic keratosis,Disorder,Condition,SNOMED,Valid,Standard,24336
4189343,60573004,Aortic valve stenosis,Disorder,Condition,SNOMED,Valid,Standard,24238
376065,421326000,Disorder of nervous system due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,24214
443580,417996009,Systolic heart failure,Disorder,Condition,SNOMED,Valid,Standard,24185
135930,106028002,Musculoskeletal finding,Clinical Finding,Condition,SNOMED,Valid,Standard,24169
132736,5758002,Bacteremia,Clinical Finding,Condition,SNOMED,Valid,Standard,23994
434613,21897009,Generalized anxiety disorder,Disorder,Condition,SNOMED,Valid,Standard,23989
75650,29738008,Proteinuria,Clinical Finding,Condition,SNOMED,Valid,Standard,23948
4087144,248478002,Swelling - edema - symptom,Clinical Finding,Condition,SNOMED,Valid,Non-standard,23911
443729,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,23898
432795,417163006,Traumatic or non-traumatic injury,Disorder,Condition,SNOMED,Valid,Standard,23794
443587,418304008,Diastolic heart failure,Disorder,Condition,SNOMED,Valid,Standard,23763
40480602,443253003,Acute on chronic systolic heart failure,Disorder,Condition,SNOMED,Valid,Standard,23761
4041283,118222006,General finding of observation of patient,Clinical Finding,Observation,SNOMED,Valid,Non-standard,23721
4275423,6456007,Supraventricular tachycardia,Disorder,Condition,SNOMED,Valid,Standard,23679
381591,62914000,Cerebrovascular disease,Disorder,Condition,SNOMED,Valid,Standard,23414
4111098,194984004,"Aortic stenosis, non-rheumatic",Disorder,Condition,SNOMED,Valid,Standard,23270
141932,398838000,Senile hyperkeratosis,Disorder,Condition,SNOMED,Valid,Standard,23245
4233565,360549009,Severe protein-calorie malnutrition (Gomez: less than 60 percent of standard weight),Disorder,Condition,SNOMED,Valid,Standard,23178
192279,127013003,Disorder of kidney due to diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,23145
43530605,1001000119102,Pulmonary embolism with pulmonary infarction,Disorder,Condition,SNOMED,Valid,Standard,23044
44782655,698296002,Acute exacerbation of chronic congestive heart failure,Disorder,Condition,SNOMED,Valid,Standard,23035
443257,276438008,Swelling / lump finding,Clinical Finding,Condition,SNOMED,Valid,Non-standard,22951
443730,422088007,Disorder of nervous system due to diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,22922
201965,27942005,Shock,Disorder,Condition,SNOMED,Valid,Standard,22898
380055,93727008,Primary malignant neoplasm of brain,Disorder,Condition,SNOMED,Valid,Standard,22801
4245252,396152005,Prostate specific antigen above reference range,Clinical Finding,Measurement,SNOMED,Valid,Standard,22665
4059015,161898004,Falls,Clinical Finding,Observation,SNOMED,Valid,Standard,22582
25297,363746003,Acute pharyngitis,Disorder,Condition,SNOMED,Valid,Standard,22482
37311061,840539006,COVID-19,Disorder,Condition,SNOMED,Valid,Standard,22351
435243,66590003,Alcohol dependence,Disorder,Condition,SNOMED,Valid,Standard,22268
4012368,162116003,Increased frequency of urination,Clinical Finding,Observation,SNOMED,Valid,Standard,22160
442615,64586002,Carotid artery stenosis,Disorder,Condition,SNOMED,Valid,Standard,22134
137989,274525000,Abnormal results of cardiovascular function studies,Clinical Finding,Condition,SNOMED,Valid,Standard,22097
4027396,128192007,Peripheral neuritis,Disorder,Condition,SNOMED,Valid,Standard,22085
201072,254902007,Benign prostatic hyperplasia without outflow obstruction,Disorder,Condition,SNOMED,Valid,Standard,22083
4150125,279047007,Persistent pain following procedure,Clinical Finding,Condition,SNOMED,Valid,Standard,22061
437038,34436003,Blood in urine,Clinical Finding,Condition,SNOMED,Valid,Standard,21753
441051,74883004,Thoracic aortic aneurysm without rupture,Disorder,Condition,SNOMED,Valid,Standard,21727
78097,94222008,Metastatic malignant neoplasm to bone,Disorder,Condition,SNOMED,Valid,Non-standard,21673
4187218,415126001,Pneumonitis caused by inhaled substance,Disorder,Condition,SNOMED,Valid,Standard,21634
4232697,440059007,Persistent atrial fibrillation,Disorder,Condition,SNOMED,Valid,Standard,21607
4201745,53619000,Disorder of digestive system,Disorder,Condition,SNOMED,Valid,Standard,21544
75865,128606002,Disorder of the urinary system,Disorder,Condition,SNOMED,Valid,Standard,21505
4111409,194983005,"Aortic incompetence, non-rheumatic",Disorder,Condition,SNOMED,Valid,Standard,21442
4103703,2901004,Melena,Disorder,Condition,SNOMED,Valid,Standard,21366
4024561,10601006,Pain in lower limb,Clinical Finding,Condition,SNOMED,Valid,Standard,21359
442019,116224001,Complication of procedure,Disorder,Condition,SNOMED,Valid,Standard,21291
4117695,287047008,Pain in left lower limb,Clinical Finding,Condition,SNOMED,Valid,Standard,21186
381270,49049000,Parkinson's disease,Disorder,Condition,SNOMED,Valid,Standard,21168
42538117,739024006,Transplanted heart present,Clinical Finding,Observation,SNOMED,Valid,Standard,21122
135777,95087004,Neoplasm of uncertain behavior of skin,Disorder,Condition,SNOMED,Valid,Standard,21119
433163,238107002,Deficiency of macronutrients,Disorder,Condition,SNOMED,Valid,Standard,21115
4115171,287048003,Pain in right lower limb,Clinical Finding,Condition,SNOMED,Valid,Standard,21063
37017432,713706002,Polyneuropathy due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,21009
