Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
1135766,8163,phenylephrine,Ingredient,Drug,RxNorm,Valid,Standard,375812
929887,17128,lansoprazole,Ingredient,Drug,RxNorm,Valid,Standard,373869
19044812,8310,phytosterols,Ingredient,Drug,RxNorm,Valid,Standard,373721
1797513,2551,ciprofloxacin,Ingredient,Drug,RxNorm,Valid,Standard,365359
40221386,1807633,250 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,342671
46275280,1658259,50 ML magnesium sulfate 40 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,341233
1149380,41126,fluticasone,Ingredient,Drug,RxNorm,Valid,Standard,333047
19010309,11295,water,Ingredient,Drug,RxNorm,Valid,Standard,330226
987245,6218,lactulose,Ingredient,Drug,RxNorm,Valid,Standard,326859
1777806,2193,ceftriaxone,Ingredient,Drug,RxNorm,Valid,Standard,326338
1308368,6963,midodrine,Ingredient,Drug,RxNorm,Valid,Standard,325409
1136980,35827,ketorolac,Ingredient,Drug,RxNorm,Valid,Standard,321607
1506270,6902,methylprednisolone,Ingredient,Drug,RxNorm,Valid,Standard,320301
949279,2062,carboxymethylcellulose,Ingredient,Drug,RxNorm,Valid,Standard,318509
35603227,1719291,4 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,313737
1344143,828529,"albumin human, USP",Ingredient,Drug,RxNorm,Valid,Standard,308917
1309944,703,amiodarone,Ingredient,Drug,RxNorm,Valid,Standard,308832
1386957,6185,labetalol,Ingredient,Drug,RxNorm,Valid,Standard,308255
924566,77492,tamsulosin,Ingredient,Drug,RxNorm,Valid,Standard,307381
1703687,281,acyclovir,Ingredient,Drug,RxNorm,Valid,Standard,305911
939259,19831,budesonide,Ingredient,Drug,RxNorm,Valid,Standard,299038
1322184,32968,clopidogrel,Ingredient,Drug,RxNorm,Valid,Standard,294318
1328165,3443,diltiazem,Ingredient,Drug,RxNorm,Valid,Standard,289105
40221387,1807634,500 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,284094
40221385,1807632,100 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,271550
43011826,1361226,"heparin sodium, porcine 1000 UNT/ML Injectable Solution",Clinical Drug,Drug,RxNorm,Valid,Standard,271240
19137312,10454,thiamine,Ingredient,Drug,RxNorm,Valid,Standard,271042
19080217,314200,pantoprazole 40 MG Delayed Release Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,270940
19061088,48937,dexmedetomidine,Ingredient,Drug,RxNorm,Valid,Standard,270520
952004,214824,sevelamer,Ingredient,Drug,RxNorm,Valid,Standard,270329
40166274,865098,insulin lispro 100 UNT/ML Injectable Solution [Humalog],Branded Drug,Drug,RxNorm,Valid,Standard,268399
718583,7407,nicotine,Ingredient,Drug,RxNorm,Valid,Standard,267037
40072394,373112,norepinephrine Injectable Solution,Clinical Drug Form,Drug,RxNorm,Valid,Standard,255992
970250,9997,spironolactone,Ingredient,Drug,RxNorm,Valid,Standard,247535
46287372,1665188,1 ML lorazepam 2 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,244268
1192218,237159,levalbuterol,Ingredient,Drug,RxNorm,Valid,Standard,237861
19011773,1151,ascorbic acid,Ingredient,Drug,RxNorm,Valid,Standard,236976
1502910,847232,3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus],Quant Branded Drug,Drug,RxNorm,Valid,Standard,234606
1113346,318272,aspirin 81 MG Chewable Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,232602
1836430,10180,sulfamethoxazole,Ingredient,Drug,RxNorm,Valid,Standard,228353
40221364,1807547,sodium chloride 4.5 MG/ML Injection,Clinical Drug,Drug,RxNorm,Valid,Standard,227881
997881,2582,clindamycin,Ingredient,Drug,RxNorm,Valid,Standard,227238
974166,5487,hydrochlorothiazide,Ingredient,Drug,RxNorm,Valid,Standard,223682
1318137,7396,nicardipine,Ingredient,Drug,RxNorm,Valid,Standard,217069
1539403,36567,simvastatin,Ingredient,Drug,RxNorm,Valid,Standard,213807
1167322,519,allopurinol,Ingredient,Drug,RxNorm,Valid,Standard,213263
19078924,311700,midazolam 1 MG/ML Injectable Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,210261
924939,1596,bisacodyl,Ingredient,Drug,RxNorm,Valid,Standard,210029
43013024,1364430,apixaban,Ingredient,Drug,RxNorm,Valid,Standard,207612
1367500,52175,losartan,Ingredient,Drug,RxNorm,Valid,Standard,206662
1717327,733,ampicillin,Ingredient,Drug,RxNorm,Valid,Standard,201888
1368671,52769,milrinone,Ingredient,Drug,RxNorm,Valid,Standard,199657
43011850,1361615,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",Clinical Drug,Drug,RxNorm,Valid,Standard,196628
19027362,34322,potassium phosphate,Ingredient,Drug,RxNorm,Valid,Standard,195193
40167213,866924,metoprolol tartrate 25 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,188523
19070869,283504,ondansetron 2 MG/ML Injectable Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,188418
19078557,311036,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",Branded Drug,Drug,RxNorm,Valid,Standard,188107
19093848,6585,magnesium sulfate,Ingredient,Drug,RxNorm,Valid,Standard,187915
1036228,10156,sucralfate,Ingredient,Drug,RxNorm,Valid,Standard,187363
938330,312935,"sennosides, USP 8.6 MG Oral Tablet",Clinical Drug,Drug,RxNorm,Valid,Standard,186961
1754994,4450,fluconazole,Ingredient,Drug,RxNorm,Valid,Standard,186903
1398937,2599,clonidine,Ingredient,Drug,RxNorm,Valid,Standard,186886
1734104,18631,azithromycin,Ingredient,Drug,RxNorm,Valid,Standard,186177
40007695,377132,amiodarone Injectable Solution,Clinical Drug Form,Drug,RxNorm,Valid,Standard,185388
35603226,1719290,2 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,185215
939506,36676,sodium bicarbonate,Ingredient,Drug,RxNorm,Valid,Standard,185121
19003999,68149,mycophenolate mofetil,Ingredient,Drug,RxNorm,Valid,Standard,184173
43526056,1375985,cholecalciferol 0.01 MG / glucose 4000 MG Chewable Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,182395
1718735,1860239,100 ML potassium chloride 0.2 MEQ/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,182278
19012565,7145,mycophenolic acid,Ingredient,Drug,RxNorm,Valid,Standard,179889
1163944,5032,guaifenesin,Ingredient,Drug,RxNorm,Valid,Standard,178506
1177480,5640,ibuprofen,Ingredient,Drug,RxNorm,Valid,Standard,178102
19009405,11253,vitamin D,Ingredient,Drug,RxNorm,Valid,Standard,177420
1507835,11149,vasopressin (USP),Ingredient,Drug,RxNorm,Valid,Standard,176346
715233,1292,baclofen,Ingredient,Drug,RxNorm,Valid,Standard,175254
798874,2598,clonazepam,Ingredient,Drug,RxNorm,Valid,Standard,174207
1361711,4917,nitroglycerin,Ingredient,Drug,RxNorm,Valid,Standard,172920
966991,9796,simethicone,Ingredient,Drug,RxNorm,Valid,Standard,172139
19077653,310519,glucose 4000 MG Chewable Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,169236
988095,62427,ursodeoxycholate,Ingredient,Drug,RxNorm,Valid,Standard,168610
19018544,1895,calcium,Ingredient,Drug,RxNorm,Valid,Standard,167748
1301065,67109,dalteparin,Ingredient,Drug,RxNorm,Valid,Standard,167601
1510813,301542,rosuvastatin,Ingredient,Drug,RxNorm,Valid,Standard,165659
753626,8782,propofol,Ingredient,Drug,RxNorm,Valid,Standard,163169
1713332,723,amoxicillin,Ingredient,Drug,RxNorm,Valid,Standard,161388
40221349,1807507,vancomycin Injection,Clinical Drug Form,Drug,RxNorm,Valid,Standard,159919
1551860,42463,pravastatin,Ingredient,Drug,RxNorm,Valid,Standard,159367
993631,6582,magnesium oxide,Ingredient,Drug,RxNorm,Valid,Standard,159090
40174776,966571,1 ML hydralazine hydrochloride 20 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,156833
1383815,6057,isosorbide,Ingredient,Drug,RxNorm,Valid,Standard,156272
36249718,1795514,50 ML glucose 500 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,155014
40167261,876195,polyethylene glycol 3350 17000 MG Powder for Oral Solution [Miralax],Branded Drug,Drug,RxNorm,Valid,Standard,153821
35606000,1722933,meropenem Injection,Clinical Drug Form,Drug,RxNorm,Valid,Standard,152042
1503297,6809,metformin,Ingredient,Drug,RxNorm,Valid,Standard,151300
1139042,197,acetylcysteine,Ingredient,Drug,RxNorm,Valid,Standard,151077
1592528,1872269,1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe [Dilaudid],Quant Branded Drug,Drug,RxNorm,Valid,Standard,148990
40173070,897652,hydromorphone hydrochloride 1 MG/ML,Clinical Drug Comp,Drug,RxNorm,Valid,Standard,146398
993653,198741,magnesium oxide 400 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,146216
35603397,1668250,10 ML calcium gluconate 100 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,145702
1114220,7242,naloxone,Ingredient,Drug,RxNorm,Valid,Standard,143855
42708658,1247756,docusate sodium 100 MG Oral Capsule [Colace],Branded Drug,Drug,RxNorm,Valid,Standard,143759
40231925,1049221,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,143527
40223140,998212,1 ML morphine sulfate 2 MG/ML Prefilled Syringe,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,143521
35603042,1718906,50 ML dexmedetomidine 0.004 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,143253
19041823,209597,bisacodyl 10 MG Rectal Suppository [Bisac-Evac],Branded Drug,Drug,RxNorm,Valid,Standard,141701
932777,282486,bumetanide 0.25 MG/ML Injectable Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,140736
35603044,1718909,100 ML dexmedetomidine 0.004 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,140149
19077548,310431,gabapentin 300 MG Oral Capsule,Clinical Drug,Drug,RxNorm,Valid,Standard,140040
1716903,139462,moxifloxacin,Ingredient,Drug,RxNorm,Valid,Standard,136809
19003953,68139,rocuronium,Ingredient,Drug,RxNorm,Valid,Standard,136574
1705674,10829,trimethoprim,Ingredient,Drug,RxNorm,Valid,Standard,135457
1113076,836358,ipratropium bromide 0.2 MG/ML Inhalation Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,134561
1789276,228476,gatifloxacin,Ingredient,Drug,RxNorm,Valid,Standard,133488
19134047,835603,tramadol hydrochloride 50 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,132496
951511,42372,mupirocin,Ingredient,Drug,RxNorm,Valid,Standard,132401
1717704,73645,valacyclovir,Ingredient,Drug,RxNorm,Valid,Standard,132302
991876,6468,loperamide,Ingredient,Drug,RxNorm,Valid,Standard,131825
1748975,20481,cefepime,Ingredient,Drug,RxNorm,Valid,Standard,130493
1735947,35619,rifaximin,Ingredient,Drug,RxNorm,Valid,Standard,130159
43011884,1362049,"heparin sodium, porcine 10 UNT/ML Prefilled Syringe",Clinical Drug,Drug,RxNorm,Valid,Standard,128802
40160973,854235,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,128170
1343916,3992,epinephrine,Ingredient,Drug,RxNorm,Valid,Standard,128061
1326303,3407,digoxin,Ingredient,Drug,RxNorm,Valid,Standard,127835
1786621,2231,cephalexin,Ingredient,Drug,RxNorm,Valid,Standard,127481
40221355,1807513,vancomycin 1000 MG Injection,Clinical Drug,Drug,RxNorm,Valid,Standard,127349
1332419,197361,amlodipine 5 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,126440
19011331,1331,barium sulfate,Ingredient,Drug,RxNorm,Valid,Standard,125841
40221369,1807552,1000 ML sodium chloride 4.5 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,125160
957136,313988,furosemide 40 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,124716
40075755,152997,potassium chloride Injectable Solution,Clinical Drug Form,Drug,RxNorm,Valid,Standard,123136
977968,56466,sodium citrate,Ingredient,Drug,RxNorm,Valid,Standard,123116
40167196,866508,5 ML metoprolol tartrate 1 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,122300
19123989,630208,albuterol 0.83 MG/ML Inhalation Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,120635
46287338,1665050,cefazolin 1000 MG Injection,Clinical Drug,Drug,RxNorm,Valid,Standard,119234
19041324,209387,acetaminophen 325 MG Oral Tablet [Tylenol],Branded Drug,Drug,RxNorm,Valid,Standard,118860
19036781,1901,calcium chloride,Ingredient,Drug,RxNorm,Valid,Standard,117689
1709170,29561,meropenem,Ingredient,Drug,RxNorm,Valid,Standard,116942
40163473,856377,trazodone hydrochloride 50 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,115600
19093967,829757,100 ML magnesium sulfate 10 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,114952
35603600,1724276,1 ML hydromorphone hydrochloride 2 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,113993
1736887,190376,linezolid,Ingredient,Drug,RxNorm,Valid,Standard,112278
915175,1291,bacitracin,Ingredient,Drug,RxNorm,Valid,Standard,112153
19036638,35805,royal jelly,Ingredient,Drug,RxNorm,Valid,Standard,111622
19044727,8308,vitamin K1,Ingredient,Drug,RxNorm,Valid,Standard,111596
903963,10759,triamcinolone,Ingredient,Drug,RxNorm,Valid,Standard,111031
1134439,1886,caffeine,Ingredient,Drug,RxNorm,Valid,Standard,110276
46275400,1658717,"250 ML heparin sodium, porcine 100 UNT/ML Injection",Quant Clinical Drug,Drug,RxNorm,Valid,Standard,110091
1154161,88249,montelukast,Ingredient,Drug,RxNorm,Valid,Standard,110036
740560,2019,carbidopa,Ingredient,Drug,RxNorm,Valid,Standard,109820
965748,9601,scopolamine,Ingredient,Drug,RxNorm,Valid,Standard,109786
1551170,312615,prednisone 20 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,108560
36249702,1795345,glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,Clinical Drug,Drug,RxNorm,Valid,Standard,108196
1136601,18993,benzonatate,Ingredient,Drug,RxNorm,Valid,Standard,107187
40018375,371226,calcium gluconate Injectable Solution,Clinical Drug Form,Drug,RxNorm,Valid,Standard,106591
40221384,1807631,50 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,106059
44784779,1483571,docusate sodium 100 MG Oral Capsule [DOK],Branded Drug,Drug,RxNorm,Valid,Standard,106017
46287618,1666798,2 ML midazolam 1 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,105515
19071700,285018,insulin glargine 100 UNT/ML Injectable Solution [Lantus],Branded Drug,Drug,RxNorm,Valid,Standard,104614
750982,42347,bupropion,Ingredient,Drug,RxNorm,Valid,Standard,104078
1353766,8787,propranolol,Ingredient,Drug,RxNorm,Valid,Standard,104042
1308842,69749,valsartan,Ingredient,Drug,RxNorm,Valid,Standard,103953
1102527,6754,meperidine,Ingredient,Drug,RxNorm,Valid,Standard,103920
46275794,1659929,1 ML naloxone hydrochloride 0.4 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,103493
1715117,1272,aztreonam,Ingredient,Drug,RxNorm,Valid,Standard,102549
1319133,7426,nimodipine,Ingredient,Drug,RxNorm,Valid,Standard,102196
19077652,310497,glucagon (rDNA) 1 MG Injection,Clinical Drug,Drug,RxNorm,Valid,Standard,102074
1516976,139825,insulin detemir,Ingredient,Drug,RxNorm,Valid,Standard,101670
19092849,6579,magnesium chloride,Ingredient,Drug,RxNorm,Valid,Standard,101280
36249701,1795344,500 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,100589
19044522,39954,zinc sulfate,Ingredient,Drug,RxNorm,Valid,Standard,100578
36249709,1795477,500 ML glucose 100 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,99954
781182,596205,ramelteon,Ingredient,Drug,RxNorm,Valid,Standard,99414
40240688,1115005,docusate sodium 100 MG Oral Capsule,Clinical Drug,Drug,RxNorm,Valid,Standard,99396
914335,1223,atropine,Ingredient,Drug,RxNorm,Valid,Standard,98996
35603224,1719286,10 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,98827
19049106,198116,potassium chloride 20 MEQ Extended Release Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,98431
1318853,7417,nifedipine,Ingredient,Drug,RxNorm,Valid,Standard,97939
1316262,136411,sildenafil,Ingredient,Drug,RxNorm,Valid,Standard,97616
1714277,121243,voriconazole,Ingredient,Drug,RxNorm,Valid,Standard,97596
1742253,82122,levofloxacin,Ingredient,Drug,RxNorm,Valid,Standard,97524
36249642,1801294,Microencapsulated potassium chloride 20 MEQ Extended Release Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,96075
19010482,3008,cyclosporine,Ingredient,Drug,RxNorm,Valid,Standard,95659
42902601,1359714,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Branded Drug,Drug,RxNorm,Valid,Standard,95247
45892419,1596450,gentamicin,Ingredient,Drug,RxNorm,Valid,Standard,95159
19077513,310410,folic acid 1 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,93594
1000632,2623,clotrimazole,Ingredient,Drug,RxNorm,Valid,Standard,93326
43560451,1437702,albuterol 0.833 MG/ML / ipratropium bromide 0.167 MG/ML Inhalation Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,92959
40232444,1049909,diphenhydramine hydrochloride 25 MG Oral Capsule,Clinical Drug,Drug,RxNorm,Valid,Standard,92904
1746940,4053,erythromycin,Ingredient,Drug,RxNorm,Valid,Standard,92375
1103640,6813,methadone,Ingredient,Drug,RxNorm,Valid,Standard,92228
906072,10869,tropicamide,Ingredient,Drug,RxNorm,Valid,Standard,92121
1196677,25255,formoterol,Ingredient,Drug,RxNorm,Valid,Standard,91722
19080985,5956,iohexol,Ingredient,Drug,RxNorm,Valid,Standard,91496
987250,391937,lactulose 667 MG/ML Oral Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,91383
990499,235496,"sodium phosphate, monobasic",Ingredient,Drug,RxNorm,Valid,Standard,89970
1719046,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection,Quant Clinical Drug,Drug,RxNorm,Valid,Standard,89775
19019113,197901,lorazepam 1 MG Oral Tablet,Clinical Drug,Drug,RxNorm,Valid,Standard,89506
19136048,9853,sodium,Ingredient,Drug,RxNorm,Valid,Standard,89074
991710,236719,"sodium phosphate, dibasic",Ingredient,Drug,RxNorm,Valid,Standard,89063
1154380,245314,albuterol 5 MG/ML Inhalation Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,88615
1592539,1872384,"15 ML sodium phosphate, dibasic 142 MG/ML / sodium phosphate, monobasic 276 MG/ML Injection",Quant Clinical Drug,Drug,RxNorm,Valid,Standard,88576
740910,8183,phenytoin,Ingredient,Drug,RxNorm,Valid,Standard,88389
40232454,1049633,diphenhydramine hydrochloride 50 MG/ML Injectable Solution,Clinical Drug,Drug,RxNorm,Valid,Standard,88316
