Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
4238766,363903009,Sexual behavior,Observable Entity,Observation,SNOMED,Valid,Standard,45151
4108138,250876000,Ventilator rate,Observable Entity,Observation,SNOMED,Valid,Standard,44422
437175,217154006,"Fall on same level from slipping, tripping or stumbling",Event,Observation,SNOMED,Valid,Standard,44346
3039194,52480-1,Anthropometric Measures,Survey,Observation,LOINC,Valid,Non-standard,43169
4135421,412768003,Body mass index 20-24 - normal,Clinical Finding,Observation,SNOMED,Valid,Standard,42533
4196133,314705003,Treatment plan given,Clinical Finding,Observation,SNOMED,Valid,Standard,41990
40493256,445940005,Duration of hemodialysis session,Observable Entity,Measurement,SNOMED,Valid,Standard,40434
764609,457381000124104,Preprocedural examination done,Context-dependent,Observation,SNOMED,Valid,Non-standard,39969
4181669,363812007,Head circumference,Observable Entity,Measurement,SNOMED,Valid,Standard,39767
4089495,251288004,Extracorporeal gas exchange flow rate,Observable Entity,Measurement,SNOMED,Valid,Standard,39075
2106285,3078F,CPT4 Code 3078F,CPT4,Observation,CPT4,Valid,Non-standard,38791
4215968,414915002,Obese,Clinical Finding,Observation,SNOMED,Valid,Standard,38607
4125274,288939007,Difficulty swallowing,Clinical Finding,Observation,SNOMED,Valid,Standard,38229
441482,185351004,Administrative reason for encounter,Clinical Finding,Observation,SNOMED,Valid,Standard,37565
4247398,406221003,Health status,Observable Entity,Observation,SNOMED,Valid,Standard,37315
141693,371622005,Elevated blood-pressure reading without diagnosis of hypertension,Context-dependent,Observation,SNOMED,Valid,Standard,36543
4179963,429740004,Family history of breast cancer,Context-dependent,Observation,SNOMED,Valid,Standard,35397
44802821,517641000000109,Haemodialysis ultrafiltration volume,Observable Entity,Measurement,SNOMED,Valid,Standard,35247
44811085,891931000000102,Paediatric Early Warning Score,Observable Entity,Measurement,SNOMED,Valid,Non-standard,34561
4119499,304253006,Not for resuscitation,Clinical Finding,Observation,SNOMED,Valid,Standard,32722
3195542,27320001000004102,Advance directive not in chart,Clinical Finding,Observation,Nebraska Lexicon,Valid,Standard,32507
4149377,268525008,High risk drug monitoring,Procedure,Observation,SNOMED,Valid,Standard,32180
45772969,707765006,On ventilator,Qualifier Value,Observation,SNOMED,Valid,Standard,31806
3038597,52646-7,Upper body dressing during 2 day assessment period [CARE],Survey,Observation,LOINC,Valid,Standard,31186
3039498,52647-5,Lower body dressing during 2 day assessment period [CARE],Survey,Observation,LOINC,Valid,Standard,31003
4262918,46732000,"Malignant lymphoma, large B-cell, diffuse",Morph Abnormality,Observation,SNOMED,Valid,Non-standard,30747
2101944,1126F,CPT4 Code 1126F,CPT4,Observation,CPT4,Valid,Non-standard,30175
4166257,416093006,Allergic reaction to drug,Disorder,Condition,SNOMED,Valid,Standard,29643
43020581,471300007,On waiting list for organ transplant,Clinical Finding,Observation,SNOMED,Valid,Standard,29189
2106281,3074F,CPT4 Code 3074F,CPT4,Observation,CPT4,Valid,Non-standard,28807
46272453,710817009,Long-term current use of inhaled steroid,Context-dependent,Observation,SNOMED,Valid,Standard,28278
440279,55566008,Accident,Event,Observation,SNOMED,Valid,Standard,27657
37109664,723438005,Left ventricular assist device present,Clinical Finding,Observation,SNOMED,Valid,Non-standard,27513
37108763,122541000119104,Vaccination needed,Context-dependent,Observation,SNOMED,Valid,Standard,26473
439141,161833006,Abnormal weight gain,Clinical Finding,Observation,SNOMED,Valid,Standard,26301
40483738,443913008,Counseling procedure with explicit context,Context-dependent,Observation,SNOMED,Valid,Standard,25136
4240903,91936005,Allergy to penicillin,Clinical Finding,Observation,SNOMED,Valid,Standard,24960
4299954,78164000,Feeding problem,Clinical Finding,Condition,SNOMED,Valid,Standard,24632
4047564,134435003,Routine antenatal care,Procedure,Observation,SNOMED,Valid,Standard,24503
4014023,103735009,Palliative care,Procedure,Observation,SNOMED,Valid,Standard,24131
2108554,4048F,CPT4 Code 4048F,CPT4,Observation,CPT4,Valid,Non-standard,24110
437525,238131007,Overweight,Clinical Finding,Observation,SNOMED,Valid,Standard,24013
40661253,G8553,Prescription(s) generated and transmitted via a qualified erx system (Deprecated),HCPCS,Observation,HCPCS,Valid,Standard,23387
4229881,89362005,Weight loss,Clinical Finding,Observation,SNOMED,Valid,Standard,22928
4032520,129818000,Activity of daily living (ADL) alteration,Clinical Finding,Observation,SNOMED,Valid,Standard,22849
704996,OMOP4912978,Patient meets COVID-19 laboratory diagnostic criteria,Clinical Finding,Observation,OMOP Extension,Valid,Standard,22363
45765728,702738006,Supervision of high risk pregnancy,Procedure,Observation,SNOMED,Valid,Standard,22019
4322482,7058009,Noncompliance with treatment,Clinical Finding,Observation,SNOMED,Valid,Standard,21727
4256891,408676007,Patient preferred name,Observable Entity,Observation,SNOMED,Valid,Standard,21664
3655744,866267001,Artificial respiration discontinued,Context-dependent,Observation,SNOMED,Valid,Standard,21413
4265443,397578001,Device in situ,Clinical Finding,Observation,SNOMED,Valid,Non-standard,21211
4148407,266894000,FH: Cardiovascular disease,Context-dependent,Observation,SNOMED,Valid,Standard,21079
3013652,8828-6,Pulmonary vascular Resistance,Clinical Observation,Measurement,LOINC,Valid,Standard,20736
40480924,441874000,Seen by palliative care service,Clinical Finding,Observation,SNOMED,Valid,Standard,20722
40479411,444433005,Suspected clinical finding,Context-dependent,Observation,SNOMED,Valid,Standard,20426
3023908,29762-2,Social history Narrative,Clinical Observation,Observation,LOINC,Valid,Standard,20155
37396387,716186003,No known allergy,Context-dependent,Observation,SNOMED,Valid,Standard,19913
441488,282100009,Adverse reaction to substance,Disorder,Condition,SNOMED,Valid,Non-standard,19590
2106284,3077F,CPT4 Code 3077F,CPT4,Observation,CPT4,Valid,Non-standard,19573
4134010,262285001,Weight decreased,Clinical Finding,Observation,SNOMED,Valid,Standard,19362
4047514,123735002,Fracture with displacement,Morph Abnormality,Observation,SNOMED,Valid,Standard,19141
4041306,229819007,Tobacco use and exposure,Observable Entity,Observation,SNOMED,Valid,Non-standard,18944
4331737,22631008,Unsteady when walking,Clinical Finding,Observation,SNOMED,Valid,Standard,18907
4012972,165346000,Laboratory test result abnormal,Context-dependent,Observation,SNOMED,Valid,Standard,18518
4205115,309406008,Viral screening status,Clinical Finding,Observation,SNOMED,Valid,Standard,18452
4147565,310252000,Body mass index less than 20,Clinical Finding,Observation,SNOMED,Valid,Standard,18417
4196943,79654002,Edema,Morph Abnormality,Observation,SNOMED,Valid,Standard,18191
4174707,424928005,Dietary management surveillance,Procedure,Observation,SNOMED,Valid,Standard,17955
2617819,G8419,"Bmi documented outside normal parameters, no follow-up plan documented, no reason given",HCPCS,Observation,HCPCS,Valid,Standard,17557
2514400,99217,CPT4 Code 99217,CPT4,Observation,CPT4,Valid,Standard,17420
4012520,162260006,Dizziness present,Context-dependent,Observation,SNOMED,Valid,Standard,17416
4272187,63634009,Glioblastoma,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,17190
4139934,32911000,Homeless,Clinical Finding,Observation,SNOMED,Valid,Standard,16975
4305297,129834002,Noncompliance with medication regimen,Clinical Finding,Observation,SNOMED,Valid,Standard,16831
44813887,836541000000100,PHQ-2 (patient health questionnaire 2) score,Observable Entity,Measurement,SNOMED,Valid,Non-standard,16798
42529380,83186-7,Ambulation - functional ability,Clinical Observation,Observation,LOINC,Valid,Standard,16740
2101943,1125F,CPT4 Code 1125F,CPT4,Observation,CPT4,Valid,Non-standard,16687
725112,93793,CPT4 Code 93793,CPT4,Observation,CPT4,Valid,Standard,16672
45766222,703337007,"Requires diphtheria, tetanus and pertussis vaccination",Clinical Finding,Observation,SNOMED,Valid,Standard,16604
4031364,129825007,Healthcare supervision finding,Clinical Finding,Observation,SNOMED,Valid,Standard,16591
42709971,449843004,Biologic cardiac valve prosthesis in situ,Clinical Finding,Observation,SNOMED,Valid,Non-standard,16538
2106286,3079F,CPT4 Code 3079F,CPT4,Observation,CPT4,Valid,Non-standard,16525
903651,OMOP5181833,Currently doesn't use tobacco or its derivatives,Clinical Finding,Observation,OMOP Extension,Valid,Standard,15767
2617817,G8417,Bmi is documented above normal parameters and a follow-up plan is documented,HCPCS,Observation,HCPCS,Valid,Standard,15534
4144684,3457005,Patient referral,Procedure,Observation,SNOMED,Valid,Standard,15315
2617820,G8420,Bmi is documented within normal parameters and no follow-up plan is required,HCPCS,Observation,HCPCS,Valid,Standard,15166
2102074,1170F,CPT4 Code 1170F,CPT4,Observation,CPT4,Valid,Non-standard,15012
4215373,41607009,Renal cell carcinoma,Morph Abnormality,Observation,SNOMED,Valid,Standard,14983
4204933,309032007,Research administrative status,Clinical Finding,Observation,SNOMED,Valid,Standard,14953
3009517,10188-1,Review of systems overview Narrative - Reported,Clinical Observation,Observation,LOINC,Valid,Standard,14438
44791067,247951000000102,Requires a pneumococcal vaccination,Clinical Finding,Observation,SNOMED,Valid,Standard,14281
439388,373060007,Device status,Clinical Finding,Observation,SNOMED,Valid,Standard,14149
433930,274913009,Motor vehicle on road in collision with another motor vehicle,Event,Observation,SNOMED,Valid,Standard,14074
4030260,128822004,Precursor cell lymphoblastic leukemia,Morph Abnormality,Observation,SNOMED,Valid,Standard,14043
1616473,97063-2,Family history of Diabetes,Clinical Observation,Observation,LOINC,Valid,Standard,14038
4241527,91939003,Allergy to sulfonamide,Clinical Finding,Observation,SNOMED,Valid,Standard,13631
4171594,275937001,Family history of malignant neoplasm,Context-dependent,Observation,SNOMED,Valid,Standard,13551
4323344,428913001,No loss of consciousness,Context-dependent,Observation,SNOMED,Valid,Standard,13518
4262123,35917007,Adenocarcinoma,Morph Abnormality,Observation,SNOMED,Valid,Non-standard,13484
434750,274540003,Feeding difficulties and mismanagement,Clinical Finding,Observation,SNOMED,Valid,Standard,13434
4086926,243815002,Prevention status,Clinical Finding,Observation,SNOMED,Valid,Standard,13434
437165,214031005,Motor vehicle traffic accident,Event,Observation,SNOMED,Valid,Standard,13060
439222,293141009,Corticosteroids adverse reaction,Disorder,Observation,SNOMED,Valid,Standard,12955
4334494,430813008,Family history of malignant neoplasm of digestive organ,Context-dependent,Observation,SNOMED,Valid,Standard,12929
