Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
2314262,No matching concept,CPT4 Code 97001,Undefined,Procedure,CPT4,Invalid,Non-standard,57930
2514399,No matching concept,CPT4 Code 99215,Undefined,Observation,CPT4,Invalid,Non-standard,57771
4058335,169069000,CT of chest,Procedure,Procedure,SNOMED,Valid,Standard,56989
2211420,No matching concept,CPT4 Code 72170,Undefined,Procedure,CPT4,Invalid,Non-standard,56380
4125350,303653007,CT of head,Procedure,Procedure,SNOMED,Valid,Standard,56065
44808555,859311000000101,Provision of mechanical ventilator,Procedure,Procedure,SNOMED,Valid,Standard,54897
4303829,418583000,US scan venography of lower limbs,Procedure,Procedure,SNOMED,Valid,Standard,54568
36713283,572061000119104,CT cervical spine without contrast,Procedure,Procedure,SNOMED,Valid,Standard,54152
4261497,45036003,Ultrasonography of abdomen,Procedure,Procedure,SNOMED,Valid,Standard,53936
2211742,No matching concept,CPT4 Code 76770,Undefined,Procedure,CPT4,Invalid,Non-standard,53564
4102442,28520004,Venipuncture for blood test,Procedure,Procedure,SNOMED,Valid,Standard,52982
2514571,No matching concept,CPT4 Code 99479,Undefined,Procedure,CPT4,Invalid,Non-standard,52863
40756824,No matching concept,CPT4 Code 93750,Undefined,Procedure,CPT4,Invalid,Non-standard,52550
2211740,No matching concept,CPT4 Code 76700,Undefined,Procedure,CPT4,Invalid,Non-standard,52010
4230911,40701008,Echocardiography,Procedure,Procedure,SNOMED,Valid,Standard,51846
2211339,No matching concept,CPT4 Code 70496,Undefined,Procedure,CPT4,Invalid,Non-standard,51829
2211491,No matching concept,CPT4 Code 73630,Undefined,Procedure,CPT4,Invalid,Non-standard,51310
4300190,77485009,Cytopathology procedure or service,Procedure,Procedure,SNOMED,Valid,Standard,50867
2514442,No matching concept,CPT4 Code 99292,Undefined,Procedure,CPT4,Invalid,Non-standard,50500
46257688,No matching concept,CPT4 Code 77386,Undefined,Procedure,CPT4,Invalid,Non-standard,50440
42627953,No matching concept,CPT4 Code 97162,Undefined,Procedure,CPT4,Invalid,Non-standard,50184
2313872,No matching concept,CPT4 Code 93312,Undefined,Procedure,CPT4,Invalid,Non-standard,50111
2514572,No matching concept,CPT4 Code 99480,Undefined,Procedure,CPT4,Invalid,Non-standard,50077
2787823,5A09357,"Assistance with Respiratory Ventilation, Less than 24 Consecutive Hours, Continuous Positive Airway Pressure",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,50051
2314204,No matching concept,CPT4 Code 96360,Undefined,Procedure,CPT4,Invalid,Non-standard,49423
2211340,No matching concept,CPT4 Code 70498,Undefined,Procedure,CPT4,Invalid,Non-standard,49029
42628094,No matching concept,CPT4 Code 99153,Undefined,Procedure,CPT4,Invalid,Non-standard,48477
2211351,No matching concept,CPT4 Code 70551,Undefined,Procedure,CPT4,Invalid,Non-standard,48226
2313871,No matching concept,CPT4 Code 93308,Undefined,Procedure,CPT4,Invalid,Non-standard,46894
36717294,16327691000119101,MRI of brain with contrast,Procedure,Procedure,SNOMED,Valid,Standard,46547
4167390,417936006,Magnetic resonance angiography of vascular structure of head,Procedure,Procedure,SNOMED,Valid,Standard,46368
2313991,No matching concept,CPT4 Code 93971,Undefined,Procedure,CPT4,Invalid,Non-standard,45724
2211797,No matching concept,CPT4 Code 77001,Undefined,Procedure,CPT4,Invalid,Non-standard,45528
2211446,No matching concept,CPT4 Code 73030,Undefined,Procedure,CPT4,Invalid,Non-standard,45326
4147846,306005,Echography of kidney,Procedure,Procedure,SNOMED,Valid,Standard,44323
2514403,No matching concept,CPT4 Code 99220,Undefined,Procedure,CPT4,Invalid,Non-standard,44183
2313975,No matching concept,CPT4 Code 93880,Undefined,Procedure,CPT4,Invalid,Non-standard,43512
2211488,No matching concept,CPT4 Code 73610,Undefined,Procedure,CPT4,Invalid,Non-standard,43054
2211480,No matching concept,CPT4 Code 73560,Undefined,Procedure,CPT4,Invalid,Non-standard,42162
2211803,No matching concept,CPT4 Code 77014,Undefined,Procedure,CPT4,Invalid,Non-standard,41535
2211783,No matching concept,CPT4 Code 76942,Undefined,Procedure,CPT4,Invalid,Non-standard,41427
2414396,No matching concept,CPT4 Code 99212,Undefined,Observation,CPT4,Invalid,Non-standard,41418
4154546,370860007,Verification of allergy status,Procedure,Procedure,SNOMED,Valid,Standard,41301
2313701,No matching concept,CPT4 Code 92507,Undefined,Procedure,CPT4,Invalid,Non-standard,40231
2211516,No matching concept,CPT4 Code 74183,Undefined,Procedure,CPT4,Invalid,Non-standard,40230
37019019,713114000,Provision of medication list,Procedure,Observation,SNOMED,Valid,Standard,40067
4017921,1043007,Doppler color flow velocity mapping,Procedure,Procedure,SNOMED,Valid,Non-standard,39638
2786056,B24BYZZ,Ultrasonography of Heart with Aorta using Other Contrast,ICD10PCS,Procedure,ICD10PCS,Valid,Standard,39393
2313822,No matching concept,CPT4 Code 93018,Undefined,Procedure,CPT4,Invalid,Non-standard,38143
42627910,No matching concept,CPT4 Code 97166,Undefined,Procedure,CPT4,Invalid,Non-standard,38124
40756833,No matching concept,CPT4 Code 78452,Undefined,Procedure,CPT4,Invalid,Non-standard,38104
2213282,No matching concept,CPT4 Code 88304,Undefined,Procedure,CPT4,Invalid,Non-standard,37910
2313992,No matching concept,CPT4 Code 93975,Undefined,Procedure,CPT4,Invalid,Non-standard,37659
42627952,No matching concept,CPT4 Code 97161,Undefined,Procedure,CPT4,Invalid,Non-standard,37482
2314231,No matching concept,CPT4 Code 96415,Undefined,Procedure,CPT4,Invalid,Non-standard,37311
2745444,0BH17EZ,"Insertion of Endotracheal Airway into Trachea, Via Natural or Artificial Opening",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,37180
3657090,395761000119101,"Plain X-ray of pelvis, anteroposterior view",Procedure,Procedure,SNOMED,Valid,Standard,36878
4163951,29303009,Electrocardiographic procedure,Procedure,Procedure,SNOMED,Valid,Standard,36267
2108883,No matching concept,CPT4 Code 43235,Undefined,Procedure,CPT4,Invalid,Non-standard,36239
2211397,No matching concept,CPT4 Code 72100,Undefined,Procedure,CPT4,Invalid,Non-standard,36092
36713200,395081000119108,CT of chest without contrast,Procedure,Procedure,SNOMED,Valid,Standard,35559
2211867,No matching concept,CPT4 Code 77412,Undefined,Procedure,CPT4,Invalid,Non-standard,35196
2108887,No matching concept,CPT4 Code 43239,Undefined,Procedure,CPT4,Invalid,Non-standard,35092
2314264,No matching concept,CPT4 Code 97003,Undefined,Procedure,CPT4,Invalid,Non-standard,34979
2314233,No matching concept,CPT4 Code 96417,Undefined,Procedure,CPT4,Invalid,Non-standard,34595
2617378,G0299,"Direct skilled nursing services of a registered nurse (rn) in the home health or hospice setting, each 15 minutes",HCPCS,Procedure,HCPCS,Valid,Standard,34299
2728511,03HY32Z,"Insertion of Monitoring Device into Upper Artery, Percutaneous Approach",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,34267
710016,No matching concept,CPT4 Code 93356,Undefined,Procedure,CPT4,Invalid,Non-standard,33676
2211459,No matching concept,CPT4 Code 73130,Undefined,Procedure,CPT4,Invalid,Non-standard,33467
2788717,30233N1,"Transfusion of Nonautologous Red Blood Cells into Peripheral Vein, Percutaneous Approach",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,33334
2102912,No matching concept,CPT4 Code 20610,Undefined,Procedure,CPT4,Invalid,Non-standard,33010
2313821,No matching concept,CPT4 Code 93017,Undefined,Procedure,CPT4,Invalid,Non-standard,32743
4304092,419394006,CT of abdomen and pelvis,Procedure,Procedure,SNOMED,Valid,Standard,32503
40756947,No matching concept,CPT4 Code 93451,Undefined,Procedure,CPT4,Invalid,Non-standard,32374
2002174,38.93,"Venous catheterization, not elsewhere classified",4-dig billing code,Procedure,ICD9Proc,Valid,Standard,32310
2211826,No matching concept,CPT4 Code 77080,Undefined,Procedure,CPT4,Invalid,Non-standard,32212
36713226,411251000119104,CT angiography of chest with contrast,Procedure,Procedure,SNOMED,Valid,Standard,31951
40756950,No matching concept,CPT4 Code 93458,Undefined,Procedure,CPT4,Invalid,Non-standard,31827
42627987,No matching concept,CPT4 Code 77067,Undefined,Procedure,CPT4,Invalid,Non-standard,31769
2108054,No matching concept,CPT4 Code 36000,Undefined,Procedure,CPT4,Invalid,Non-standard,31550
4037040,11760007,Fluoroscopy during operation,Procedure,Procedure,SNOMED,Valid,Standard,31515
2109731,No matching concept,CPT4 Code 51702,Undefined,Procedure,CPT4,Invalid,Non-standard,31512
2211485,No matching concept,CPT4 Code 73590,Undefined,Procedure,CPT4,Invalid,Non-standard,31474
42742540,No matching concept,CPT4 Code 49083,Undefined,Procedure,CPT4,Invalid,Non-standard,31205
2514528,No matching concept,CPT4 Code 99396,Undefined,Procedure,CPT4,Invalid,Non-standard,31180
2211456,No matching concept,CPT4 Code 73110,Undefined,Procedure,CPT4,Invalid,Non-standard,30980
2212057,No matching concept,CPT4 Code 78815,Undefined,Procedure,CPT4,Invalid,Non-standard,30820
4058031,16883004,"Endotracheal intubation, emergency procedure",Procedure,Procedure,SNOMED,Valid,Standard,29875
42628025,No matching concept,CPT4 Code 73502,Undefined,Procedure,CPT4,Invalid,Non-standard,29869
2314150,No matching concept,CPT4 Code 95951,Undefined,Procedure,CPT4,Invalid,Non-standard,29799
36713282,572021000119109,CT of maxillofacial area without contrast,Procedure,Procedure,SNOMED,Valid,Standard,29369
2313820,No matching concept,CPT4 Code 93016,Undefined,Procedure,CPT4,Invalid,Non-standard,29317
2108209,No matching concept,CPT4 Code 36569,Undefined,Procedure,CPT4,Invalid,Non-standard,29040
2313880,No matching concept,CPT4 Code 93321,Undefined,Procedure,CPT4,Invalid,Non-standard,29015
4141759,266713003,Long-term drug therapy,Procedure,Procedure,SNOMED,Valid,Standard,28884
42742548,No matching concept,CPT4 Code 74174,Undefined,Procedure,CPT4,Invalid,Non-standard,28548
2212976,No matching concept,CPT4 Code 86999,Undefined,Procedure,CPT4,Invalid,Non-standard,28370
40756914,No matching concept,CPT4 Code 90460,Undefined,Procedure,CPT4,Invalid,Non-standard,28021
2314037,No matching concept,CPT4 Code 94664,Undefined,Procedure,CPT4,Invalid,Non-standard,27817
2786059,B24BZZZ,Ultrasonography of Heart with Aorta,ICD10PCS,Procedure,ICD10PCS,Valid,Standard,27300
2109196,No matching concept,CPT4 Code 45380,Undefined,Procedure,CPT4,Invalid,Non-standard,27238
2008285,99.29,Injection or infusion of other therapeutic or prophylactic substance,4-dig billing code,Procedure,ICD9Proc,Valid,Standard,26935
2777808,0WJ80ZZ,"Inspection of Chest Wall, Open Approach",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,26812
2313863,No matching concept,CPT4 Code 93296,Undefined,Procedure,CPT4,Invalid,Non-standard,26684
40756956,No matching concept,CPT4 Code 74178,Undefined,Procedure,CPT4,Invalid,Non-standard,26499
46285252,968261000000104,Health record review,Procedure,Procedure,SNOMED,Valid,Standard,25989
2788038,5A1955Z,"Respiratory Ventilation, Greater than 96 Consecutive Hours",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,25793
2211521,No matching concept,CPT4 Code 74230,Undefined,Procedure,CPT4,Invalid,Non-standard,25716
4243768,37931006,Auscultation,Procedure,Procedure,SNOMED,Valid,Standard,25667
42627900,No matching concept,CPT4 Code 73552,Undefined,Procedure,CPT4,Invalid,Non-standard,25654
46257421,No matching concept,CPT4 Code 77063,Undefined,Procedure,CPT4,Invalid,Non-standard,25638
42627954,No matching concept,CPT4 Code 97165,Undefined,Procedure,CPT4,Invalid,Non-standard,25600
2314209,No matching concept,CPT4 Code 96368,Undefined,Procedure,CPT4,Invalid,Non-standard,25449
2514402,No matching concept,CPT4 Code 99219,Undefined,Procedure,CPT4,Invalid,Non-standard,24998
2106586,No matching concept,CPT4 Code 31624,Undefined,Procedure,CPT4,Invalid,Non-standard,24861
2786441,3E033XZ,"Introduction of Vasopressor into Peripheral Vein, Percutaneous Approach",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,24543
2211839,No matching concept,CPT4 Code 77300,Undefined,Procedure,CPT4,Invalid,Non-standard,24435
43018323,5A1D70Z,"Performance of Urinary Filtration, Intermittent, Less than 6 Hours Per Day",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,24375
42628602,No matching concept,CPT4 Code 80307,Undefined,Procedure,CPT4,Invalid,Non-standard,24335
2211407,No matching concept,CPT4 Code 72131,Undefined,Procedure,CPT4,Invalid,Non-standard,24021
2109194,No matching concept,CPT4 Code 45378,Undefined,Procedure,CPT4,Invalid,Non-standard,23971
2314104,No matching concept,CPT4 Code 95819,Undefined,Procedure,CPT4,Invalid,Non-standard,23784
2211743,No matching concept,CPT4 Code 76775,Undefined,Procedure,CPT4,Invalid,Non-standard,23761
1314318,G0480,"Drug test(s), definitive, utilizing (1) drug identification methods able to identify individual drugs and distinguish between structural isomers (but not necessarily stereoisomers), including, but not limited to gc/ms (any type, single or tandem) and l...",HCPCS,Measurement,HCPCS,Valid,Non-standard,23704
2211388,No matching concept,CPT4 Code 72040,Undefined,Procedure,CPT4,Invalid,Non-standard,23691
2313886,No matching concept,CPT4 Code 93503,Undefined,Procedure,CPT4,Invalid,Non-standard,23402
2213296,No matching concept,CPT4 Code 88331,Undefined,Procedure,CPT4,Invalid,Non-standard,23332
2788037,5A1945Z,"Respiratory Ventilation, 24-96 Consecutive Hours",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,22918
40757101,No matching concept,CPT4 Code 99225,Undefined,Procedure,CPT4,Invalid,Non-standard,22898
2211414,No matching concept,CPT4 Code 72148,Undefined,Procedure,CPT4,Invalid,Non-standard,22799
4223020,41976001,Cardiac catheterization,Procedure,Procedure,SNOMED,Valid,Standard,22739
2211809,No matching concept,CPT4 Code 77052,Undefined,Procedure,CPT4,Invalid,Non-standard,22036
2211418,No matching concept,CPT4 Code 72158,Undefined,Procedure,CPT4,Invalid,Non-standard,22020
4139745,32962002,CT of abdomen with contrast,Procedure,Procedure,SNOMED,Valid,Standard,21952
2211509,No matching concept,CPT4 Code 74022,Undefined,Procedure,CPT4,Invalid,Non-standard,21873
36713243,437731000119100,Magnetic resonance angiography of head without contrast,Procedure,Procedure,SNOMED,Valid,Standard,21847
2109201,No matching concept,CPT4 Code 45385,Undefined,Procedure,CPT4,Invalid,Non-standard,21816
2101925,No matching concept,CPT4 Code 11042,Undefined,Procedure,CPT4,Invalid,Non-standard,21759
2313773,No matching concept,CPT4 Code 92611,Undefined,Procedure,CPT4,Invalid,Non-standard,21738
42742388,No matching concept,CPT4 Code 94727,Undefined,Procedure,CPT4,Invalid,Non-standard,21711
2314008,No matching concept,CPT4 Code 94060,Undefined,Procedure,CPT4,Invalid,Non-standard,21647
45765485,702435008,CT angiography of vascular structure of neck with contrast,Procedure,Procedure,SNOMED,Valid,Standard,21640
2109730,No matching concept,CPT4 Code 51701,Undefined,Procedure,CPT4,Invalid,Non-standard,21424
43527984,No matching concept,CPT4 Code 90791,Undefined,Procedure,CPT4,Invalid,Non-standard,21360
2102577,No matching concept,CPT4 Code 17000,Undefined,Procedure,CPT4,Invalid,Non-standard,21126
2106584,No matching concept,CPT4 Code 31622,Undefined,Procedure,CPT4,Invalid,Non-standard,21093
4061009,169070004,CT of abdomen,Procedure,Procedure,SNOMED,Valid,Standard,20986
2786688,3E043XZ,"Introduction of Vasopressor into Central Vein, Percutaneous Approach",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,20970
2211728,No matching concept,CPT4 Code 76506,Undefined,Procedure,CPT4,Invalid,Non-standard,20842
2313983,No matching concept,CPT4 Code 93923,Undefined,Procedure,CPT4,Invalid,Non-standard,20610
2789604,B2111ZZ,Fluoroscopy of Multiple Coronary Arteries using Low Osmolar Contrast,ICD10PCS,Procedure,ICD10PCS,Valid,Standard,20603
4311293,423736003,Color Doppler ultrasound,Procedure,Procedure,SNOMED,Valid,Standard,20583
2211482,No matching concept,CPT4 Code 73564,Undefined,Procedure,CPT4,Invalid,Non-standard,20579
2211473,No matching concept,CPT4 Code 73510,Undefined,Procedure,CPT4,Invalid,Non-standard,20528
2314268,No matching concept,CPT4 Code 97010,Undefined,Procedure,CPT4,Invalid,Non-standard,20472
2314220,No matching concept,CPT4 Code 96401,Undefined,Procedure,CPT4,Invalid,Non-standard,20139
2314302,No matching concept,CPT4 Code 97597,Undefined,Procedure,CPT4,Invalid,Non-standard,20127
46257457,No matching concept,CPT4 Code 77387,Undefined,Procedure,CPT4,Invalid,Non-standard,19413
2788032,5A1221Z,"Performance of Cardiac Output, Continuous",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,19409
2211737,No matching concept,CPT4 Code 76536,Undefined,Procedure,CPT4,Invalid,Non-standard,19408
2213548,No matching concept,CPT4 Code 90853,Undefined,Procedure,CPT4,Invalid,Non-standard,19309
4098039,252425004,Cardiac electrophysiology,Procedure,Procedure,SNOMED,Valid,Standard,19279
42742387,No matching concept,CPT4 Code 94726,Undefined,Procedure,CPT4,Invalid,Non-standard,19278
37109082,16545191000119100,Radionuclide myocardial perfusion stress study,Procedure,Procedure,SNOMED,Valid,Standard,19261
4086261,241578008,CT of cervical spine,Procedure,Procedure,SNOMED,Valid,Standard,19248
2211481,No matching concept,CPT4 Code 73562,Undefined,Procedure,CPT4,Invalid,Non-standard,19081
2211410,No matching concept,CPT4 Code 72141,Undefined,Procedure,CPT4,Invalid,Non-standard,18943
2211876,No matching concept,CPT4 Code 77427,Undefined,Procedure,CPT4,Invalid,Non-standard,18917
2414393,No matching concept,CPT4 Code 99204,Undefined,Observation,CPT4,Invalid,Non-standard,18733
2211416,No matching concept,CPT4 Code 72156,Undefined,Procedure,CPT4,Invalid,Non-standard,18665
2211717,No matching concept,CPT4 Code 76377,Undefined,Procedure,CPT4,Invalid,Non-standard,18661
2108202,No matching concept,CPT4 Code 36558,Undefined,Procedure,CPT4,Invalid,Non-standard,18659
4249893,73761001,Colonoscopy,Procedure,Procedure,SNOMED,Valid,Standard,18563
2314040,No matching concept,CPT4 Code 94668,Undefined,Procedure,CPT4,Invalid,Non-standard,18516
4083106,241449005,US scan of head,Procedure,Procedure,SNOMED,Valid,Standard,18513
2514564,No matching concept,CPT4 Code 99469,Undefined,Observation,CPT4,Invalid,Non-standard,18367
2211872,No matching concept,CPT4 Code 77418,Undefined,Procedure,CPT4,Invalid,Non-standard,18358
4302595,78831002,Comprehensive eye examination,Procedure,Procedure,SNOMED,Valid,Standard,18308
4302171,7812007,"Radiologic examination of thoracolumbar spine, anteroposterior and lateral",Procedure,Procedure,SNOMED,Valid,Non-standard,18208
4294382,76009000,Esophagogastroduodenoscopy,Procedure,Procedure,SNOMED,Valid,Standard,18143
2211404,No matching concept,CPT4 Code 72128,Undefined,Procedure,CPT4,Invalid,Non-standard,18077
4223626,40403005,Catheterization of right heart,Procedure,Procedure,SNOMED,Valid,Standard,17858
2211836,No matching concept,CPT4 Code 77290,Undefined,Procedure,CPT4,Invalid,Non-standard,17776
40757022,No matching concept,CPT4 Code 92134,Undefined,Procedure,CPT4,Invalid,Non-standard,17673
36713203,396111000119108,CT of soft tissues of neck with contrast,Procedure,Procedure,SNOMED,Valid,Standard,17492
2314227,No matching concept,CPT4 Code 96411,Undefined,Procedure,CPT4,Invalid,Non-standard,17418
2109107,No matching concept,CPT4 Code 44388,Undefined,Procedure,CPT4,Invalid,Non-standard,17040
2313982,No matching concept,CPT4 Code 93922,Undefined,Procedure,CPT4,Invalid,Non-standard,16996
4064759,164771005,Examination of pharynx,Procedure,Procedure,SNOMED,Valid,Standard,16977
2313862,No matching concept,CPT4 Code 93295,Undefined,Procedure,CPT4,Invalid,Non-standard,16775
2786058,B24BZZ4,"Ultrasonography of Heart with Aorta, Transesophageal",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,16749
2788036,5A1935Z,"Respiratory Ventilation, Less than 24 Consecutive Hours",ICD10PCS,Procedure,ICD10PCS,Valid,Standard,16707
40756852,No matching concept,CPT4 Code 93454,Undefined,Procedure,CPT4,Invalid,Non-standard,16702
2211453,No matching concept,CPT4 Code 73090,Undefined,Procedure,CPT4,Invalid,Non-standard,16465
