Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
4054727,126251004,"Leukocyte reduced red blood cells, human",Pharma/Biol Product,Device,SNOMED,Valid,Standard,5224
2615322,A9500,"Technetium tc-99m sestamibi, diagnostic, per study dose",HCPCS,Device,HCPCS,Valid,Standard,5131
4145694,426851007,Aerosol oxygen mask,Physical Object,Device,SNOMED,Valid,Standard,4646
2719532,L0999,"Addition to spinal orthosis, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,4000
4145603,34759008,Urethral catheter,Physical Object,Device,SNOMED,Valid,Standard,2195
4097216,26412008,Endotracheal tube,Physical Object,Device,SNOMED,Valid,Standard,1818
2719504,L0637,"Lumbar-sacral orthosis, sagittal-coronal control, with rigid anterior and posterior frame/panels, posterior extends from sacrococcygeal junction to t-9 vertebra, lateral strength provided by rigid lateral frame/panels, produces intracavitary pressure t...",HCPCS,Device,HCPCS,Valid,Standard,1653
2719965,L4386,"Walking boot, non-pneumatic, with or without joints, with or without interface material, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,1559
2719876,L3908,"Wrist hand orthosis, wrist extension control cock-up, non molded, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,1353
2719591,L1832,"Knee orthosis, adjustable knee joints (unicentric or polycentric), positional orthosis, rigid support, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,1287
2719969,L4396,"Static or dynamic ankle foot orthosis, including soft interface material, adjustable for fit, for positioning, may be used for minimal ambulation, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a speci...",HCPCS,Device,HCPCS,Valid,Standard,1276
42538045,738664002,Nasogastric/orogastric tube stylet,Physical Object,Device,SNOMED,Valid,Standard,1124
2615217,A6533,"Gradient compression stocking, thigh length, 18-30 mmhg, each",HCPCS,Device,HCPCS,Valid,Standard,1039
2719736,L2999,"Lower extremity orthoses, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,1035
2719786,L3260,"Surgical boot/shoe, each",HCPCS,Device,HCPCS,Valid,Standard,1027
2615309,A9270,Non-covered item or service,HCPCS,Device,HCPCS,Valid,Standard,930
2614783,A4357,"Bedside drainage bag, day or night, with or without anti-reflux device, with or without tube, each",HCPCS,Device,HCPCS,Valid,Standard,905
2614784,A4358,"Urinary drainage bag, leg or abdomen, vinyl, with or without tube, with straps, each",HCPCS,Device,HCPCS,Valid,Standard,789
4106134,257290009,Suction drain,Physical Object,Device,SNOMED,Valid,Standard,774
2720068,L5673,"Addition to lower extremity, below knee/above knee, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, for use with locking mechanism",HCPCS,Device,HCPCS,Valid,Standard,757
2615214,A6530,"Gradient compression stocking, below knee, 18-30 mmhg, each",HCPCS,Device,HCPCS,Valid,Standard,749
2720421,L8420,"Prosthetic sock, multiple ply, below knee, each",HCPCS,Device,HCPCS,Valid,Standard,747
2719609,L1902,"Ankle orthosis, ankle gauntlet or similar, with or without joints, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,745
4160628,371793003,Catheter sheath,Physical Object,Device,SNOMED,Valid,Standard,677
44781970,A4347,MALE EXTERNAL CATHETER (Deprecated),HCPCS,Device,HCPCS,Valid,Standard,634
4145529,427594004,Oxyhood,Physical Object,Device,SNOMED,Valid,Standard,618
4106030,257279004,Single lumen catheter,Physical Object,Device,SNOMED,Valid,Standard,618
37017286,713535007,Supraglottic airway,Physical Object,Device,SNOMED,Valid,Standard,618
2719616,L1932,"Afo, rigid anterior tibial section, total carbon fiber or equal material, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,605
2720066,L5671,"Addition to lower extremity, below knee / above knee suspension locking mechanism (shuttle, lanyard or equal), excludes socket insert",HCPCS,Device,HCPCS,Valid,Standard,581
2719962,L4360,"Walking boot, pneumatic and/or vacuum, with or without joints, with or without interface material, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,565
2719615,L1930,"Ankle foot orthosis, plastic or other material, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,558
2719552,L1220,"Addition to tlso, (low profile), anterior thoracic extension",HCPCS,Device,HCPCS,Valid,Standard,550
2615295,A8000,"Helmet, protective, soft, prefabricated, includes all components and accessories",HCPCS,Device,HCPCS,Valid,Standard,529
2720424,L8440,"Prosthetic shrinker, below knee, each",HCPCS,Device,HCPCS,Valid,Standard,515
2615071,A5500,"For diabetics only, fitting (including follow-up), custom preparation and supply of off-the-shelf depth-inlay shoe manufactured to accommodate multi-density insert(s), per shoe",HCPCS,Device,HCPCS,Valid,Standard,507
2720427,L8470,"Prosthetic sock, single ply, fitting, below knee, each",HCPCS,Device,HCPCS,Valid,Standard,491
2719510,L0810,"Halo procedure, cervical halo incorporated into jacket vest",HCPCS,Device,HCPCS,Valid,Standard,480
2720470,L8681,"Patient programmer (external) for use with implantable programmable neurostimulator pulse generator, replacement only",HCPCS,Device,HCPCS,Valid,Standard,467
44786594,L4361,"Walking boot, pneumatic and/or vacuum, with or without joints, with or without interface material, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,431
2615321,A9300,Exercise equipment,HCPCS,Device,HCPCS,Valid,Standard,431
2719622,L1970,"Ankle foot orthosis, plastic with ankle joint, custom fabricated",HCPCS,Device,HCPCS,Valid,Standard,416
37017497,713781005,Triple lumen hemodialysis catheter,Physical Object,Device,SNOMED,Valid,Standard,415
45760165,465760003,Rectal probe,Physical Object,Device,SNOMED,Valid,Standard,414
2720140,L5940,"Addition, endoskeletal system, below knee, ultra-light material (titanium, carbon fiber or equal)",HCPCS,Device,HCPCS,Valid,Standard,403
40664904,A9585,"Injection, gadobutrol, 0.1 ml",HCPCS,Device,HCPCS,Valid,Standard,402
2720029,L5629,"Addition to lower extremity, below knee, acrylic socket",HCPCS,Device,HCPCS,Valid,Standard,400
2720035,L5637,"Addition to lower extremity, below knee, total contact",HCPCS,Device,HCPCS,Valid,Standard,398
4079428,277312002,Introducer,Physical Object,Device,SNOMED,Valid,Standard,397
2720136,L5910,"Addition, endoskeletal system, below knee, alignable system",HCPCS,Device,HCPCS,Valid,Standard,397
2720024,L5620,"Addition to lower extremity, test socket, below knee",HCPCS,Device,HCPCS,Valid,Standard,397
2614937,A4627,"Spacer, bag or reservoir, with or without mask, for use with metered dose inhaler",HCPCS,Device,HCPCS,Valid,Standard,388
2719855,L3807,"Wrist hand finger orthosis, without joint(s), prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,378
2720425,L8460,"Prosthetic shrinker, above knee, each",HCPCS,Device,HCPCS,Valid,Standard,355
2615083,A5512,"For diabetics only, multiple density insert, direct formed, molded to foot after external heat source of 230 degrees fahrenheit or higher, total contact with patient's foot, including arch, base layer minimum of 1/4 inch material of shore a 35 duromete...",HCPCS,Device,HCPCS,Valid,Standard,353
2615405,A9900,"Miscellaneous dme supply, accessory, and/or service component of another hcpcs code",HCPCS,Device,HCPCS,Valid,Standard,350
2719901,L3933,"Finger orthosis, without joints, may include soft interface, custom fabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,332
2719957,L4205,"Repair of orthotic device, labor component, per 15 minutes",HCPCS,Device,HCPCS,Valid,Standard,315
4123454,303276004,Anterior chamber drainage tube,Physical Object,Device,SNOMED,Valid,Standard,314
2719856,L3808,"Wrist hand finger orthosis, rigid without joints, may include soft interface material; straps, custom fabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,309
2616646,E0484,"Oscillatory positive expiratory pressure device, non-electric, any type, each",HCPCS,Device,HCPCS,Valid,Standard,298
4183713,43725001,Airway device,Physical Object,Device,SNOMED,Valid,Standard,289
2615327,A9505,"Thallium tl-201 thallous chloride, diagnostic, per millicurie",HCPCS,Device,HCPCS,Valid,Standard,285
2720428,L8480,"Prosthetic sock, single ply, fitting, above knee, each",HCPCS,Device,HCPCS,Valid,Standard,281
2720422,L8430,"Prosthetic sock, multiple ply, above knee, each",HCPCS,Device,HCPCS,Valid,Standard,275
2719585,L1810,"Knee orthosis, elastic with joints, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,271
2614911,A4590,"Special casting material (e.g., fiberglass)",HCPCS,Device,HCPCS,Valid,Standard,259
2719961,L4350,"Ankle control orthosis, stirrup style, rigid, includes any type interface (e.g., pneumatic, gel), prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,251
2719988,L5301,"Below knee, molded socket, shin, sach foot, endoskeletal system",HCPCS,Device,HCPCS,Valid,Standard,249
2720047,L5650,"Additions to lower extremity, total contact, above knee or knee disarticulation socket",HCPCS,Device,HCPCS,Valid,Standard,247
2720046,L5649,"Addition to lower extremity, ischial containment/narrow m-l socket",HCPCS,Device,HCPCS,Valid,Standard,246
2720141,L5950,"Addition, endoskeletal system, above knee, ultra-light material (titanium, carbon fiber or equal)",HCPCS,Device,HCPCS,Valid,Standard,245
2720048,L5651,"Addition to lower extremity, above knee, flexible inner socket, external frame",HCPCS,Device,HCPCS,Valid,Standard,245
2720137,L5920,"Addition, endoskeletal system, above knee or hip disarticulation, alignable system",HCPCS,Device,HCPCS,Valid,Standard,244
2720031,L5631,"Addition to lower extremity, above knee or knee disarticulation, acrylic socket",HCPCS,Device,HCPCS,Valid,Standard,244
2720026,L5624,"Addition to lower extremity, test socket, above knee",HCPCS,Device,HCPCS,Valid,Standard,240
42872974,450969007,Negative pressure wound dressing,Physical Object,Device,SNOMED,Valid,Standard,237
2719846,L3760,"Elbow orthosis (eo), with adjustable position locking joint(s), prefabricated, item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,235
44786589,L1812,"Knee orthosis, elastic with joints, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,232
2720160,L5986,"All lower extremity prostheses, multi-axial rotation unit ('mcp' or equal)",HCPCS,Device,HCPCS,Valid,Standard,232
3661551,846698004,Pulmonary artery stent,Physical Object,Device,SNOMED,Valid,Standard,217
4095054,25062003,Feeding tube,Physical Object,Device,SNOMED,Valid,Standard,213
40662243,A9581,"Injection, gadoxetate disodium, 1 ml",HCPCS,Device,HCPCS,Valid,Standard,213
4030875,14106009,Cardiac pacemaker,Physical Object,Device,SNOMED,Valid,Standard,212
2720001,L5450,"Immediate post surgical or early fitting, application of non-weight bearing rigid dressing, below knee",HCPCS,Device,HCPCS,Valid,Standard,211
2721924,V5090,"Dispensing fee, unspecified hearing aid",HCPCS,Device,HCPCS,Valid,Standard,198
2719891,L3923,"Hand finger orthosis, without joints, may include soft interface, straps, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,193
2719621,L1960,"Ankle foot orthosis, posterior solid ankle, plastic, custom fabricated",HCPCS,Device,HCPCS,Valid,Standard,193
1314290,A9587,"Gallium ga-68, dotatate, diagnostic, 0.1 millicurie",HCPCS,Device,HCPCS,Valid,Standard,187
2721961,V5261,"Hearing aid, digital, binaural, bte",HCPCS,Device,HCPCS,Valid,Standard,184
2719881,L3913,"Hand finger orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,181
2615084,A5513,"For diabetics only, multiple density insert, custom molded from model of patient's foot, total contact with patient's foot, including arch, base layer minimum of 3/16 inch material of shore a 35 durometer (or higher), includes arch filler and other sha...",HCPCS,Device,HCPCS,Valid,Standard,181
1314285,A4467,"Belt, strap, sleeve, garment, or covering, any type",HCPCS,Device,HCPCS,Valid,Standard,180
2615031,A4927,"Gloves, non-sterile, per 100",HCPCS,Device,HCPCS,Valid,Standard,178
2614772,A4344,"Indwelling catheter, foley type, two-way, all silicone or polyurethane, each",HCPCS,Device,HCPCS,Valid,Standard,177
2720168,L5999,"Lower extremity prosthesis, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,174
2719576,L1686,"Hip orthosis, abduction control of hip joint, postoperative hip abduction type, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,165
2614899,A4556,"Electrodes, (e.g., apnea monitor), per pair",HCPCS,Device,HCPCS,Valid,Standard,165
2615286,A7520,"Tracheostomy/laryngectomy tube, non-cuffed, polyvinylchloride (pvc), silicone or equal, each",HCPCS,Device,HCPCS,Valid,Standard,158
2720091,L5700,"Replacement, socket, below knee, molded to patient model",HCPCS,Device,HCPCS,Valid,Standard,157
2615287,A7521,"Tracheostomy/laryngectomy tube, cuffed, polyvinylchloride (pvc), silicone or equal, each",HCPCS,Device,HCPCS,Valid,Standard,155
2720436,L8509,"Tracheo-esophageal voice prosthesis, inserted by a licensed health care provider, any type",HCPCS,Device,HCPCS,Valid,Standard,154
2719992,L5321,"Above knee, molded socket, open end, sach foot, endoskeletal system, single axis knee",HCPCS,Device,HCPCS,Valid,Standard,154
4106160,257370003,Double lumen tube,Physical Object,Device,SNOMED,Valid,Standard,148
2614906,A4565,Slings,HCPCS,Device,HCPCS,Valid,Standard,148
2721399,S8427,"Gradient pressure aid (glove), ready made",HCPCS,Device,HCPCS,Valid,Standard,146
2719665,L2210,"Addition to lower extremity, dorsiflexion assist (plantar flexion resist), each joint",HCPCS,Device,HCPCS,Valid,Standard,140
2719833,L3670,"Shoulder orthosis, acromio/clavicular (canvas and webbing type), prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,138
4044952,228749007,Single plane implant,Physical Object,Device,SNOMED,Valid,Standard,133
2719893,L3925,"Finger orthosis, proximal interphalangeal (pip)/distal interphalangeal (dip), non torsion joint/spring, extension/flexion, may include soft interface material, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,130
2719458,L0462,"Tlso, triplanar control, modular segmented spinal system, three rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch,...",HCPCS,Device,HCPCS,Valid,Standard,124
2720861,Q9958,"High osmolar contrast material, up to 149 mg/ml iodine concentration, per ml",HCPCS,Device,HCPCS,Valid,Standard,120
2719828,L3649,"Orthopedic shoe, modification, addition or transfer, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,120
2615107,A6207,"Contact layer, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",HCPCS,Device,HCPCS,Valid,Standard,118
2719742,L3020,"Foot, insert, removable, molded to patient model, longitudinal/ metatarsal support, each",HCPCS,Device,HCPCS,Valid,Standard,112
2721960,V5260,"Hearing aid, digital, binaural, ite",HCPCS,Device,HCPCS,Valid,Standard,110
2719419,L0120,"Cervical, flexible, non-adjustable, prefabricated, off-the-shelf (foam collar)",HCPCS,Device,HCPCS,Valid,Standard,109
2719789,L3310,"Lift, elevation, heel and sole, neoprene, per inch",HCPCS,Device,HCPCS,Valid,Standard,108
2719674,L2275,"Addition to lower extremity, varus/valgus correction, plastic modification, padded/lined",HCPCS,Device,HCPCS,Valid,Standard,104
4139147,32712000,Drain,Physical Object,Device,SNOMED,Valid,Standard,103
2720866,Q9963,"High osmolar contrast material, 350-399 mg/ml iodine concentration, per ml",HCPCS,Device,HCPCS,Valid,Standard,103
2719731,L2820,"Addition to lower extremity orthosis, soft interface for molded plastic, below knee section",HCPCS,Device,HCPCS,Valid,Standard,102
2720156,L5981,"All lower extremity prostheses, flex-walk system or equal",HCPCS,Device,HCPCS,Valid,Standard,97
2719934,L3980,"Upper extremity fracture orthosis, humeral, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,97
2719811,L3485,"Heel, pad, removable for spur",HCPCS,Device,HCPCS,Valid,Standard,95
2719587,L1820,"Knee orthosis, elastic with condylar pads and joints, with or without patellar control, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,Device,HCPCS,Valid,Standard,93
2719506,L0639,"Lumbar-sacral orthosis, sagittal-coronal control, rigid shell(s)/panel(s), posterior extends from sacrococcygeal junction to t-9 vertebra, anterior extends from symphysis pubis to xyphoid, produces intracavitary pressure to reduce load on the intervert...",HCPCS,Device,HCPCS,Valid,Standard,93
2719744,L3031,"Foot, insert/plate, removable, addition to lower extremity orthosis, high strength, lightweight material, all hybrid lamination/prepreg composite, each",HCPCS,Device,HCPCS,Valid,Standard,92
2616720,E0705,"Transfer device, any type, each",HCPCS,Device,HCPCS,Valid,Standard,91
2720131,L5850,"Addition, endoskeletal system, above knee or hip disarticulation, knee extension assist",HCPCS,Device,HCPCS,Valid,Standard,88
2720092,L5701,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model",HCPCS,Device,HCPCS,Valid,Standard,87
2615324,A9502,"Technetium tc-99m tetrofosmin, diagnostic, per study dose",HCPCS,Device,HCPCS,Valid,Standard,86
4134858,398013009,Implantable venous access port,Physical Object,Device,SNOMED,Valid,Standard,85
2719940,L3999,"Upper limb orthosis, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,81
2720143,L5962,"Addition, endoskeletal system, below knee, flexible protective outer surface covering system",HCPCS,Device,HCPCS,Valid,Standard,78
2720002,L5460,"Immediate post surgical or early fitting, application of non-weight bearing rigid dressing, above knee",HCPCS,Device,HCPCS,Valid,Standard,78
2720149,L5972,"All lower extremity prostheses, foot, flexible keel",HCPCS,Device,HCPCS,Valid,Standard,77
2720127,L5845,"Addition, endoskeletal, knee-shin system, stance flexion feature, adjustable",HCPCS,Device,HCPCS,Valid,Standard,77
2720381,L8010,"Breast prosthesis, mastectomy sleeve",HCPCS,Device,HCPCS,Valid,Standard,76
2720150,L5974,"All lower extremity prostheses, foot, single axis ankle/foot",HCPCS,Device,HCPCS,Valid,Standard,75
2719597,L1845,"Knee orthosis, double upright, thigh and calf, with adjustable flexion and extension joint (unicentric or polycentric), medial-lateral and rotation control, with or without varus/valgus adjustment, prefabricated item that has been trimmed, bent, molded...",HCPCS,Device,HCPCS,Valid,Standard,75
2719589,L1830,"Knee orthosis, immobilizer, canvas longitudinal, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,75
2615381,A9560,"Technetium tc-99m labeled red blood cells, diagnostic, per study dose, up to 30 millicuries",HCPCS,Device,HCPCS,Valid,Standard,75
4106977,257280001,Double lumen catheter,Physical Object,Device,SNOMED,Valid,Standard,72
2719971,L5000,"Partial foot, shoe insert with longitudinal arch, toe filler",HCPCS,Device,HCPCS,Valid,Standard,72
2615230,A6549,"Gradient compression garment, not otherwise specified",HCPCS,Device,HCPCS,Valid,Standard,72
2615333,A9512,"Technetium tc-99m pertechnetate, diagnostic, per millicurie",HCPCS,Device,HCPCS,Valid,Standard,71
2721964,V5264,"Ear mold/insert, not disposable, any type",HCPCS,Device,HCPCS,Valid,Standard,70
2616482,E0114,"Crutches underarm, other than wood, adjustable or fixed, pair, with pads, tips and handgrips",HCPCS,Device,HCPCS,Valid,Standard,70
37110233,724419006,Arteriovenous fistula endovascular stent-graft,Physical Object,Device,SNOMED,Invalid,Non-standard,67
2720074,L5679,"Addition to lower extremity, below knee/above knee, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, not for use with locking mechanism",HCPCS,Device,HCPCS,Valid,Standard,67
4107114,257354000,Ventriculoperitoneal shunt,Physical Object,Device,SNOMED,Valid,Standard,65
2720095,L5704,"Custom shaped protective cover, below knee",HCPCS,Device,HCPCS,Valid,Standard,65
2614905,A4562,"Pessary, reusable, non rubber, any type",HCPCS,Device,HCPCS,Valid,Standard,65
4161814,398176008,Peripherally inserted central catheter,Physical Object,Device,SNOMED,Valid,Standard,64
2720117,L5812,"Addition, endoskeletal knee-shin system, single axis, friction swing and stance phase control (safety knee)",HCPCS,Device,HCPCS,Valid,Standard,64
2720161,L5987,"All lower extremity prosthesis, shank foot system with vertical loading pylon",HCPCS,Device,HCPCS,Valid,Standard,63
45760696,466514009,Spinal catheter,Physical Object,Device,SNOMED,Valid,Standard,61
4148006,30610008,Epidural catheter,Physical Object,Device,SNOMED,Valid,Standard,61
3661485,838424007,Peripheral artery cannula,Physical Object,Device,SNOMED,Valid,Standard,61
1314291,A9588,"Fluciclovine f-18, diagnostic, 1 millicurie",HCPCS,Device,HCPCS,Valid,Standard,61
4093739,25937001,Neurostimulator,Physical Object,Device,SNOMED,Valid,Standard,60
2720151,L5975,"All lower extremity prosthesis, combination single axis ankle and flexible keel foot",HCPCS,Device,HCPCS,Valid,Standard,60
2719795,L3350,Heel wedge,HCPCS,Device,HCPCS,Valid,Standard,60
2720124,L5828,"Addition, endoskeletal knee-shin system, single axis, fluid swing and stance phase control",HCPCS,Device,HCPCS,Valid,Standard,59
2719666,L2220,"Addition to lower extremity, dorsiflexion and plantar flexion assist/resist, each joint",HCPCS,Device,HCPCS,Valid,Standard,59
2615215,A6531,"Gradient compression stocking, below knee, 30-40 mmhg, used as a surgical dressing, each",HCPCS,Device,HCPCS,Valid,Standard,59
2719623,L1971,"Ankle foot orthosis, plastic or other material with ankle joint, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,58
2719429,L0200,"Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars, and thoracic extension",HCPCS,Device,HCPCS,Valid,Standard,58
37312070,788733008,Stereotactic radiosurgical gamma radiation system,Physical Object,Device,SNOMED,Valid,Standard,57
45971500,6ea44acc-33c0-4d2a-86a8-cb5533c5f6f3,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Physical Object,Device,SNOMED,Invalid,Non-standard,56
2615440,B4087,"Gastrostomy/jejunostomy tube, standard, any material, any type, each",HCPCS,Device,HCPCS,Valid,Standard,56
4139134,32667006,Oropharyngeal airway device,Physical Object,Device,SNOMED,Valid,Standard,54
2721396,S8424,"Gradient pressure aid (sleeve), ready made",HCPCS,Device,HCPCS,Valid,Standard,54
2719874,L3906,"Wrist hand orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,54
2615319,A9283,"Foot pressure off loading/supportive device, any type, each",HCPCS,Device,HCPCS,Valid,Standard,54
2721912,V2799,"Vision item or service, miscellaneous",HCPCS,Observation,HCPCS,Valid,Standard,53
2719625,L1990,"Ankle foot orthosis, double upright free plantar dorsiflexion, solid stirrup, calf band/cuff (double bar 'bk' orthosis), custom fabricated",HCPCS,Device,HCPCS,Valid,Standard,53
2615218,A6534,"Gradient compression stocking, thigh length, 30-40 mmhg, each",HCPCS,Device,HCPCS,Valid,Standard,53
45758450,463160007,"Penrose drain, silicone",Physical Object,Device,SNOMED,Valid,Standard,52
2719617,L1940,"Ankle foot orthosis, plastic or other material, custom fabricated",HCPCS,Device,HCPCS,Valid,Standard,51
2720155,L5980,"All lower extremity prostheses, flex foot system",HCPCS,Device,HCPCS,Valid,Standard,50
2719633,L2036,"Knee ankle foot orthosis, full plastic, double upright, with or without free motion knee, with or without free motion ankle, custom fabricated",HCPCS,Device,HCPCS,Valid,Standard,50
2719936,L3984,"Upper extremity fracture orthosis, wrist, prefabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,49
2614781,A4355,"Irrigation tubing set for continuous bladder irrigation through a three-way indwelling foley catheter, each",HCPCS,Device,HCPCS,Valid,Standard,49
45767883,705527001,Urethral drainage catheter,Physical Object,Device,SNOMED,Valid,Standard,46
2720130,L5848,"Addition to endoskeletal knee-shin system, fluid stance extension, dampening feature, with or without adjustability",HCPCS,Device,HCPCS,Valid,Standard,45
2614910,A4580,"Cast supplies (e.g., plaster)",HCPCS,Device,HCPCS,Valid,Standard,45
2616532,E0190,"Positioning cushion/pillow/wedge, any shape or size, includes all components and accessories",HCPCS,Device,HCPCS,Valid,Standard,44
2720426,L8465,"Prosthetic shrinker, upper limb, each",HCPCS,Device,HCPCS,Valid,Standard,43
2720133,L5856,"Addition to lower extremity prosthesis, endoskeletal knee-shin system, microprocessor control feature, swing and stance phase, includes electronic sensor(s), any type",HCPCS,Device,HCPCS,Valid,Standard,43
2719970,L4398,"Foot drop splint, recumbent positioning device, prefabricated, off-the-shelf",HCPCS,Device,HCPCS,Valid,Standard,43
2719854,L3806,"Wrist hand finger orthosis, includes one or more nontorsion joint(s), turnbuckles, elastic bands/springs, may include soft interface material, straps, custom fabricated, includes fitting and adjustment",HCPCS,Device,HCPCS,Valid,Standard,43
45767945,705643001,Coronary artery stent,Physical Object,Device,SNOMED,Valid,Standard,41
