Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
753626,8782,propofol,Ingredient,Drug,RxNorm,Valid,Standard,167646
19093848,6585,magnesium sulfate,Ingredient,Drug,RxNorm,Valid,Standard,166192
1308216,29046,lisinopril,Ingredient,Drug,RxNorm,Valid,Standard,154227
1518254,3264,dexamethasone,Ingredient,Drug,RxNorm,Valid,Standard,150691
1124957,7804,oxycodone,Ingredient,Drug,RxNorm,Valid,Standard,149493
1308738,11248,vitamin B12,Ingredient,Drug,RxNorm,Valid,Standard,149268
924939,1596,bisacodyl,Ingredient,Drug,RxNorm,Valid,Standard,148049
1551099,8640,prednisone,Ingredient,Drug,RxNorm,Valid,Standard,146643
1332418,17767,amlodipine,Ingredient,Drug,RxNorm,Valid,Standard,144959
1110410,7052,morphine,Ingredient,Drug,RxNorm,Valid,Standard,139996
1386957,6185,labetalol,Ingredient,Drug,RxNorm,Valid,Standard,138287
1328165,3443,diltiazem,Ingredient,Drug,RxNorm,Valid,Standard,136110
1114220,7242,naloxone,Ingredient,Drug,RxNorm,Valid,Standard,132794
19049024,8588,potassium,Ingredient,Drug,RxNorm,Valid,Standard,121143
1797513,2551,ciprofloxacin,Ingredient,Drug,RxNorm,Valid,Standard,119638
797399,25480,gabapentin,Ingredient,Drug,RxNorm,Valid,Standard,115388
1502905,274783,insulin glargine,Ingredient,Drug,RxNorm,Valid,Standard,115270
1149380,41126,fluticasone,Ingredient,Drug,RxNorm,Valid,Standard,113094
1103314,10689,tramadol,Ingredient,Drug,RxNorm,Valid,Standard,112819
1746114,8339,piperacillin,Ingredient,Drug,RxNorm,Valid,Standard,110237
1777806,2193,ceftriaxone,Ingredient,Drug,RxNorm,Valid,Standard,108906
906780,6915,metoclopramide,Ingredient,Drug,RxNorm,Valid,Standard,108106
1506270,6902,methylprednisolone,Ingredient,Drug,RxNorm,Valid,Standard,105066
1310149,11289,warfarin,Ingredient,Drug,RxNorm,Valid,Standard,103813
19005046,684879,pyridoxine,Ingredient,Drug,RxNorm,Valid,Standard,101489
1734104,18631,azithromycin,Ingredient,Drug,RxNorm,Valid,Standard,98630
1501700,10582,levothyroxine,Ingredient,Drug,RxNorm,Valid,Standard,98045
1136980,35827,ketorolac,Ingredient,Drug,RxNorm,Valid,Standard,96030
1135766,8163,phenylephrine,Ingredient,Drug,RxNorm,Valid,Standard,95769
19124906,6574,magnesium,Ingredient,Drug,RxNorm,Valid,Standard,95558
1713332,723,amoxicillin,Ingredient,Drug,RxNorm,Valid,Standard,94787
19035704,1897,calcium carbonate,Ingredient,Drug,RxNorm,Valid,Standard,94639
1177480,5640,ibuprofen,Ingredient,Drug,RxNorm,Valid,Standard,94504
1741122,37617,tazobactam,Ingredient,Drug,RxNorm,Valid,Standard,94005
1560305,484348,omega-3 acid ethyl esters (USP),Ingredient,Drug,RxNorm,Valid,Standard,93848
1396131,24947,ferrous sulfate,Ingredient,Drug,RxNorm,Valid,Standard,92637
19044812,8310,phytosterols,Ingredient,Drug,RxNorm,Valid,Standard,89137
1343916,3992,epinephrine,Ingredient,Drug,RxNorm,Valid,Standard,84818
1322184,32968,clopidogrel,Ingredient,Drug,RxNorm,Valid,Standard,83248
992956,6581,magnesium hydroxide,Ingredient,Drug,RxNorm,Valid,Standard,83219
1596977,253182,"insulin, regular, human",Ingredient,Drug,RxNorm,Valid,Standard,82593
904453,283742,esomeprazole,Ingredient,Drug,RxNorm,Valid,Standard,80682
1344143,828529,"albumin human, USP",Ingredient,Drug,RxNorm,Valid,Standard,80479
974166,5487,hydrochlorothiazide,Ingredient,Drug,RxNorm,Valid,Standard,80375
19044727,8308,vitamin K1,Ingredient,Drug,RxNorm,Valid,Standard,79882
1346823,20352,carvedilol,Ingredient,Drug,RxNorm,Valid,Standard,79843
1790812,2358,chlorhexidine,Ingredient,Drug,RxNorm,Valid,Standard,79071
1707164,6922,metronidazole,Ingredient,Drug,RxNorm,Valid,Standard,78842
1836430,10180,sulfamethoxazole,Ingredient,Drug,RxNorm,Valid,Standard,77650
975125,5492,hydrocortisone,Ingredient,Drug,RxNorm,Valid,Standard,76860
1560278,4832,glucagon,Ingredient,Drug,RxNorm,Valid,Standard,76384
929887,17128,lansoprazole,Ingredient,Drug,RxNorm,Valid,Standard,75959
19037038,1908,calcium gluconate,Ingredient,Drug,RxNorm,Valid,Standard,75677
966991,9796,simethicone,Ingredient,Drug,RxNorm,Valid,Standard,75493
990499,235496,"sodium phosphate, monobasic",Ingredient,Drug,RxNorm,Valid,Standard,74957
991710,236719,"sodium phosphate, dibasic",Ingredient,Drug,RxNorm,Valid,Standard,74519
19080985,5956,iohexol,Ingredient,Drug,RxNorm,Valid,Standard,74238
939506,36676,sodium bicarbonate,Ingredient,Drug,RxNorm,Valid,Standard,74149
19003953,68139,rocuronium,Ingredient,Drug,RxNorm,Valid,Standard,73178
993631,6582,magnesium oxide,Ingredient,Drug,RxNorm,Valid,Standard,72626
1361711,4917,nitroglycerin,Ingredient,Drug,RxNorm,Valid,Standard,72614
19137312,10454,thiamine,Ingredient,Drug,RxNorm,Valid,Standard,72363
19027362,34322,potassium phosphate,Ingredient,Drug,RxNorm,Valid,Standard,71927
791967,6470,lorazepam,Ingredient,Drug,RxNorm,Valid,Standard,70374
924566,77492,tamsulosin,Ingredient,Drug,RxNorm,Valid,Standard,70332
19011331,1331,barium sulfate,Ingredient,Drug,RxNorm,Valid,Standard,69670
1102527,6754,meperidine,Ingredient,Drug,RxNorm,Valid,Standard,69520
1567198,51428,"insulin aspart, human",Ingredient,Drug,RxNorm,Valid,Standard,67819
1539403,36567,simvastatin,Ingredient,Drug,RxNorm,Valid,Standard,66572
1367500,52175,losartan,Ingredient,Drug,RxNorm,Valid,Standard,63330
922570,7597,nystatin,Ingredient,Drug,RxNorm,Valid,Standard,62368
923645,7646,omeprazole,Ingredient,Drug,RxNorm,Valid,Standard,62127
19011773,1151,ascorbic acid,Ingredient,Drug,RxNorm,Valid,Standard,61552
1748975,20481,cefepime,Ingredient,Drug,RxNorm,Valid,Standard,61370
1786621,2231,cephalexin,Ingredient,Drug,RxNorm,Valid,Standard,60591
711584,114477,levetiracetam,Ingredient,Drug,RxNorm,Valid,Standard,60243
19071160,283753,perflutren,Ingredient,Drug,RxNorm,Valid,Standard,60018
1309944,703,amiodarone,Ingredient,Drug,RxNorm,Valid,Standard,59962
997881,2582,clindamycin,Ingredient,Drug,RxNorm,Valid,Standard,58007
1321341,7512,norepinephrine,Ingredient,Drug,RxNorm,Valid,Standard,57701
732893,1815,bupivacaine,Ingredient,Drug,RxNorm,Valid,Standard,56825
970250,9997,spironolactone,Ingredient,Drug,RxNorm,Valid,Standard,56759
1503297,6809,metformin,Ingredient,Drug,RxNorm,Valid,Standard,54875
1112921,7213,ipratropium,Ingredient,Drug,RxNorm,Valid,Standard,53213
985247,612,aluminum hydroxide,Ingredient,Drug,RxNorm,Valid,Standard,53212
1717327,733,ampicillin,Ingredient,Drug,RxNorm,Valid,Standard,53180
1705674,10829,trimethoprim,Ingredient,Drug,RxNorm,Valid,Standard,52771
932745,1808,bumetanide,Ingredient,Drug,RxNorm,Valid,Standard,51680
965748,9601,scopolamine,Ingredient,Drug,RxNorm,Valid,Standard,51205
1163944,5032,guaifenesin,Ingredient,Drug,RxNorm,Valid,Standard,50232
1754994,4450,fluconazole,Ingredient,Drug,RxNorm,Valid,Standard,50135
987245,6218,lactulose,Ingredient,Drug,RxNorm,Valid,Standard,49870
915175,1291,bacitracin,Ingredient,Drug,RxNorm,Valid,Standard,49768
939259,19831,budesonide,Ingredient,Drug,RxNorm,Valid,Standard,48248
19055153,4457,flumazenil,Ingredient,Drug,RxNorm,Valid,Standard,47385
951511,42372,mupirocin,Ingredient,Drug,RxNorm,Valid,Standard,46406
1746940,4053,erythromycin,Ingredient,Drug,RxNorm,Valid,Standard,46236
1742253,82122,levofloxacin,Ingredient,Drug,RxNorm,Valid,Standard,45624
1301065,67109,dalteparin,Ingredient,Drug,RxNorm,Valid,Standard,45297
43013024,1364430,apixaban,Ingredient,Drug,RxNorm,Valid,Standard,44216
19081224,5966,iopamidol,Ingredient,Drug,RxNorm,Valid,Standard,43027
19061088,48937,dexmedetomidine,Ingredient,Drug,RxNorm,Valid,Standard,42103
19010309,11295,water,Ingredient,Drug,RxNorm,Valid,Standard,41995
718583,7407,nicotine,Ingredient,Drug,RxNorm,Valid,Standard,41945
1167322,519,allopurinol,Ingredient,Drug,RxNorm,Valid,Standard,41892
778711,21949,cyclobenzaprine,Ingredient,Drug,RxNorm,Valid,Standard,41529
19045045,4018,ergocalciferol,Ingredient,Drug,RxNorm,Valid,Standard,41506
45892419,1596450,gentamicin,Ingredient,Drug,RxNorm,Valid,Standard,41494
1510813,301542,rosuvastatin,Ingredient,Drug,RxNorm,Valid,Standard,40846
19048493,84990,gadobutrol,Ingredient,Drug,RxNorm,Valid,Standard,40295
1136601,18993,benzonatate,Ingredient,Drug,RxNorm,Valid,Standard,39455
752061,8704,prochlorperazine,Ingredient,Drug,RxNorm,Valid,Standard,39290
45775571,1546438,glycopyrronium,Ingredient,Drug,RxNorm,Valid,Standard,39047
1551860,42463,pravastatin,Ingredient,Drug,RxNorm,Valid,Standard,37548
1738521,3640,doxycycline,Ingredient,Drug,RxNorm,Valid,Standard,37390
917006,1399,benzocaine,Ingredient,Drug,RxNorm,Valid,Standard,37135
717136,7315,neostigmine,Ingredient,Drug,RxNorm,Valid,Standard,37080
1137529,36117,salmeterol,Ingredient,Drug,RxNorm,Valid,Standard,36963
19069131,27792,ioversol,Ingredient,Drug,RxNorm,Valid,Standard,35758
903963,10759,triamcinolone,Ingredient,Drug,RxNorm,Valid,Standard,35085
991876,6468,loperamide,Ingredient,Drug,RxNorm,Valid,Standard,34608
836208,10154,succinylcholine,Ingredient,Drug,RxNorm,Valid,Standard,34481
950637,42316,tacrolimus,Ingredient,Drug,RxNorm,Valid,Standard,34287
1398937,2599,clonidine,Ingredient,Drug,RxNorm,Valid,Standard,34229
19033354,8091,petrolatum,Ingredient,Drug,RxNorm,Valid,Standard,34084
914335,1223,atropine,Ingredient,Drug,RxNorm,Valid,Standard,33938
798874,2598,clonazepam,Ingredient,Drug,RxNorm,Valid,Standard,33394
781182,596205,ramelteon,Ingredient,Drug,RxNorm,Valid,Standard,33221
949279,2062,carboxymethylcellulose,Ingredient,Drug,RxNorm,Valid,Standard,32850
1347450,8410,alteplase,Ingredient,Drug,RxNorm,Valid,Standard,32779
1383815,6057,isosorbide,Ingredient,Drug,RxNorm,Valid,Standard,32356
1709170,29561,meropenem,Ingredient,Drug,RxNorm,Valid,Standard,31903
19077884,56443,sodium acetate,Ingredient,Drug,RxNorm,Valid,Standard,31845
1201620,2670,codeine,Ingredient,Drug,RxNorm,Valid,Standard,31298
528323,797752,hepatitis B surface antigen vaccine,Ingredient,Drug,RxNorm,Valid,Standard,31271
908523,6972,mineral oil,Ingredient,Drug,RxNorm,Valid,Standard,30575
1314002,1202,atenolol,Ingredient,Drug,RxNorm,Valid,Standard,29985
1154161,88249,montelukast,Ingredient,Drug,RxNorm,Valid,Standard,29769
1326303,3407,digoxin,Ingredient,Drug,RxNorm,Valid,Standard,29687
19009405,11253,vitamin D,Ingredient,Drug,RxNorm,Valid,Standard,29436
19018544,1895,calcium,Ingredient,Drug,RxNorm,Valid,Standard,28854
1036228,10156,sucralfate,Ingredient,Drug,RxNorm,Valid,Standard,28790
1308842,69749,valsartan,Ingredient,Drug,RxNorm,Valid,Standard,28669
40163661,854930,Streptococcus pneumoniae type 1 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,28441
1703687,281,acyclovir,Ingredient,Drug,RxNorm,Valid,Standard,28080
19092849,6579,magnesium chloride,Ingredient,Drug,RxNorm,Valid,Standard,28047
1107830,28889,loratadine,Ingredient,Drug,RxNorm,Valid,Standard,27673
1318137,7396,nicardipine,Ingredient,Drug,RxNorm,Valid,Standard,27643
939871,36709,sodium phosphate,Ingredient,Drug,RxNorm,Valid,Standard,27591
1308368,6963,midodrine,Ingredient,Drug,RxNorm,Valid,Standard,27436
1759842,48203,clavulanate,Ingredient,Drug,RxNorm,Valid,Standard,27406
1143374,3966,ephedrine,Ingredient,Drug,RxNorm,Valid,Standard,27198
1149196,20610,cetirizine,Ingredient,Drug,RxNorm,Valid,Standard,27195
938205,1952,camphor,Ingredient,Drug,RxNorm,Valid,Standard,26509
901656,6750,menthol,Ingredient,Drug,RxNorm,Valid,Standard,26195
43526404,1421151,gadoterate meglumine,Ingredient,Drug,RxNorm,Valid,Standard,25790
40166605,864701,influenza A-California-7-2009-(H1N1)v-like virus vaccine,Ingredient,Drug,RxNorm,Invalid,Non-standard,25787
1139042,197,acetylcysteine,Ingredient,Drug,RxNorm,Valid,Standard,25785
19092377,6536,lysine,Ingredient,Drug,RxNorm,Valid,Standard,25293
1716903,139462,moxifloxacin,Ingredient,Drug,RxNorm,Valid,Standard,25263
42873956,1304122,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",Ingredient,Drug,RxNorm,Invalid,Non-standard,25013
19006186,10898,tryptophan,Ingredient,Drug,RxNorm,Valid,Standard,24949
19004724,6837,methionine,Ingredient,Drug,RxNorm,Valid,Standard,24892
19007572,11115,valine,Ingredient,Drug,RxNorm,Valid,Standard,24891
19000537,10524,threonine,Ingredient,Drug,RxNorm,Valid,Standard,24891
19082306,6033,isoleucine,Ingredient,Drug,RxNorm,Valid,Standard,24889
19035577,8156,phenylalanine,Ingredient,Drug,RxNorm,Valid,Standard,24889
19088571,6308,leucine,Ingredient,Drug,RxNorm,Valid,Standard,24888
19069149,5340,histidine,Ingredient,Drug,RxNorm,Valid,Standard,24888
40163710,854974,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163708,854972,Streptococcus pneumoniae type 9N capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163706,854970,Streptococcus pneumoniae type 8 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163704,854968,Streptococcus pneumoniae type 7F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163702,854966,Streptococcus pneumoniae type 6B capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163700,854964,Streptococcus pneumoniae type 5 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163698,854962,Streptococcus pneumoniae type 4 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163696,854960,Streptococcus pneumoniae type 33F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163694,854958,Streptococcus pneumoniae type 3 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163692,854956,Streptococcus pneumoniae type 23F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163690,854954,Streptococcus pneumoniae type 22F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163688,854952,Streptococcus pneumoniae type 20 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163686,854950,Streptococcus pneumoniae type 2 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163684,854948,Streptococcus pneumoniae type 19F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163682,854946,Streptococcus pneumoniae type 19A capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163680,854944,Streptococcus pneumoniae type 18C capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163678,854942,Streptococcus pneumoniae type 17F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163676,854940,Streptococcus pneumoniae type 15B capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163674,854938,Streptococcus pneumoniae type 14 capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163672,854936,Streptococcus pneumoniae type 12F capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163670,854934,Streptococcus pneumoniae type 11A capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
40163668,854932,Streptococcus pneumoniae type 10A capsular polysaccharide antigen,Ingredient,Drug,RxNorm,Valid,Standard,24407
1301125,105694,epoetin alfa,Ingredient,Drug,RxNorm,Valid,Standard,24373
19078126,56512,sodium polystyrene sulfonate,Ingredient,Drug,RxNorm,Valid,Standard,24174
777221,5553,hydroxyzine,Ingredient,Drug,RxNorm,Valid,Standard,24028
750982,42347,bupropion,Ingredient,Drug,RxNorm,Valid,Standard,23942
43531944,1427022,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus",Ingredient,Drug,RxNorm,Invalid,Non-standard,23913
948582,8536,polymyxin B,Ingredient,Drug,RxNorm,Valid,Standard,23689
19003999,68149,mycophenolate mofetil,Ingredient,Drug,RxNorm,Valid,Standard,23492
1507835,11149,vasopressin (USP),Ingredient,Drug,RxNorm,Valid,Standard,23427
766529,5093,haloperidol,Ingredient,Drug,RxNorm,Valid,Standard,23408
715233,1292,baclofen,Ingredient,Drug,RxNorm,Valid,Standard,23187
46275993,1657128,influenza A virus (H1N1) antigen,Ingredient,Drug,RxNorm,Valid,Standard,23117
46275999,1657134,influenza B virus antigen,Ingredient,Drug,RxNorm,Valid,Standard,23111
46275996,1657131,influenza A virus (H3N2) antigen,Ingredient,Drug,RxNorm,Valid,Standard,23111
1736887,190376,linezolid,Ingredient,Drug,RxNorm,Valid,Standard,22868
1196677,25255,formoterol,Ingredient,Drug,RxNorm,Valid,Standard,22839
785649,6130,ketamine,Ingredient,Drug,RxNorm,Valid,Standard,22319
1115008,7258,naproxen,Ingredient,Drug,RxNorm,Valid,Standard,21776
1778162,2194,cefuroxime,Ingredient,Drug,RxNorm,Valid,Standard,21681
907013,6916,metolazone,Ingredient,Drug,RxNorm,Valid,Standard,21671
1318853,7417,nifedipine,Ingredient,Drug,RxNorm,Valid,Standard,21650
911064,11423,zinc oxide,Ingredient,Drug,RxNorm,Valid,Standard,21634
19044522,39954,zinc sulfate,Ingredient,Drug,RxNorm,Valid,Standard,21438
920293,7454,nitrofurantoin,Ingredient,Drug,RxNorm,Valid,Standard,21390
952004,214824,sevelamer,Ingredient,Drug,RxNorm,Valid,Standard,21377
1550557,8638,prednisolone,Ingredient,Drug,RxNorm,Valid,Standard,21300
40241331,1114195,rivaroxaban,Ingredient,Drug,RxNorm,Valid,Standard,21059
961047,9143,ranitidine,Ingredient,Drug,RxNorm,Valid,Standard,20859
1134439,1886,caffeine,Ingredient,Drug,RxNorm,Valid,Standard,20791
923540,33290,phenol,Ingredient,Drug,RxNorm,Valid,Standard,20329
703547,10737,trazodone,Ingredient,Drug,RxNorm,Valid,Standard,20251
1717704,73645,valacyclovir,Ingredient,Drug,RxNorm,Valid,Standard,20151
996416,25025,finasteride,Ingredient,Drug,RxNorm,Valid,Standard,20007
942350,38413,torsemide,Ingredient,Drug,RxNorm,Valid,Standard,19735
967861,52356,magnesium citrate,Ingredient,Drug,RxNorm,Valid,Standard,19490
19054242,8825,protamine sulfate (USP),Ingredient,Drug,RxNorm,Valid,Standard,19487
46221581,1605101,insulin isophane,Ingredient,Drug,RxNorm,Valid,Standard,19448
19076714,55018,dibasic potassium phosphate,Ingredient,Drug,RxNorm,Valid,Standard,18681
19090761,640062,regadenoson,Ingredient,Drug,RxNorm,Valid,Standard,18680
1560171,4821,glipizide,Ingredient,Drug,RxNorm,Valid,Standard,18626
1307863,11170,verapamil,Ingredient,Drug,RxNorm,Valid,Standard,18520
19010955,3024,cysteine,Ingredient,Drug,RxNorm,Valid,Standard,18444
19036638,35805,royal jelly,Ingredient,Drug,RxNorm,Valid,Standard,18363
1101554,2683,colchicine,Ingredient,Drug,RxNorm,Valid,Standard,18271
19078092,56476,sodium gluconate,Ingredient,Drug,RxNorm,Valid,Standard,18230
1118084,140587,celecoxib,Ingredient,Drug,RxNorm,Valid,Standard,18208
19050488,4177,etomidate,Ingredient,Drug,RxNorm,Valid,Standard,18056
529411,798306,"tetanus toxoid vaccine, inactivated",Ingredient,Drug,RxNorm,Valid,Standard,18039
529303,798304,"diphtheria toxoid vaccine, inactivated",Ingredient,Drug,RxNorm,Valid,Standard,17978
19070224,9949,soybean oil,Ingredient,Drug,RxNorm,Valid,Standard,17976
918906,32675,oxybutynin,Ingredient,Drug,RxNorm,Valid,Standard,17561
1526475,341248,ezetimibe,Ingredient,Drug,RxNorm,Valid,Standard,17435
1799139,260101,oseltamivir,Ingredient,Drug,RxNorm,Valid,Standard,17367
1836241,10167,sulbactam,Ingredient,Drug,RxNorm,Valid,Standard,17365
994058,6628,mannitol,Ingredient,Drug,RxNorm,Valid,Standard,17101
1301152,6711,melatonin,Ingredient,Drug,RxNorm,Valid,Standard,16955
1715117,1272,aztreonam,Ingredient,Drug,RxNorm,Valid,Standard,16862
19003201,27729,iodixanol,Ingredient,Drug,RxNorm,Valid,Standard,16762
1119510,3289,dextromethorphan,Ingredient,Drug,RxNorm,Valid,Standard,16695
529218,798302,"acellular pertussis vaccine, inactivated",Ingredient,Drug,RxNorm,Valid,Standard,16589
924724,3361,dicyclomine,Ingredient,Drug,RxNorm,Valid,Standard,16563
19012565,7145,mycophenolic acid,Ingredient,Drug,RxNorm,Valid,Standard,16248
766814,51272,quetiapine,Ingredient,Drug,RxNorm,Valid,Standard,15701
1000632,2623,clotrimazole,Ingredient,Drug,RxNorm,Valid,Standard,15438
19136048,9853,sodium,Ingredient,Drug,RxNorm,Valid,Standard,15424
1703063,275891,valganciclovir,Ingredient,Drug,RxNorm,Valid,Standard,15282
1395773,24909,iron sucrose,Ingredient,Drug,RxNorm,Valid,Standard,15273
1154332,8896,pseudoephedrine,Ingredient,Drug,RxNorm,Valid,Standard,15200
994341,6676,meclizine,Ingredient,Drug,RxNorm,Valid,Standard,15047
907879,6932,miconazole,Ingredient,Drug,RxNorm,Valid,Standard,15017
950435,21183,citric acid,Ingredient,Drug,RxNorm,Valid,Standard,15004
1516976,139825,insulin detemir,Ingredient,Drug,RxNorm,Valid,Standard,14994
19063575,49737,esmolol,Ingredient,Drug,RxNorm,Valid,Standard,14817
723013,3322,diazepam,Ingredient,Drug,RxNorm,Valid,Standard,14802
1124300,3355,diclofenac,Ingredient,Drug,RxNorm,Valid,Standard,14456
19035631,1894,calcitriol,Ingredient,Drug,RxNorm,Valid,Standard,14446
977968,56466,sodium citrate,Ingredient,Drug,RxNorm,Valid,Standard,14436
19136247,10159,sucrose,Ingredient,Drug,RxNorm,Valid,Standard,14345
954688,43611,latanoprost,Ingredient,Drug,RxNorm,Valid,Standard,14287
1304850,68442,filgrastim,Ingredient,Drug,RxNorm,Valid,Standard,14255
1353766,8787,propranolol,Ingredient,Drug,RxNorm,Valid,Standard,14195
781039,596,alprazolam,Ingredient,Drug,RxNorm,Valid,Standard,14035
962398,4919,glycine,Ingredient,Drug,RxNorm,Valid,Standard,13830
19039850,36679,sodium bisulfite,Ingredient,Drug,RxNorm,Valid,Standard,13725
19029306,164,acetate,Ingredient,Drug,RxNorm,Valid,Standard,13725
1517824,7393,niacin,Ingredient,Drug,RxNorm,Valid,Standard,13725
902722,10627,tobramycin,Ingredient,Drug,RxNorm,Valid,Standard,13653
744740,39993,zolpidem,Ingredient,Drug,RxNorm,Valid,Standard,13635
19008339,11246,vitamin A,Ingredient,Drug,RxNorm,Valid,Standard,13626
925636,7812,oxymetazoline,Ingredient,Drug,RxNorm,Valid,Standard,13503
1586346,221109,"insulin, regular, pork",Ingredient,Drug,RxNorm,Valid,Standard,13475
1337720,3616,dobutamine,Ingredient,Drug,RxNorm,Valid,Standard,13473
1551803,8703,fenofibrate,Ingredient,Drug,RxNorm,Valid,Standard,13413
1735947,35619,rifaximin,Ingredient,Drug,RxNorm,Valid,Standard,13321
1316262,136411,sildenafil,Ingredient,Drug,RxNorm,Valid,Standard,13246
1303425,10691,tranexamic acid,Ingredient,Drug,RxNorm,Valid,Standard,13102
929435,167,acetazolamide,Ingredient,Drug,RxNorm,Valid,Standard,13053
915981,7299,neomycin,Ingredient,Drug,RxNorm,Valid,Standard,13045
1341927,3827,enalapril,Ingredient,Drug,RxNorm,Valid,Standard,12928
948856,8570,polyvinyl alcohol,Ingredient,Drug,RxNorm,Valid,Standard,12785
1300673,10528,thrombin,Ingredient,Drug,RxNorm,Valid,Standard,12778
739138,36437,sertraline,Ingredient,Drug,RxNorm,Valid,Standard,12755
19018013,325887,micafungin,Ingredient,Drug,RxNorm,Valid,Standard,12696
19117912,5666,immunoglobulin G,Ingredient,Drug,RxNorm,Valid,Standard,12421
1717963,325642,ertapenem,Ingredient,Drug,RxNorm,Valid,Standard,12365
797617,2556,citalopram,Ingredient,Drug,RxNorm,Valid,Standard,12091
1369939,99,6-aminocaproic acid,Ingredient,Drug,RxNorm,Valid,Standard,12026
19062817,9346,riboflavin,Ingredient,Drug,RxNorm,Valid,Standard,12006
