Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency
4110056,196001008,Chronic obstructive pulmonary disease with acute lower respiratory infection,Disorder,Condition,SNOMED,Valid,Standard,82
4108832,195080001,Atrial fibrillation and flutter,Disorder,Condition,SNOMED,Invalid,Non-standard,81
4152384,315615007,Non-rheumatic aortic sclerosis,Disorder,Condition,SNOMED,Valid,Standard,74
4110961,194849004,Generalized ischemic myocardial dysfunction,Disorder,Condition,SNOMED,Valid,Standard,74
192359,42399005,Renal failure syndrome,Disorder,Condition,SNOMED,Valid,Standard,68
26638,371984007,Primary malignant neoplasm of esophagus,Disorder,Condition,SNOMED,Valid,Standard,65
4162253,372137005,Primary malignant neoplasm of breast,Disorder,Condition,SNOMED,Valid,Standard,64
196360,93689003,Primary malignant neoplasm of urinary bladder,Disorder,Condition,SNOMED,Valid,Standard,64
200962,93974005,Primary malignant neoplasm of prostate,Disorder,Condition,SNOMED,Valid,Standard,58
200051,93934004,Primary malignant neoplasm of ovary,Disorder,Condition,SNOMED,Valid,Standard,54
197320,14669001,Acute kidney injury,Disorder,Condition,SNOMED,Valid,Standard,54
46271022,709044004,Chronic kidney disease,Disorder,Condition,SNOMED,Valid,Standard,51
381270,49049000,Parkinson's disease,Disorder,Condition,SNOMED,Valid,Standard,51
196463,420054005,Alcoholic cirrhosis,Disorder,Condition,SNOMED,Valid,Standard,48
139750,94047004,Primary malignant neoplasm of skin,Disorder,Condition,SNOMED,Valid,Standard,48
315286,413838009,Chronic ischemic heart disease,Disorder,Condition,SNOMED,Valid,Standard,46
192671,74474003,Gastrointestinal hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,45
140352,91861009,"Acute myeloid leukemia, disease",Disorder,Condition,SNOMED,Valid,Standard,45
4339214,88223008,Secondary pulmonary hypertension,Disorder,Condition,SNOMED,Valid,Standard,44
321052,400047006,Peripheral vascular disease,Disorder,Condition,SNOMED,Valid,Standard,44
81902,68566005,Urinary tract infectious disease,Disorder,Condition,SNOMED,Valid,Standard,43
4197819,51615001,Fibrosis of lung,Disorder,Condition,SNOMED,Valid,Standard,40
198985,93849006,Primary malignant neoplasm of kidney,Disorder,Condition,SNOMED,Valid,Standard,40
4239381,91388009,Psychoactive substance abuse,Disorder,Condition,SNOMED,Valid,Standard,38
4001171,109841003,Liver cell carcinoma,Disorder,Condition,SNOMED,Valid,Standard,38
4232337,89736004,Valvular endocarditis,Disorder,Condition,SNOMED,Valid,Standard,37
441413,87309006,Death of unknown cause,Event,Observation,SNOMED,Valid,Standard,36
320128,59621000,Essential hypertension,Disorder,Condition,SNOMED,Valid,Standard,36
437233,109989006,Multiple myeloma,Disorder,Condition,SNOMED,Valid,Standard,34
4256228,409622000,Respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,34
321042,410429000,Cardiac arrest,Disorder,Condition,SNOMED,Valid,Standard,34
443919,49220004,Hypertensive renal failure,Disorder,Condition,SNOMED,Valid,Standard,32
433143,93679002,Primary malignant neoplasm of appendix,Disorder,Condition,SNOMED,Valid,Standard,32
321588,56265001,Heart disease,Disorder,Condition,SNOMED,Valid,Standard,32
435243,66590003,Alcohol dependence,Disorder,Condition,SNOMED,Valid,Standard,31
319034,60899001,Hypertensive heart disease without congestive heart failure,Disorder,Condition,SNOMED,Valid,Standard,30
433753,15167005,Alcohol abuse,Disorder,Condition,SNOMED,Valid,Standard,29
4038838,118601006,Non-Hodgkin's lymphoma (clinical),Disorder,Condition,SNOMED,Valid,Standard,29
26052,371995001,Primary malignant neoplasm of larynx,Disorder,Condition,SNOMED,Valid,Standard,29
196044,372014001,Primary malignant neoplasm of stomach,Disorder,Condition,SNOMED,Valid,Standard,28
377845,389098007,Anoxic encephalopathy,Disorder,Condition,SNOMED,Valid,Standard,27
193688,186431008,Clostridioides difficile infection,Disorder,Condition,SNOMED,Valid,Standard,27
443454,432504007,Cerebral infarction,Disorder,Condition,SNOMED,Valid,Standard,26
4134603,128321003,Vascular disorder of intestine,Disorder,Condition,SNOMED,Valid,Standard,26
4119786,233703007,Interstitial lung disease,Disorder,Condition,SNOMED,Valid,Standard,26
4313365,94767002,Neoplasm of uncertain behavior of brain,Disorder,Condition,SNOMED,Valid,Standard,25
194984,235856003,Disease of liver,Disorder,Condition,SNOMED,Valid,Standard,25
74582,93984006,Primary malignant neoplasm of rectum,Disorder,Condition,SNOMED,Valid,Standard,24
437165,214031005,Motor vehicle traffic accident,Event,Observation,SNOMED,Valid,Standard,24
434056,195239002,Late effects of cerebrovascular disease,Disorder,Condition,SNOMED,Valid,Standard,24
261325,87433001,Pulmonary emphysema,Disorder,Condition,SNOMED,Valid,Standard,24
444101,46113002,Hypertensive heart failure,Disorder,Condition,SNOMED,Valid,Standard,23
4245975,59927004,Hepatic failure,Disorder,Condition,SNOMED,Valid,Standard,23
257004,195951007,Acute exacerbation of chronic obstructive pulmonary disease,Disorder,Condition,SNOMED,Valid,Standard,23
318443,72092001,Arteriosclerotic vascular disease,Disorder,Condition,SNOMED,Valid,Standard,22
314971,39871006,Chronic respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,22
44784217,698247007,Cardiac arrhythmia,Disorder,Condition,SNOMED,Valid,Standard,21
437498,94101009,Primary malignant neoplasm of tongue,Disorder,Condition,SNOMED,Valid,Standard,21
4092411,248062006,Self-injurious behavior,Clinical Finding,Observation,SNOMED,Valid,Standard,21
4001664,109842005,Intrahepatic bile duct carcinoma,Disorder,Condition,SNOMED,Valid,Standard,21
376647,372010005,Primary malignant neoplasm of soft tissues,Disorder,Condition,SNOMED,Valid,Standard,21
4210746,56871000,Localized amyloidosis,Disorder,Condition,SNOMED,Valid,Standard,20
443731,420279001,Renal disorder due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,19
435517,51387008,Acidosis,Disorder,Condition,SNOMED,Valid,Standard,19
4148906,270907008,Spontaneous subarachnoid hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,19
198964,128302006,Chronic hepatitis C,Disorder,Condition,SNOMED,Valid,Standard,19
138994,109995007,Myelodysplastic syndrome (clinical),Disorder,Condition,SNOMED,Valid,Standard,19
436670,75934005,Metabolic disease,Disorder,Condition,SNOMED,Valid,Standard,18
4193704,313436004,Type 2 diabetes mellitus without complication,Disorder,Condition,SNOMED,Valid,Standard,18
435991,217082002,Accidental fall,Event,Observation,SNOMED,Valid,Standard,17
4270024,401314000,Acute non-ST segment elevation myocardial infarction,Disorder,Condition,SNOMED,Valid,Standard,17
374631,37340000,Motor neuron disease,Disorder,Condition,SNOMED,Valid,Standard,17
440417,59282003,Pulmonary embolism,Disorder,Condition,SNOMED,Valid,Standard,16
432545,87628006,Bacterial infectious disease,Disorder,Condition,SNOMED,Valid,Standard,16
4247238,93781006,Primary malignant neoplasm of endometrium,Disorder,Condition,SNOMED,Valid,Standard,16
40483287,443820000,Disorder of kidney and/or ureter,Disorder,Condition,SNOMED,Valid,Standard,16
193518,81060008,Intestinal obstruction,Disorder,Condition,SNOMED,Valid,Standard,16
4246127,93870000,Malignant neoplasm of liver,Disorder,Condition,SNOMED,Valid,Standard,15
4247802,73297009,Muscular dystrophy,Disorder,Condition,SNOMED,Valid,Standard,14
4111709,195176009,Non-traumatic subdural hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,14
4082311,277473004,B-cell chronic lymphocytic leukemia,Disorder,Condition,SNOMED,Invalid,Non-standard,14
441749,217083007,Fall on or from stairs or steps,Event,Observation,SNOMED,Valid,Standard,13
319844,413439005,Acute ischemic heart disease,Disorder,Condition,SNOMED,Valid,Standard,13
141663,60168000,Osteomyelitis,Disorder,Condition,SNOMED,Valid,Standard,13
442131,93824007,Primary malignant neoplasm of head,Disorder,Condition,SNOMED,Valid,Standard,12
432851,128462008,Metastatic malignant neoplasm,Disorder,Condition,SNOMED,Valid,Standard,12
372887,81308009,Disorder of brain,Disorder,Condition,SNOMED,Valid,Standard,12
45770892,10708511000119108,Primary malignant neoplasm of uterus,Disorder,Condition,SNOMED,Valid,Standard,11
432867,55822004,Hyperlipidemia,Disorder,Condition,SNOMED,Valid,Standard,11
4322175,70209001,Late effect of complications of procedure,Disorder,Condition,SNOMED,Invalid,Non-standard,11
4003171,109913001,Benign neoplasm of meninges,Disorder,Condition,SNOMED,Valid,Standard,11
381591,62914000,Cerebrovascular disease,Disorder,Condition,SNOMED,Valid,Standard,11
28083,93961004,Primary malignant neoplasm of pharynx,Disorder,Condition,SNOMED,Valid,Standard,11
44808122,847741000000106,Diffuse large B-cell lymphoma,Disorder,Condition,SNOMED,Valid,Non-standard,10
44784621,8501000119104,Hypertensive heart and chronic kidney disease,Disorder,Condition,SNOMED,Valid,Standard,10
434592,109979007,B-cell lymphoma (clinical),Disorder,Condition,SNOMED,Valid,Standard,10
433163,238107002,Deficiency of macronutrients,Disorder,Condition,SNOMED,Valid,Standard,10
4163710,399020009,Dilated cardiomyopathy,Disorder,Condition,SNOMED,Valid,Standard,10
4134120,128188000,Cerebral palsy,Disorder,Condition,SNOMED,Valid,Standard,10
36770544,OMOP5000224,Metastasis to liver,Metastasis,Measurement,Cancer Modifier,Valid,Standard,10
195856,82403002,Cholangitis,Disorder,Condition,SNOMED,Valid,Standard,10
4222174,83898004,Rheumatic disease of mitral valve,Disorder,Condition,SNOMED,Valid,Standard,9
4158911,274097009,Non-rheumatic heart valve disorder,Disorder,Condition,SNOMED,Valid,Standard,9
4111700,195083004,Ventricular fibrillation and flutter,Disorder,Condition,SNOMED,Valid,Standard,9
4108356,195190007,Cerebral infarction due to embolism of cerebral arteries,Disorder,Condition,SNOMED,Valid,Standard,9
321314,75878002,Abdominal aortic aneurysm without rupture,Disorder,Condition,SNOMED,Valid,Standard,9
320739,308546005,Dissection of aorta,Disorder,Condition,SNOMED,Valid,Standard,9
317510,93143009,Leukemia,Disorder,Condition,SNOMED,Valid,Standard,9
317109,87317003,Respiratory arrest,Disorder,Condition,SNOMED,Valid,Standard,9
443412,313435000,Type 1 diabetes mellitus without complication,Disorder,Condition,SNOMED,Invalid,Non-standard,8
439404,372001002,Primary malignant neoplasm of oral cavity,Disorder,Condition,SNOMED,Valid,Standard,8
4266809,397881000,Diverticular disease,Disorder,Condition,SNOMED,Valid,Standard,8
4195694,67782005,Acute respiratory distress syndrome,Disorder,Condition,SNOMED,Valid,Standard,8
4189531,61503006,Acute nephritis,Disorder,Condition,SNOMED,Valid,Standard,8
4177206,428255004,Tubulointerstitial nephritis,Disorder,Condition,SNOMED,Valid,Standard,8
4041283,118222006,General finding of observation of patient,Clinical Finding,Observation,SNOMED,Invalid,Non-standard,8
316999,44808001,Conduction disorder of the heart,Disorder,Condition,SNOMED,Valid,Standard,8
257907,19829001,Disorder of lung,Disorder,Condition,SNOMED,Valid,Standard,8
257315,53084003,Bacterial pneumonia,Disorder,Condition,SNOMED,Valid,Standard,8
199074,197456007,Acute pancreatitis,Disorder,Condition,SNOMED,Valid,Standard,8
193242,56905009,Perforation of intestine,Disorder,Condition,SNOMED,Valid,Standard,8
192956,76581006,Cholecystitis,Disorder,Condition,SNOMED,Valid,Standard,8
134442,89155008,Systemic sclerosis,Disorder,Condition,SNOMED,Valid,Standard,8
133424,94098005,Primary malignant neoplasm of thyroid gland,Disorder,Condition,SNOMED,Valid,Standard,8
46273463,10685111000119102,Upper respiratory tract infection caused by Influenza virus,Disorder,Condition,SNOMED,Valid,Standard,7
439777,271737000,Anemia,Disorder,Condition,SNOMED,Valid,Standard,7
433736,414916001,Obesity,Disorder,Condition,SNOMED,Valid,Standard,7
432833,93933005,Primary malignant neoplasm of oropharynx,Disorder,Condition,SNOMED,Valid,Standard,7
4157456,372123001,Primary malignant neoplasm of skin head and neck,Disorder,Condition,SNOMED,Valid,Standard,7
4124693,233873004,Hypertrophic cardiomyopathy,Disorder,Condition,SNOMED,Valid,Standard,7
4059290,197321007,Steatosis of liver,Disorder,Condition,SNOMED,Valid,Standard,7
40481901,443487006,Mantle cell lymphoma,Disorder,Condition,SNOMED,Valid,Standard,7
4000609,119291004,Disorder of upper gastrointestinal tract,Disorder,Condition,SNOMED,Valid,Standard,7
374919,24700007,Multiple sclerosis,Disorder,Condition,SNOMED,Valid,Standard,7
35225775,OMOP5031757,Metastasis to nervous system,Metastasis,Measurement,Cancer Modifier,Valid,Standard,7
256723,195878008,Pneumonia and influenza,Disorder,Condition,SNOMED,Valid,Standard,7
198571,89138009,Cardiogenic shock,Disorder,Condition,SNOMED,Valid,Standard,7
196359,372024009,Primary malignant neoplasm of uterine cervix,Disorder,Condition,SNOMED,Valid,Standard,7
137275,129565002,Disorder of muscle,Disorder,Condition,SNOMED,Valid,Standard,7
134305,91857003,Acute lymphoid leukemia,Disorder,Condition,SNOMED,Valid,Standard,7
437312,131148009,Bleeding,Clinical Finding,Condition,SNOMED,Valid,Standard,6
4320803,70156005,Anomaly of chromosome pair 21,Disorder,Condition,SNOMED,Valid,Standard,6
4108814,194970009,Pericardial effusion - noninflammatory,Disorder,Condition,SNOMED,Valid,Standard,6
4098597,190818004,Waldenström macroglobulinemia,Disorder,Condition,SNOMED,Valid,Standard,6
4040820,16440002,Rheumatic disease of mitral AND aortic valves,Disorder,Condition,SNOMED,Valid,Standard,6
4033891,109378008,"Mesothelioma (malignant, clinical disorder)",Disorder,Condition,SNOMED,Valid,Standard,6
374914,11538006,Tetraplegia,Disorder,Condition,SNOMED,Valid,Standard,6
319049,65710008,Acute respiratory failure,Disorder,Condition,SNOMED,Valid,Standard,6
198809,65275009,Acute cholecystitis,Disorder,Condition,SNOMED,Valid,Standard,6
138708,91855006,Acute leukemia,Disorder,Condition,SNOMED,Valid,Standard,6
80809,69896004,Rheumatoid arthritis,Disorder,Condition,SNOMED,Valid,Standard,5
80045,93676009,Primary malignant neoplasm of anus,Disorder,Condition,SNOMED,Valid,Standard,5
45770886,147211000119101,Disorder of plasma protein metabolism,Disorder,Condition,SNOMED,Valid,Standard,5
45766207,703320000,Non-rheumatic mitral valve stenosis with regurgitation,Disorder,Condition,SNOMED,Valid,Standard,5
443600,430348006,Localized infection of skin AND/OR subcutaneous tissue,Disorder,Condition,SNOMED,Valid,Standard,5
437827,267432004,Pure hypercholesterolemia,Disorder,Condition,SNOMED,Valid,Standard,5
435166,242869008,Assault by firearms,Event,Observation,SNOMED,Valid,Standard,5
434547,88797001,Complication of surgical procedure,Disorder,Condition,SNOMED,Valid,Standard,5
4340386,235881000,Alcoholic hepatic failure,Disorder,Condition,SNOMED,Valid,Standard,5
4340383,235875008,Alcoholic hepatitis,Disorder,Condition,SNOMED,Valid,Standard,5
4307356,83291003,Cor pulmonale,Disorder,Condition,SNOMED,Valid,Standard,5
4233565,360549009,Severe protein-calorie malnutrition (Gomez: less than 60 percent of standard weight),Disorder,Condition,SNOMED,Valid,Standard,5
4213310,80690008,Degenerative disease of the central nervous system,Disorder,Condition,SNOMED,Valid,Standard,5
4179720,363745004,Primary malignant neoplasm of gastrointestinal tract,Disorder,Condition,SNOMED,Valid,Standard,5
4119460,233850007,Infective endocarditis,Disorder,Condition,SNOMED,Valid,Standard,5
4111721,195241001,Sequelae of intracerebral hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,5
4103295,25569003,Ventricular tachycardia,Disorder,Condition,SNOMED,Valid,Standard,5
4090207,18726006,Senile asthenia,Clinical Finding,Observation,SNOMED,Valid,Standard,5
40493038,449082003,Sepsis caused by Gram negative bacteria,Disorder,Condition,SNOMED,Valid,Standard,5
37311319,816082000,Hypovolemia,Clinical Finding,Condition,SNOMED,Valid,Standard,5
259852,22754005,Staphylococcal pneumonia,Disorder,Condition,SNOMED,Valid,Standard,5
252351,41381004,Pneumonia caused by Pseudomonas,Disorder,Condition,SNOMED,Valid,Standard,5
201965,27942005,Shock,Disorder,Condition,SNOMED,Valid,Standard,5
201894,91489000,Acute vascular insufficiency of intestine,Disorder,Condition,SNOMED,Valid,Standard,5
197603,9707006,Intestinal volvulus,Disorder,Condition,SNOMED,Valid,Standard,5
193240,52890006,Acute generalized peritonitis,Disorder,Condition,SNOMED,Valid,Standard,5
80482,372939007,Suppurative arthritis,Disorder,Condition,SNOMED,Valid,Standard,4
76685,91637004,Myasthenia gravis,Disorder,Condition,SNOMED,Valid,Standard,4
704985,OMOP5117516,Metastasis to abdomen,Metastasis,Measurement,Cancer Modifier,Valid,Standard,4
441233,93807001,Primary malignant neoplasm of frontal lobe,Disorder,Condition,SNOMED,Valid,Standard,4
440029,34014006,Viral disease,Disorder,Condition,SNOMED,Valid,Standard,4
439746,93831006,Primary malignant neoplasm of hypopharynx,Disorder,Condition,SNOMED,Valid,Standard,4
438688,31541009,Sarcoidosis,Disorder,Condition,SNOMED,Valid,Standard,4
437828,71638002,Disorder of calcium metabolism,Disorder,Condition,SNOMED,Valid,Standard,4
436882,20902002,Fall from bed,Event,Observation,SNOMED,Valid,Standard,4
435443,17886000,Fall from wheelchair,Event,Observation,SNOMED,Valid,Standard,4
432870,302215000,Thrombocytopenic disorder,Disorder,Condition,SNOMED,Valid,Standard,4
432585,64779008,Blood coagulation disorder,Disorder,Condition,SNOMED,Valid,Standard,4
4319328,95454007,Brain stem hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,4
4304484,109993000,Chronic myeloproliferative disorder (clinical),Disorder,Condition,SNOMED,Valid,Standard,4
4220238,82525005,Multiple congenital cysts of kidney,Disorder,Condition,SNOMED,Valid,Standard,4
4144154,425957003,Non-traumatic intracerebral ventricular hemorrhage,Disorder,Condition,SNOMED,Valid,Standard,4
4111409,194983005,"Aortic incompetence, non-rheumatic",Disorder,Condition,SNOMED,Valid,Standard,4
376938,19133005,Neurofibromatosis syndrome,Disorder,Condition,SNOMED,Valid,Standard,4
376063,92051001,Benign neoplasm of cerebral meninges,Disorder,Condition,SNOMED,Valid,Standard,4
36714559,719848005,Disorder caused by alcohol,Disorder,Condition,SNOMED,Valid,Standard,4
318773,83521008,Dilated cardiomyopathy secondary to alcohol,Disorder,Condition,SNOMED,Invalid,Non-standard,4
317009,195967001,Asthma,Disorder,Condition,SNOMED,Valid,Standard,4
316428,45227007,Hypertrophic obstructive cardiomyopathy,Disorder,Condition,SNOMED,Valid,Standard,4
312723,13213009,Congenital heart disease,Disorder,Condition,SNOMED,Valid,Standard,4
254061,60046008,Pleural effusion,Disorder,Condition,SNOMED,Valid,Standard,4
200687,421893009,Renal disorder due to type 1 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,4
135333,399912005,Pressure ulcer,Disorder,Condition,SNOMED,Invalid,Non-standard,4
77079,76107001,Spinal stenosis,Disorder,Condition,SNOMED,Valid,Standard,3
443729,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus,Disorder,Condition,SNOMED,Valid,Standard,3
443612,431857002,Chronic kidney disease stage 4,Disorder,Condition,SNOMED,Valid,Standard,3
441830,76314005,Disorder of fluid AND/OR electrolyte,Disorder,Condition,SNOMED,Valid,Standard,3
441051,74883004,Thoracic aortic aneurysm without rupture,Disorder,Condition,SNOMED,Valid,Standard,3
439237,52684005,Assault,Event,Observation,SNOMED,Valid,Standard,3
438699,93980002,Primary malignant neoplasm of rectosigmoid junction,Disorder,Condition,SNOMED,Valid,Standard,3
438368,94096009,Primary malignant neoplasm of thymus,Disorder,Condition,SNOMED,Valid,Standard,3
437779,85769006,Streptococcal infectious disease,Disorder,Condition,SNOMED,Valid,Standard,3
436635,94006002,Primary malignant neoplasm of sigmoid colon,Disorder,Condition,SNOMED,Valid,Standard,3
436093,67406007,Disseminated intravascular coagulation,Disorder,Condition,SNOMED,Valid,Standard,3
435752,93775003,Primary malignant neoplasm of duodenum,Disorder,Condition,SNOMED,Valid,Standard,3
435459,56038003,Staphylococcal infectious disease,Disorder,Condition,SNOMED,Valid,Standard,3
434610,14140009,Hyperkalemia,Disorder,Condition,SNOMED,Valid,Standard,3
434588,372004005,Primary malignant neoplasm of parotid gland,Disorder,Condition,SNOMED,Valid,Standard,3
4344158,239887007,Systemic lupus erythematosus with organ/system involvement,Disorder,Condition,SNOMED,Valid,Standard,3
433976,94086000,Primary malignant neoplasm of temporal lobe,Disorder,Condition,SNOMED,Valid,Standard,3
433701,3218000,Mycosis,Disorder,Condition,SNOMED,Valid,Standard,3
4247836,93883004,Primary malignant neoplasm of major salivary gland,Disorder,Condition,SNOMED,Valid,Standard,3
4221821,40198004,Thrombophlebitis of deep veins of lower extremity,Disorder,Condition,SNOMED,Valid,Standard,3
4195677,67696008,Rheumatic tricuspid valve regurgitation,Disorder,Condition,SNOMED,Valid,Standard,3
4181187,363176004,Inflammatory disorder of head,Disorder,Condition,SNOMED,Valid,Standard,3
4135822,31712002,Primary biliary cholangitis,Disorder,Condition,SNOMED,Valid,Standard,3
4121123,234437005,Hemophagocytic lymphohistiocytosis,Disorder,Condition,SNOMED,Valid,Standard,3
4092216,187862007,Malignant neoplasm of upper lobe of lung,Disorder,Condition,SNOMED,Valid,Standard,3
4013643,11399002,Pulmonary arterial hypertension,Disorder,Condition,SNOMED,Valid,Standard,3
4001298,203241002,Osteomyelitis of vertebra,Disorder,Condition,SNOMED,Valid,Standard,3
374313,94805002,Neoplasm of uncertain behavior of soft tissues,Disorder,Condition,SNOMED,Valid,Standard,3
36714927,720349002,Sequelae of infectious disease,Disorder,Condition,SNOMED,Valid,Standard,3
317002,45007003,Low blood pressure,Disorder,Condition,SNOMED,Valid,Standard,3
314658,8186001,Cardiomegaly,Disorder,Condition,SNOMED,Valid,Standard,3
261514,94080006,Primary malignant neoplasm of supraglottis,Disorder,Condition,SNOMED,Valid,Standard,3
256449,12295008,Bronchiectasis,Disorder,Condition,SNOMED,Valid,Standard,3
24609,302866003,Hypoglycemia,Disorder,Condition,SNOMED,Valid,Standard,3
201620,95570007,Kidney stone,Disorder,Condition,SNOMED,Valid,Standard,3
201618,85919009,Disorder of intestine,Disorder,Condition,SNOMED,Valid,Standard,3
201612,41309000,Alcoholic liver damage,Disorder,Condition,SNOMED,Valid,Standard,3
200762,408335007,Autoimmune hepatitis,Disorder,Condition,SNOMED,Valid,Standard,3
200174,80659006,Disorder of skin and/or subcutaneous tissue,Disorder,Condition,SNOMED,Valid,Standard,3
197806,372139008,Primary malignant neoplasm of gallbladder,Disorder,Condition,SNOMED,Valid,Standard,3
197795,76795007,Acute type B viral hepatitis,Disorder,Condition,SNOMED,Valid,Standard,3
196455,51292008,Hepatorenal syndrome,Disorder,Condition,SNOMED,Valid,Standard,3
195559,14336007,Ruptured abdominal aortic aneurysm,Disorder,Condition,SNOMED,Valid,Standard,3
192836,94048009,Primary malignant neoplasm of small intestine,Disorder,Condition,SNOMED,Valid,Standard,3
137829,306058006,Aplastic anemia,Disorder,Condition,SNOMED,Valid,Standard,3
81893,64766004,Ulcerative colitis,Disorder,Condition,SNOMED,Valid,Standard,2
76914,93725000,Primary malignant neoplasm of bone,Disorder,Condition,SNOMED,Valid,Standard,2
73001,26889001,Myositis,Disorder,Condition,SNOMED,Valid,Standard,2
606878,1148757008,Microcephaly,Clinical Finding,Observation,SNOMED,Valid,Standard,2
444046,40537000,Exposure to cold,Event,Observation,SNOMED,Valid,Standard,2
444022,48721008,Tetraplegic cerebral palsy,Disorder,Condition,SNOMED,Valid,Standard,2
443597,433144002,Chronic kidney disease stage 3,Disorder,Condition,SNOMED,Valid,Standard,2
441875,195258006,Thoracic aortic aneurysm which has ruptured,Disorder,Condition,SNOMED,Valid,Standard,2
441829,267446004,Hyperosmolality and or hypernatremia,Disorder,Condition,SNOMED,Valid,Standard,2
441806,93726004,Primary malignant neoplasm of brain stem,Disorder,Condition,SNOMED,Valid,Standard,2
441269,413603009,Autoimmune hemolytic anemia,Disorder,Condition,SNOMED,Valid,Standard,2
440142,49483002,Disorder of mediastinum,Disorder,Condition,SNOMED,Valid,Standard,2
439846,85232009,Left heart failure,Disorder,Condition,SNOMED,Valid,Standard,2
439392,372087000,Primary malignant neoplasm,Disorder,Condition,SNOMED,Valid,Standard,2
437390,389087006,Hypoxemia,Disorder,Condition,SNOMED,Valid,Standard,2
436996,233984007,Thoracoabdominal aortic aneurysm,Disorder,Condition,SNOMED,Valid,Standard,2
436593,217748000,Accidental drowning and submersion,Event,Observation,SNOMED,Valid,Standard,2
435783,58214004,Schizophrenia,Disorder,Condition,SNOMED,Valid,Standard,2
435521,37057007,Psychophysiologic disorder,Clinical Finding,Condition,SNOMED,Invalid,Non-standard,2
434894,267530009,Acute posthemorrhagic anemia,Disorder,Condition,SNOMED,Valid,Standard,2
434462,30288003,Ventricular septal defect,Disorder,Condition,SNOMED,Valid,Standard,2
433811,43064006,Hydronephrosis,Disorder,Condition,SNOMED,Valid,Standard,2
4332246,432119003,Aneurysm,Disorder,Condition,SNOMED,Valid,Standard,2
433149,93746009,Primary malignant neoplasm of cerebellum,Disorder,Condition,SNOMED,Valid,Standard,2
432838,93738008,Primary malignant neoplasm of cardia of stomach,Disorder,Condition,SNOMED,Valid,Standard,2
432837,371977004,Primary malignant neoplasm of cecum,Disorder,Condition,SNOMED,Valid,Standard,2
432595,17602002,Amyloidosis,Disorder,Condition,SNOMED,Valid,Standard,2
432582,118616009,Neoplastic disease of uncertain behavior,Disorder,Condition,SNOMED,Valid,Standard,2
432559,93928006,Primary malignant neoplasm of occipital lobe,Disorder,Condition,SNOMED,Valid,Standard,2
432504,217176002,Accident caused by fire and flames,Event,Observation,SNOMED,Valid,Standard,2
432303,78267003,Cocaine abuse,Disorder,Condition,SNOMED,Valid,Standard,2
4317409,94801006,Neoplasm of uncertain behavior of colon,Disorder,Condition,SNOMED,Valid,Standard,2
4308870,83468000,Fall from chair,Event,Observation,SNOMED,Valid,Standard,2
