Id,Code,Name,Standard Class,Vocab,Validity,Concept
4002223,119373006,Amniotic fluid specimen,Specimen,SNOMED,Valid,Standard
44808818,842461000000000000,Semen specimen,Specimen,SNOMED,Valid,Standard
4000618,119327009,Nail specimen,Specimen,SNOMED,Valid,Standard
46270275,162163000000000000,Specimen from lung obtained by aspiration,Specimen,SNOMED,Valid,Standard
4001179,119358005,Platelet specimen,Specimen,SNOMED,Valid,Standard
37116404,733104004,Swab from buccal mucosa,Specimen,SNOMED,Valid,Standard
40482257,442173007,Urine specimen from nephrostomy tube,Specimen,SNOMED,Valid,Standard
40482447,445160003,Swab of eye,Specimen,SNOMED,Valid,Standard
40482757,443654002,Specimen from abdominal cavity,Specimen,SNOMED,Valid,Standard
40483760,445447003,Specimen from trachea obtained by aspiration,Specimen,SNOMED,Valid,Standard
40486471,446130001,Urine specimen from urinary bladder,Specimen,SNOMED,Valid,Standard
40487491,447955000,Specimen from rectum,Specimen,SNOMED,Valid,Standard
40489838,446846006,Urine specimen obtained via indwelling urinary catheter,Specimen,SNOMED,Valid,Standard
40490308,446907008,Urine specimen obtained from kidney,Specimen,SNOMED,Valid,Standard
40490924,447104008,Urine specimen from urinary conduit,Specimen,SNOMED,Valid,Standard
40492863,447488002,Suprapubic urine specimen,Specimen,SNOMED,Valid,Standard
42535845,734338009,Arthropod material submitted as specimen,Specimen,SNOMED,Valid,Standard
