Id,Code,Name,Standard Class,Vocab,Validity,Concept
2719504,L0637,"Lumbar-sacral orthosis, sagittal-coronal control, with rigid anterior and posterior frame/panels, posterior extends from sacrococcygeal junction to t-9 vertebra, lateral strength provided by rigid lateral frame/panels, produces intracavitary pressure t...",HCPCS,HCPCS,Valid,Standard
2719965,L4386,"Walking boot, non-pneumatic, with or without joints, with or without interface material, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2719876,L3908,"Wrist hand orthosis, wrist extension control cock-up, non molded, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2719591,L1832,"Knee orthosis, adjustable knee joints (unicentric or polycentric), positional orthosis, rigid support, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2719969,L4396,"Static or dynamic ankle foot orthosis, including soft interface material, adjustable for fit, for positioning, may be used for minimal ambulation, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a speci...",HCPCS,HCPCS,Valid,Standard
42538045,738664002,Nasogastric/orogastric tube stylet,Physical Object,SNOMED,Valid,Standard
2615217,A6533,"Gradient compression stocking, thigh length, 18-30 mmhg, each",HCPCS,HCPCS,Valid,Standard
2719736,L2999,"Lower extremity orthoses, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2719786,L3260,"Surgical boot/shoe, each",HCPCS,HCPCS,Valid,Standard
2615309,A9270,Non-covered item or service,HCPCS,HCPCS,Valid,Standard
2614783,A4357,"Bedside drainage bag, day or night, with or without anti-reflux device, with or without tube, each",HCPCS,HCPCS,Valid,Standard
2614784,A4358,"Urinary drainage bag, leg or abdomen, vinyl, with or without tube, with straps, each",HCPCS,HCPCS,Valid,Standard
4106134,257290009,Suction drain,Physical Object,SNOMED,Valid,Standard
2720068,L5673,"Addition to lower extremity, below knee/above knee, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, for use with locking mechanism",HCPCS,HCPCS,Valid,Standard
2615214,A6530,"Gradient compression stocking, below knee, 18-30 mmhg, each",HCPCS,HCPCS,Valid,Standard
2720421,L8420,"Prosthetic sock, multiple ply, below knee, each",HCPCS,HCPCS,Valid,Standard
2719609,L1902,"Ankle orthosis, ankle gauntlet or similar, with or without joints, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
4160628,371793003,Catheter sheath,Physical Object,SNOMED,Valid,Standard
44781970,A4347,MALE EXTERNAL CATHETER (Deprecated),HCPCS,HCPCS,Valid,Standard
4145529,427594004,Oxyhood,Physical Object,SNOMED,Valid,Standard
4106030,257279004,Single lumen catheter,Physical Object,SNOMED,Valid,Standard
37017286,713535007,Supraglottic airway,Physical Object,SNOMED,Valid,Standard
2719616,L1932,"Afo, rigid anterior tibial section, total carbon fiber or equal material, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2720066,L5671,"Addition to lower extremity, below knee / above knee suspension locking mechanism (shuttle, lanyard or equal), excludes socket insert",HCPCS,HCPCS,Valid,Standard
2719962,L4360,"Walking boot, pneumatic and/or vacuum, with or without joints, with or without interface material, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2719615,L1930,"Ankle foot orthosis, plastic or other material, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2719552,L1220,"Addition to tlso, (low profile), anterior thoracic extension",HCPCS,HCPCS,Valid,Standard
2615295,A8000,"Helmet, protective, soft, prefabricated, includes all components and accessories",HCPCS,HCPCS,Valid,Standard
2720424,L8440,"Prosthetic shrinker, below knee, each",HCPCS,HCPCS,Valid,Standard
2615071,A5500,"For diabetics only, fitting (including follow-up), custom preparation and supply of off-the-shelf depth-inlay shoe manufactured to accommodate multi-density insert(s), per shoe",HCPCS,HCPCS,Valid,Standard
2720427,L8470,"Prosthetic sock, single ply, fitting, below knee, each",HCPCS,HCPCS,Valid,Standard
2720470,L8681,"Patient programmer (external) for use with implantable programmable neurostimulator pulse generator, replacement only",HCPCS,HCPCS,Valid,Standard
44786594,L4361,"Walking boot, pneumatic and/or vacuum, with or without joints, with or without interface material, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2615321,A9300,Exercise equipment,HCPCS,HCPCS,Valid,Standard
2719622,L1970,"Ankle foot orthosis, plastic with ankle joint, custom fabricated",HCPCS,HCPCS,Valid,Standard
37017497,713781005,Triple lumen hemodialysis catheter,Physical Object,SNOMED,Valid,Standard
45760165,465760003,Rectal probe,Physical Object,SNOMED,Valid,Standard
2720140,L5940,"Addition, endoskeletal system, below knee, ultra-light material (titanium, carbon fiber or equal)",HCPCS,HCPCS,Valid,Standard
40664904,A9585,"Injection, gadobutrol, 0.1 ml",HCPCS,HCPCS,Valid,Standard
2720029,L5629,"Addition to lower extremity, below knee, acrylic socket",HCPCS,HCPCS,Valid,Standard
2720035,L5637,"Addition to lower extremity, below knee, total contact",HCPCS,HCPCS,Valid,Standard
4079428,277312002,Introducer,Physical Object,SNOMED,Valid,Standard
2720136,L5910,"Addition, endoskeletal system, below knee, alignable system",HCPCS,HCPCS,Valid,Standard
2720024,L5620,"Addition to lower extremity, test socket, below knee",HCPCS,HCPCS,Valid,Standard
2614937,A4627,"Spacer, bag or reservoir, with or without mask, for use with metered dose inhaler",HCPCS,HCPCS,Valid,Standard
2719855,L3807,"Wrist hand finger orthosis, without joint(s), prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2720425,L8460,"Prosthetic shrinker, above knee, each",HCPCS,HCPCS,Valid,Standard
2615083,A5512,"For diabetics only, multiple density insert, direct formed, molded to foot after external heat source of 230 degrees fahrenheit or higher, total contact with patient's foot, including arch, base layer minimum of 1/4 inch material of shore a 35 duromete...",HCPCS,HCPCS,Valid,Standard
2615405,A9900,"Miscellaneous dme supply, accessory, and/or service component of another hcpcs code",HCPCS,HCPCS,Valid,Standard
2719901,L3933,"Finger orthosis, without joints, may include soft interface, custom fabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
4123454,303276004,Anterior chamber drainage tube,Physical Object,SNOMED,Valid,Standard
2719856,L3808,"Wrist hand finger orthosis, rigid without joints, may include soft interface material; straps, custom fabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2616646,E0484,"Oscillatory positive expiratory pressure device, non-electric, any type, each",HCPCS,HCPCS,Valid,Standard
4183713,43725001,Airway device,Physical Object,SNOMED,Valid,Standard
2615327,A9505,"Thallium tl-201 thallous chloride, diagnostic, per millicurie",HCPCS,HCPCS,Valid,Standard
2720428,L8480,"Prosthetic sock, single ply, fitting, above knee, each",HCPCS,HCPCS,Valid,Standard
2720422,L8430,"Prosthetic sock, multiple ply, above knee, each",HCPCS,HCPCS,Valid,Standard
2719585,L1810,"Knee orthosis, elastic with joints, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2614911,A4590,"Special casting material (e.g., fiberglass)",HCPCS,HCPCS,Valid,Standard
2719961,L4350,"Ankle control orthosis, stirrup style, rigid, includes any type interface (e.g., pneumatic, gel), prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2719988,L5301,"Below knee, molded socket, shin, sach foot, endoskeletal system",HCPCS,HCPCS,Valid,Standard
2720047,L5650,"Additions to lower extremity, total contact, above knee or knee disarticulation socket",HCPCS,HCPCS,Valid,Standard
2720046,L5649,"Addition to lower extremity, ischial containment/narrow m-l socket",HCPCS,HCPCS,Valid,Standard
2720141,L5950,"Addition, endoskeletal system, above knee, ultra-light material (titanium, carbon fiber or equal)",HCPCS,HCPCS,Valid,Standard
2720048,L5651,"Addition to lower extremity, above knee, flexible inner socket, external frame",HCPCS,HCPCS,Valid,Standard
2720137,L5920,"Addition, endoskeletal system, above knee or hip disarticulation, alignable system",HCPCS,HCPCS,Valid,Standard
2720031,L5631,"Addition to lower extremity, above knee or knee disarticulation, acrylic socket",HCPCS,HCPCS,Valid,Standard
2720026,L5624,"Addition to lower extremity, test socket, above knee",HCPCS,HCPCS,Valid,Standard
42872974,450969007,Negative pressure wound dressing,Physical Object,SNOMED,Valid,Standard
2719846,L3760,"Elbow orthosis (eo), with adjustable position locking joint(s), prefabricated, item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
44786589,L1812,"Knee orthosis, elastic with joints, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2720160,L5986,"All lower extremity prostheses, multi-axial rotation unit ('mcp' or equal)",HCPCS,HCPCS,Valid,Standard
3661551,846698004,Pulmonary artery stent,Physical Object,SNOMED,Valid,Standard
4095054,25062003,Feeding tube,Physical Object,SNOMED,Valid,Standard
40662243,A9581,"Injection, gadoxetate disodium, 1 ml",HCPCS,HCPCS,Valid,Standard
4030875,14106009,Cardiac pacemaker,Physical Object,SNOMED,Valid,Standard
2721924,V5090,"Dispensing fee, unspecified hearing aid",HCPCS,HCPCS,Valid,Standard
2719891,L3923,"Hand finger orthosis, without joints, may include soft interface, straps, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2719621,L1960,"Ankle foot orthosis, posterior solid ankle, plastic, custom fabricated",HCPCS,HCPCS,Valid,Standard
1314290,A9587,"Gallium ga-68, dotatate, diagnostic, 0.1 millicurie",HCPCS,HCPCS,Valid,Standard
2721961,V5261,"Hearing aid, digital, binaural, bte",HCPCS,HCPCS,Valid,Standard
2719881,L3913,"Hand finger orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2615084,A5513,"For diabetics only, multiple density insert, custom molded from model of patient's foot, total contact with patient's foot, including arch, base layer minimum of 3/16 inch material of shore a 35 durometer (or higher), includes arch filler and other sha...",HCPCS,HCPCS,Valid,Standard
1314285,A4467,"Belt, strap, sleeve, garment, or covering, any type",HCPCS,HCPCS,Valid,Standard
2615031,A4927,"Gloves, non-sterile, per 100",HCPCS,HCPCS,Valid,Standard
2614772,A4344,"Indwelling catheter, foley type, two-way, all silicone or polyurethane, each",HCPCS,HCPCS,Valid,Standard
2720168,L5999,"Lower extremity prosthesis, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2719576,L1686,"Hip orthosis, abduction control of hip joint, postoperative hip abduction type, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2614899,A4556,"Electrodes, (e.g., apnea monitor), per pair",HCPCS,HCPCS,Valid,Standard
2615286,A7520,"Tracheostomy/laryngectomy tube, non-cuffed, polyvinylchloride (pvc), silicone or equal, each",HCPCS,HCPCS,Valid,Standard
2615287,A7521,"Tracheostomy/laryngectomy tube, cuffed, polyvinylchloride (pvc), silicone or equal, each",HCPCS,HCPCS,Valid,Standard
2720436,L8509,"Tracheo-esophageal voice prosthesis, inserted by a licensed health care provider, any type",HCPCS,HCPCS,Valid,Standard
2719992,L5321,"Above knee, molded socket, open end, sach foot, endoskeletal system, single axis knee",HCPCS,HCPCS,Valid,Standard
4106160,257370003,Double lumen tube,Physical Object,SNOMED,Valid,Standard
2614906,A4565,Slings,HCPCS,HCPCS,Valid,Standard
2721399,S8427,"Gradient pressure aid (glove), ready made",HCPCS,HCPCS,Valid,Standard
2719665,L2210,"Addition to lower extremity, dorsiflexion assist (plantar flexion resist), each joint",HCPCS,HCPCS,Valid,Standard
2719833,L3670,"Shoulder orthosis, acromio/clavicular (canvas and webbing type), prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
4044952,228749007,Single plane implant,Physical Object,SNOMED,Valid,Standard
2719893,L3925,"Finger orthosis, proximal interphalangeal (pip)/distal interphalangeal (dip), non torsion joint/spring, extension/flexion, may include soft interface material, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2719458,L0462,"Tlso, triplanar control, modular segmented spinal system, three rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch,...",HCPCS,HCPCS,Valid,Standard
2720861,Q9958,"High osmolar contrast material, up to 149 mg/ml iodine concentration, per ml",HCPCS,HCPCS,Valid,Standard
2719828,L3649,"Orthopedic shoe, modification, addition or transfer, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2615107,A6207,"Contact layer, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",HCPCS,HCPCS,Valid,Standard
2719742,L3020,"Foot, insert, removable, molded to patient model, longitudinal/ metatarsal support, each",HCPCS,HCPCS,Valid,Standard
2721960,V5260,"Hearing aid, digital, binaural, ite",HCPCS,HCPCS,Valid,Standard
2719419,L0120,"Cervical, flexible, non-adjustable, prefabricated, off-the-shelf (foam collar)",HCPCS,HCPCS,Valid,Standard
2719789,L3310,"Lift, elevation, heel and sole, neoprene, per inch",HCPCS,HCPCS,Valid,Standard
2719674,L2275,"Addition to lower extremity, varus/valgus correction, plastic modification, padded/lined",HCPCS,HCPCS,Valid,Standard
4139147,32712000,Drain,Physical Object,SNOMED,Valid,Standard
2720866,Q9963,"High osmolar contrast material, 350-399 mg/ml iodine concentration, per ml",HCPCS,HCPCS,Valid,Standard
2719731,L2820,"Addition to lower extremity orthosis, soft interface for molded plastic, below knee section",HCPCS,HCPCS,Valid,Standard
2720156,L5981,"All lower extremity prostheses, flex-walk system or equal",HCPCS,HCPCS,Valid,Standard
2719934,L3980,"Upper extremity fracture orthosis, humeral, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2719811,L3485,"Heel, pad, removable for spur",HCPCS,HCPCS,Valid,Standard
2719587,L1820,"Knee orthosis, elastic with condylar pads and joints, with or without patellar control, prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",HCPCS,HCPCS,Valid,Standard
2719506,L0639,"Lumbar-sacral orthosis, sagittal-coronal control, rigid shell(s)/panel(s), posterior extends from sacrococcygeal junction to t-9 vertebra, anterior extends from symphysis pubis to xyphoid, produces intracavitary pressure to reduce load on the intervert...",HCPCS,HCPCS,Valid,Standard
2719744,L3031,"Foot, insert/plate, removable, addition to lower extremity orthosis, high strength, lightweight material, all hybrid lamination/prepreg composite, each",HCPCS,HCPCS,Valid,Standard
2616720,E0705,"Transfer device, any type, each",HCPCS,HCPCS,Valid,Standard
2720131,L5850,"Addition, endoskeletal system, above knee or hip disarticulation, knee extension assist",HCPCS,HCPCS,Valid,Standard
2615324,A9502,"Technetium tc-99m tetrofosmin, diagnostic, per study dose",HCPCS,HCPCS,Valid,Standard
4134858,398013009,Implantable venous access port,Physical Object,SNOMED,Valid,Standard
2719940,L3999,"Upper limb orthosis, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2720143,L5962,"Addition, endoskeletal system, below knee, flexible protective outer surface covering system",HCPCS,HCPCS,Valid,Standard
2720149,L5972,"All lower extremity prostheses, foot, flexible keel",HCPCS,HCPCS,Valid,Standard
2720127,L5845,"Addition, endoskeletal, knee-shin system, stance flexion feature, adjustable",HCPCS,HCPCS,Valid,Standard
2720381,L8010,"Breast prosthesis, mastectomy sleeve",HCPCS,HCPCS,Valid,Standard
2720150,L5974,"All lower extremity prostheses, foot, single axis ankle/foot",HCPCS,HCPCS,Valid,Standard
2719597,L1845,"Knee orthosis, double upright, thigh and calf, with adjustable flexion and extension joint (unicentric or polycentric), medial-lateral and rotation control, with or without varus/valgus adjustment, prefabricated item that has been trimmed, bent, molded...",HCPCS,HCPCS,Valid,Standard
2719589,L1830,"Knee orthosis, immobilizer, canvas longitudinal, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2615381,A9560,"Technetium tc-99m labeled red blood cells, diagnostic, per study dose, up to 30 millicuries",HCPCS,HCPCS,Valid,Standard
4106977,257280001,Double lumen catheter,Physical Object,SNOMED,Valid,Standard
2719971,L5000,"Partial foot, shoe insert with longitudinal arch, toe filler",HCPCS,HCPCS,Valid,Standard
2615230,A6549,"Gradient compression garment, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2615333,A9512,"Technetium tc-99m pertechnetate, diagnostic, per millicurie",HCPCS,HCPCS,Valid,Standard
2721964,V5264,"Ear mold/insert, not disposable, any type",HCPCS,HCPCS,Valid,Standard
2616482,E0114,"Crutches underarm, other than wood, adjustable or fixed, pair, with pads, tips and handgrips",HCPCS,HCPCS,Valid,Standard
37110233,724419006,Arteriovenous fistula endovascular stent-graft,Physical Object,SNOMED,Invalid,Non-standard
2720074,L5679,"Addition to lower extremity, below knee/above knee, custom fabricated from existing mold or prefabricated, socket insert, silicone gel, elastomeric or equal, not for use with locking mechanism",HCPCS,HCPCS,Valid,Standard
4107114,257354000,Ventriculoperitoneal shunt,Physical Object,SNOMED,Valid,Standard
2720095,L5704,"Custom shaped protective cover, below knee",HCPCS,HCPCS,Valid,Standard
2614905,A4562,"Pessary, reusable, non rubber, any type",HCPCS,HCPCS,Valid,Standard
4161814,398176008,Peripherally inserted central catheter,Physical Object,SNOMED,Valid,Standard
2720117,L5812,"Addition, endoskeletal knee-shin system, single axis, friction swing and stance phase control (safety knee)",HCPCS,HCPCS,Valid,Standard
2720161,L5987,"All lower extremity prosthesis, shank foot system with vertical loading pylon",HCPCS,HCPCS,Valid,Standard
45760696,466514009,Spinal catheter,Physical Object,SNOMED,Valid,Standard
4148006,30610008,Epidural catheter,Physical Object,SNOMED,Valid,Standard
3661485,838424007,Peripheral artery cannula,Physical Object,SNOMED,Valid,Standard
1314291,A9588,"Fluciclovine f-18, diagnostic, 1 millicurie",HCPCS,HCPCS,Valid,Standard
4093739,25937001,Neurostimulator,Physical Object,SNOMED,Valid,Standard
2720151,L5975,"All lower extremity prosthesis, combination single axis ankle and flexible keel foot",HCPCS,HCPCS,Valid,Standard
2719795,L3350,Heel wedge,HCPCS,HCPCS,Valid,Standard
2720124,L5828,"Addition, endoskeletal knee-shin system, single axis, fluid swing and stance phase control",HCPCS,HCPCS,Valid,Standard
2719666,L2220,"Addition to lower extremity, dorsiflexion and plantar flexion assist/resist, each joint",HCPCS,HCPCS,Valid,Standard
2615215,A6531,"Gradient compression stocking, below knee, 30-40 mmhg, used as a surgical dressing, each",HCPCS,HCPCS,Valid,Standard
2719623,L1971,"Ankle foot orthosis, plastic or other material with ankle joint, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2719429,L0200,"Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars, and thoracic extension",HCPCS,HCPCS,Valid,Standard
37312070,788733008,Stereotactic radiosurgical gamma radiation system,Physical Object,SNOMED,Valid,Standard
45971500,6ea44acc-33c0-4d2a-86a8-cb5533c5f6f3,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Physical Object,SNOMED,Invalid,Non-standard
2615440,B4087,"Gastrostomy/jejunostomy tube, standard, any material, any type, each",HCPCS,HCPCS,Valid,Standard
4139134,32667006,Oropharyngeal airway device,Physical Object,SNOMED,Valid,Standard
2721396,S8424,"Gradient pressure aid (sleeve), ready made",HCPCS,HCPCS,Valid,Standard
2719874,L3906,"Wrist hand orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2615319,A9283,"Foot pressure off loading/supportive device, any type, each",HCPCS,HCPCS,Valid,Standard
2721912,V2799,"Vision item or service, miscellaneous",HCPCS,HCPCS,Valid,Standard
2719625,L1990,"Ankle foot orthosis, double upright free plantar dorsiflexion, solid stirrup, calf band/cuff (double bar 'bk' orthosis), custom fabricated",HCPCS,HCPCS,Valid,Standard
2615218,A6534,"Gradient compression stocking, thigh length, 30-40 mmhg, each",HCPCS,HCPCS,Valid,Standard
45758450,463160007,"Penrose drain, silicone",Physical Object,SNOMED,Valid,Standard
2719617,L1940,"Ankle foot orthosis, plastic or other material, custom fabricated",HCPCS,HCPCS,Valid,Standard
2720155,L5980,"All lower extremity prostheses, flex foot system",HCPCS,HCPCS,Valid,Standard
2719633,L2036,"Knee ankle foot orthosis, full plastic, double upright, with or without free motion knee, with or without free motion ankle, custom fabricated",HCPCS,HCPCS,Valid,Standard
2719936,L3984,"Upper extremity fracture orthosis, wrist, prefabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
2614781,A4355,"Irrigation tubing set for continuous bladder irrigation through a three-way indwelling foley catheter, each",HCPCS,HCPCS,Valid,Standard
45767883,705527001,Urethral drainage catheter,Physical Object,SNOMED,Valid,Standard
2720130,L5848,"Addition to endoskeletal knee-shin system, fluid stance extension, dampening feature, with or without adjustability",HCPCS,HCPCS,Valid,Standard
2614910,A4580,"Cast supplies (e.g., plaster)",HCPCS,HCPCS,Valid,Standard
2616532,E0190,"Positioning cushion/pillow/wedge, any shape or size, includes all components and accessories",HCPCS,HCPCS,Valid,Standard
2720426,L8465,"Prosthetic shrinker, upper limb, each",HCPCS,HCPCS,Valid,Standard
2720133,L5856,"Addition to lower extremity prosthesis, endoskeletal knee-shin system, microprocessor control feature, swing and stance phase, includes electronic sensor(s), any type",HCPCS,HCPCS,Valid,Standard
2719970,L4398,"Foot drop splint, recumbent positioning device, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2719854,L3806,"Wrist hand finger orthosis, includes one or more nontorsion joint(s), turnbuckles, elastic bands/springs, may include soft interface material, straps, custom fabricated, includes fitting and adjustment",HCPCS,HCPCS,Valid,Standard
45767945,705643001,Coronary artery stent,Physical Object,SNOMED,Valid,Standard
2721967,V5267,"Hearing aid or assistive listening device/supplies/accessories, not otherwise specified",HCPCS,HCPCS,Valid,Standard
2719679,L2330,"Addition to lower extremity, lacer molded to patient model, for custom fabricated orthosis only",HCPCS,HCPCS,Valid,Standard
2719664,L2200,"Addition to lower extremity, limited ankle motion, each joint",HCPCS,HCPCS,Valid,Standard
2719494,L0627,"Lumbar orthosis, sagittal control, with rigid anterior and posterior panels, posterior extends from l-1 to below l-5 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, may include padding, s...",HCPCS,HCPCS,Valid,Standard
2615151,A6255,"Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",HCPCS,HCPCS,Valid,Standard
4041465,118343005,Lamp pumped laser device,Physical Object,SNOMED,Valid,Standard
4042424,16650009,Splint,Physical Object,SNOMED,Valid,Standard
4030449,129462001,Catheter guide wire,Physical Object,SNOMED,Valid,Standard
2719792,L3332,"Lift, elevation, inside shoe, tapered, up to one-half inch",HCPCS,HCPCS,Valid,Standard
4044874,129113006,Intra-aortic balloon pump,Physical Object,SNOMED,Valid,Standard
2719515,L0861,"Addition to halo procedure, replacement liner/interface material",HCPCS,HCPCS,Valid,Standard
2616476,E0100,"Cane, includes canes of all materials, adjustable or fixed, with tip",HCPCS,HCPCS,Valid,Standard
2719895,L3927,"Finger orthosis, proximal interphalangeal (pip)/distal interphalangeal (dip), without joint/spring, extension/flexion (e.g., static or ring type), may include soft interface material, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2720049,L5652,"Addition to lower extremity, suction suspension, above knee or knee disarticulation socket",HCPCS,HCPCS,Valid,Standard
1781311,XW13325,"Transfusion of Convalescent Plasma (Nonautologous) into Peripheral Vein, Percutaneous Approach, New Technology Group 5",ICD10PCS,ICD10PCS,Valid,Standard
2720144,L5964,"Addition, endoskeletal system, above knee, flexible protective outer surface covering system",HCPCS,HCPCS,Valid,Standard
2720121,L5822,"Addition, endoskeletal knee-shin system, single axis, pneumatic swing, friction stance phase control",HCPCS,HCPCS,Valid,Standard
4236069,360132007,Peritoneal dialysis catheter,Physical Object,SNOMED,Valid,Standard
2720433,L8501,Tracheostomy speaking valve,HCPCS,HCPCS,Valid,Standard
2719492,L0625,"Lumbar orthosis, flexible, provides lumbar support, posterior extends from l-1 to below l-5 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, may include pendulous abdomen design, shoulder...",HCPCS,HCPCS,Valid,Standard
2719799,L3390,Outflare wedge,HCPCS,HCPCS,Valid,Standard
2719751,L3100,"Hallus-valgus night dynamic splint, prefabricated, off-the-shelf",HCPCS,HCPCS,Valid,Standard
2719672,L2265,"Addition to lower extremity, long tongue stirrup",HCPCS,HCPCS,Valid,Standard
2719463,L0472,"Tlso, triplanar control, hyperextension, rigid anterior and lateral frame extends from symphysis pubis to sternal notch with two anterior components (one pubic and one sternal), posterior and lateral pads with straps and closures, limits spinal flexion...",HCPCS,HCPCS,Valid,Standard
2615094,A6025,"Gel sheet for dermal or epidermal application, (e.g., silicone, hydrogel, other), each",HCPCS,HCPCS,Valid,Standard
