Id,Code,Name,Standard Class,Vocab,Validity,Concept
198571,89138009,Cardiogenic shock,Disorder,SNOMED,Valid,Standard
196359,372024009,Primary malignant neoplasm of uterine cervix,Disorder,SNOMED,Valid,Standard
137275,129565002,Disorder of muscle,Disorder,SNOMED,Valid,Standard
134305,91857003,Acute lymphoid leukemia,Disorder,SNOMED,Valid,Standard
437312,131148009,Bleeding,Clinical Finding,SNOMED,Valid,Standard
4320803,70156005,Anomaly of chromosome pair 21,Disorder,SNOMED,Valid,Standard
4108814,194970009,Pericardial effusion - noninflammatory,Disorder,SNOMED,Valid,Standard
4098597,190818004,Waldenström macroglobulinemia,Disorder,SNOMED,Valid,Standard
4040820,16440002,Rheumatic disease of mitral AND aortic valves,Disorder,SNOMED,Valid,Standard
4033891,109378008,"Mesothelioma (malignant, clinical disorder)",Disorder,SNOMED,Valid,Standard
374914,11538006,Tetraplegia,Disorder,SNOMED,Valid,Standard
319049,65710008,Acute respiratory failure,Disorder,SNOMED,Valid,Standard
198809,65275009,Acute cholecystitis,Disorder,SNOMED,Valid,Standard
138708,91855006,Acute leukemia,Disorder,SNOMED,Valid,Standard
80809,69896004,Rheumatoid arthritis,Disorder,SNOMED,Valid,Standard
80045,93676009,Primary malignant neoplasm of anus,Disorder,SNOMED,Valid,Standard
45770886,147211000119101,Disorder of plasma protein metabolism,Disorder,SNOMED,Valid,Standard
45766207,703320000,Non-rheumatic mitral valve stenosis with regurgitation,Disorder,SNOMED,Valid,Standard
443600,430348006,Localized infection of skin AND/OR subcutaneous tissue,Disorder,SNOMED,Valid,Standard
437827,267432004,Pure hypercholesterolemia,Disorder,SNOMED,Valid,Standard
435166,242869008,Assault by firearms,Event,SNOMED,Valid,Standard
434547,88797001,Complication of surgical procedure,Disorder,SNOMED,Valid,Standard
4340386,235881000,Alcoholic hepatic failure,Disorder,SNOMED,Valid,Standard
4340383,235875008,Alcoholic hepatitis,Disorder,SNOMED,Valid,Standard
4307356,83291003,Cor pulmonale,Disorder,SNOMED,Valid,Standard
4233565,360549009,Severe protein-calorie malnutrition (Gomez: less than 60 percent of standard weight),Disorder,SNOMED,Valid,Standard
4213310,80690008,Degenerative disease of the central nervous system,Disorder,SNOMED,Valid,Standard
4179720,363745004,Primary malignant neoplasm of gastrointestinal tract,Disorder,SNOMED,Valid,Standard
4119460,233850007,Infective endocarditis,Disorder,SNOMED,Valid,Standard
4111721,195241001,Sequelae of intracerebral hemorrhage,Disorder,SNOMED,Valid,Standard
4103295,25569003,Ventricular tachycardia,Disorder,SNOMED,Valid,Standard
4090207,18726006,Senile asthenia,Clinical Finding,SNOMED,Valid,Standard
40493038,449082003,Sepsis caused by Gram negative bacteria,Disorder,SNOMED,Valid,Standard
37311319,816082000,Hypovolemia,Clinical Finding,SNOMED,Valid,Standard
259852,22754005,Staphylococcal pneumonia,Disorder,SNOMED,Valid,Standard
252351,41381004,Pneumonia caused by Pseudomonas,Disorder,SNOMED,Valid,Standard
201965,27942005,Shock,Disorder,SNOMED,Valid,Standard
201894,91489000,Acute vascular insufficiency of intestine,Disorder,SNOMED,Valid,Standard
197603,9707006,Intestinal volvulus,Disorder,SNOMED,Valid,Standard
193240,52890006,Acute generalized peritonitis,Disorder,SNOMED,Valid,Standard
80482,372939007,Suppurative arthritis,Disorder,SNOMED,Valid,Standard
76685,91637004,Myasthenia gravis,Disorder,SNOMED,Valid,Standard
704985,OMOP5117516,Metastasis to abdomen,Metastasis,Cancer Modifier,Valid,Standard
441233,93807001,Primary malignant neoplasm of frontal lobe,Disorder,SNOMED,Valid,Standard
440029,34014006,Viral disease,Disorder,SNOMED,Valid,Standard
439746,93831006,Primary malignant neoplasm of hypopharynx,Disorder,SNOMED,Valid,Standard
438688,31541009,Sarcoidosis,Disorder,SNOMED,Valid,Standard
437828,71638002,Disorder of calcium metabolism,Disorder,SNOMED,Valid,Standard
436882,20902002,Fall from bed,Event,SNOMED,Valid,Standard
435443,17886000,Fall from wheelchair,Event,SNOMED,Valid,Standard
432870,302215000,Thrombocytopenic disorder,Disorder,SNOMED,Valid,Standard
432585,64779008,Blood coagulation disorder,Disorder,SNOMED,Valid,Standard
4319328,95454007,Brain stem hemorrhage,Disorder,SNOMED,Valid,Standard
4304484,109993000,Chronic myeloproliferative disorder (clinical),Disorder,SNOMED,Valid,Standard
4220238,82525005,Multiple congenital cysts of kidney,Disorder,SNOMED,Valid,Standard
4144154,425957003,Non-traumatic intracerebral ventricular hemorrhage,Disorder,SNOMED,Valid,Standard
4111409,194983005,"Aortic incompetence, non-rheumatic",Disorder,SNOMED,Valid,Standard
376938,19133005,Neurofibromatosis syndrome,Disorder,SNOMED,Valid,Standard
376063,92051001,Benign neoplasm of cerebral meninges,Disorder,SNOMED,Valid,Standard
36714559,719848005,Disorder caused by alcohol,Disorder,SNOMED,Valid,Standard
318773,83521008,Dilated cardiomyopathy secondary to alcohol,Disorder,SNOMED,Invalid,Non-standard
317009,195967001,Asthma,Disorder,SNOMED,Valid,Standard
316428,45227007,Hypertrophic obstructive cardiomyopathy,Disorder,SNOMED,Valid,Standard
312723,13213009,Congenital heart disease,Disorder,SNOMED,Valid,Standard
254061,60046008,Pleural effusion,Disorder,SNOMED,Valid,Standard
200687,421893009,Renal disorder due to type 1 diabetes mellitus,Disorder,SNOMED,Valid,Standard
135333,399912005,Pressure ulcer,Disorder,SNOMED,Invalid,Non-standard
77079,76107001,Spinal stenosis,Disorder,SNOMED,Valid,Standard
443729,422166005,Peripheral circulatory disorder due to type 2 diabetes mellitus,Disorder,SNOMED,Valid,Standard
443612,431857002,Chronic kidney disease stage 4,Disorder,SNOMED,Valid,Standard
441830,76314005,Disorder of fluid AND/OR electrolyte,Disorder,SNOMED,Valid,Standard
441051,74883004,Thoracic aortic aneurysm without rupture,Disorder,SNOMED,Valid,Standard
439237,52684005,Assault,Event,SNOMED,Valid,Standard
438699,93980002,Primary malignant neoplasm of rectosigmoid junction,Disorder,SNOMED,Valid,Standard
438368,94096009,Primary malignant neoplasm of thymus,Disorder,SNOMED,Valid,Standard
437779,85769006,Streptococcal infectious disease,Disorder,SNOMED,Valid,Standard
436635,94006002,Primary malignant neoplasm of sigmoid colon,Disorder,SNOMED,Valid,Standard
436093,67406007,Disseminated intravascular coagulation,Disorder,SNOMED,Valid,Standard
435752,93775003,Primary malignant neoplasm of duodenum,Disorder,SNOMED,Valid,Standard
435459,56038003,Staphylococcal infectious disease,Disorder,SNOMED,Valid,Standard
434610,14140009,Hyperkalemia,Disorder,SNOMED,Valid,Standard
434588,372004005,Primary malignant neoplasm of parotid gland,Disorder,SNOMED,Valid,Standard
4344158,239887007,Systemic lupus erythematosus with organ/system involvement,Disorder,SNOMED,Valid,Standard
433976,94086000,Primary malignant neoplasm of temporal lobe,Disorder,SNOMED,Valid,Standard
433701,3218000,Mycosis,Disorder,SNOMED,Valid,Standard
4247836,93883004,Primary malignant neoplasm of major salivary gland,Disorder,SNOMED,Valid,Standard
4221821,40198004,Thrombophlebitis of deep veins of lower extremity,Disorder,SNOMED,Valid,Standard
4195677,67696008,Rheumatic tricuspid valve regurgitation,Disorder,SNOMED,Valid,Standard
4181187,363176004,Inflammatory disorder of head,Disorder,SNOMED,Valid,Standard
4135822,31712002,Primary biliary cholangitis,Disorder,SNOMED,Valid,Standard
4121123,234437005,Hemophagocytic lymphohistiocytosis,Disorder,SNOMED,Valid,Standard
4092216,187862007,Malignant neoplasm of upper lobe of lung,Disorder,SNOMED,Valid,Standard
4013643,11399002,Pulmonary arterial hypertension,Disorder,SNOMED,Valid,Standard
4001298,203241002,Osteomyelitis of vertebra,Disorder,SNOMED,Valid,Standard
374313,94805002,Neoplasm of uncertain behavior of soft tissues,Disorder,SNOMED,Valid,Standard
36714927,720349002,Sequelae of infectious disease,Disorder,SNOMED,Valid,Standard
317002,45007003,Low blood pressure,Disorder,SNOMED,Valid,Standard
314658,8186001,Cardiomegaly,Disorder,SNOMED,Valid,Standard
261514,94080006,Primary malignant neoplasm of supraglottis,Disorder,SNOMED,Valid,Standard
256449,12295008,Bronchiectasis,Disorder,SNOMED,Valid,Standard
24609,302866003,Hypoglycemia,Disorder,SNOMED,Valid,Standard
201620,95570007,Kidney stone,Disorder,SNOMED,Valid,Standard
201618,85919009,Disorder of intestine,Disorder,SNOMED,Valid,Standard
201612,41309000,Alcoholic liver damage,Disorder,SNOMED,Valid,Standard
200762,408335007,Autoimmune hepatitis,Disorder,SNOMED,Valid,Standard
200174,80659006,Disorder of skin and/or subcutaneous tissue,Disorder,SNOMED,Valid,Standard
197806,372139008,Primary malignant neoplasm of gallbladder,Disorder,SNOMED,Valid,Standard
197795,76795007,Acute type B viral hepatitis,Disorder,SNOMED,Valid,Standard
196455,51292008,Hepatorenal syndrome,Disorder,SNOMED,Valid,Standard
195559,14336007,Ruptured abdominal aortic aneurysm,Disorder,SNOMED,Valid,Standard
192836,94048009,Primary malignant neoplasm of small intestine,Disorder,SNOMED,Valid,Standard
137829,306058006,Aplastic anemia,Disorder,SNOMED,Valid,Standard
81893,64766004,Ulcerative colitis,Disorder,SNOMED,Valid,Standard
76914,93725000,Primary malignant neoplasm of bone,Disorder,SNOMED,Valid,Standard
73001,26889001,Myositis,Disorder,SNOMED,Valid,Standard
606878,1148757008,Microcephaly,Clinical Finding,SNOMED,Valid,Standard
444046,40537000,Exposure to cold,Event,SNOMED,Valid,Standard
444022,48721008,Tetraplegic cerebral palsy,Disorder,SNOMED,Valid,Standard
443597,433144002,Chronic kidney disease stage 3,Disorder,SNOMED,Valid,Standard
441875,195258006,Thoracic aortic aneurysm which has ruptured,Disorder,SNOMED,Valid,Standard
441829,267446004,Hyperosmolality and or hypernatremia,Disorder,SNOMED,Valid,Standard
441806,93726004,Primary malignant neoplasm of brain stem,Disorder,SNOMED,Valid,Standard
441269,413603009,Autoimmune hemolytic anemia,Disorder,SNOMED,Valid,Standard
440142,49483002,Disorder of mediastinum,Disorder,SNOMED,Valid,Standard
439846,85232009,Left heart failure,Disorder,SNOMED,Valid,Standard
439392,372087000,Primary malignant neoplasm,Disorder,SNOMED,Valid,Standard
437390,389087006,Hypoxemia,Disorder,SNOMED,Valid,Standard
436996,233984007,Thoracoabdominal aortic aneurysm,Disorder,SNOMED,Valid,Standard
436593,217748000,Accidental drowning and submersion,Event,SNOMED,Valid,Standard
435783,58214004,Schizophrenia,Disorder,SNOMED,Valid,Standard
435521,37057007,Psychophysiologic disorder,Clinical Finding,SNOMED,Invalid,Non-standard
434894,267530009,Acute posthemorrhagic anemia,Disorder,SNOMED,Valid,Standard
434462,30288003,Ventricular septal defect,Disorder,SNOMED,Valid,Standard
433811,43064006,Hydronephrosis,Disorder,SNOMED,Valid,Standard
4332246,432119003,Aneurysm,Disorder,SNOMED,Valid,Standard
433149,93746009,Primary malignant neoplasm of cerebellum,Disorder,SNOMED,Valid,Standard
432838,93738008,Primary malignant neoplasm of cardia of stomach,Disorder,SNOMED,Valid,Standard
432837,371977004,Primary malignant neoplasm of cecum,Disorder,SNOMED,Valid,Standard
432595,17602002,Amyloidosis,Disorder,SNOMED,Valid,Standard
432582,118616009,Neoplastic disease of uncertain behavior,Disorder,SNOMED,Valid,Standard
432559,93928006,Primary malignant neoplasm of occipital lobe,Disorder,SNOMED,Valid,Standard
432504,217176002,Accident caused by fire and flames,Event,SNOMED,Valid,Standard
432303,78267003,Cocaine abuse,Disorder,SNOMED,Valid,Standard
4317409,94801006,Neoplasm of uncertain behavior of colon,Disorder,SNOMED,Valid,Standard
4308870,83468000,Fall from chair,Event,SNOMED,Valid,Standard
4293175,384821006,"Mental state, behavior and/or psychosocial function finding",Clinical Finding,SNOMED,Valid,Standard
4282096,36923009,"Major depression, single episode",Disorder,SNOMED,Valid,Standard
4252872,409712001,Mitral valve prolapse,Disorder,SNOMED,Valid,Standard
4252581,7436001,Alveolar pneumopathy,Disorder,SNOMED,Valid,Standard
4232181,89469000,Chronic duodenal ulcer with hemorrhage,Disorder,SNOMED,Valid,Standard
4220313,416975007,"Primary degenerative dementia of the Alzheimer type, senile onset",Disorder,SNOMED,Valid,Standard
4181064,363175000,Inflammatory disorder of extremity,Disorder,SNOMED,Valid,Standard
4176892,49422009,Cortical hemorrhage,Disorder,SNOMED,Valid,Standard
4150511,31097004,Post poliomyelitis syndrome,Disorder,SNOMED,Valid,Standard
4144111,266435005,Gastroesophageal reflux disease without esophagitis,Disorder,SNOMED,Valid,Standard
4133224,278516003,Lobar pneumonia,Disorder,SNOMED,Valid,Standard
4130215,12713001,Cellulitis of skin with lymphangitis,Disorder,SNOMED,Valid,Standard
4110189,195185009,Cerebral infarct due to thrombosis of precerebral arteries,Disorder,SNOMED,Valid,Standard
4103532,2897005,Immune thrombocytopenia,Disorder,SNOMED,Valid,Standard
4078925,19242006,Pulmonary edema,Disorder,SNOMED,Valid,Standard
4076794,275519006,Peripheral arteriovenous malformation,Disorder,SNOMED,Valid,Standard
40489907,448417001,Sepsis caused by Staphylococcus aureus,Disorder,SNOMED,Valid,Standard
40486631,447843005,Sepsis caused by anaerobic bacteria,Disorder,SNOMED,Valid,Standard
40486629,447841007,Sepsis caused by Candida,Disorder,SNOMED,Valid,Standard
4046205,2304001,Discitis,Disorder,SNOMED,Valid,Standard
4043738,230745008,Hydrocephalus,Disorder,SNOMED,Valid,Standard
4043731,230692004,Infarction - precerebral,Disorder,SNOMED,Valid,Standard
4038835,118599009,Hodgkin's disease (clinical),Disorder,SNOMED,Valid,Standard
4003188,110007008,Adult T-cell leukemia/lymphoma,Disorder,SNOMED,Valid,Standard
4001666,109853004,Mesothelioma of peritoneum,Disorder,SNOMED,Valid,Standard
380378,84757009,Epilepsy,Disorder,SNOMED,Valid,Standard
379756,93886007,Primary malignant neoplasm of mandible,Disorder,SNOMED,Valid,Standard
377550,46963008,Compression of brain,Disorder,SNOMED,Valid,Standard
377263,257277002,Myoneural disorder,Disorder,SNOMED,Valid,Standard
376026,428638009,Encephalitis caused by Herpesvirus,Disorder,SNOMED,Valid,Standard
374341,58756001,Huntington's chorea,Disorder,SNOMED,Valid,Standard
373764,28394000,Toxic encephalopathy,Disorder,SNOMED,Valid,Standard
373179,45864009,Senile degeneration of brain,Disorder,SNOMED,Valid,Standard
35226074,OMOP5031538,Metastasis to bone marrow,Metastasis,Cancer Modifier,Valid,Standard
320136,50043002,Disorder of respiratory system,Disorder,SNOMED,Valid,Standard
320073,165517008,Neutropenia,Clinical Finding,SNOMED,Valid,Standard
31610,37657006,Disorder of esophagus,Disorder,SNOMED,Valid,Standard
313459,73430006,Sleep apnea,Disorder,SNOMED,Valid,Standard
312343,73067008,Ruptured aortic aneurysm,Disorder,SNOMED,Valid,Standard
258554,42908004,"Primary atelectasis, in perinatal period",Disorder,SNOMED,Valid,Standard
257094,47147007,Congenital anomaly of lung,Disorder,SNOMED,Valid,Standard
201826,44054006,Type 2 diabetes mellitus,Disorder,SNOMED,Valid,Standard
201341,196884002,Incisional hernia with obstruction,Disorder,SNOMED,Valid,Standard
201066,30144000,Obstruction of bile duct,Disorder,SNOMED,Valid,Standard
201061,39839004,Diaphragmatic hernia,Disorder,SNOMED,Valid,Standard
198401,94754000,Neoplasm of uncertain behavior of urinary bladder,Disorder,SNOMED,Valid,Standard
197506,188366002,Malignant neoplasm of abdomen,Disorder,SNOMED,Valid,Standard
