Id,Code,Name,Standard Class,Vocab,Validity,Concept
40035968,371856,diltiazem Oral Tablet,Clinical Drug Form,RxNorm,Valid,Standard
19049105,8591,potassium chloride,Ingredient,RxNorm,Valid,Standard
1596977,253182,"insulin, regular, human",Ingredient,RxNorm,Valid,Standard
1301025,67108,enoxaparin,Ingredient,RxNorm,Valid,Standard
1502905,274783,insulin glargine,Ingredient,RxNorm,Valid,Standard
1373928,5470,hydralazine,Ingredient,RxNorm,Valid,Standard
967823,9863,sodium chloride,Ingredient,RxNorm,Valid,Standard
953076,4278,famotidine,Ingredient,RxNorm,Valid,Standard
1346823,20352,carvedilol,Ingredient,RxNorm,Valid,Standard
1567198,51428,"insulin aspart, human",Ingredient,RxNorm,Valid,Standard
40220389,1808220,propofol 10 MG/ML Injection,Clinical Drug,RxNorm,Valid,Standard
1321341,7512,norepinephrine,Ingredient,RxNorm,Valid,Standard
986417,221147,polyethylene glycol 3350,Ingredient,RxNorm,Valid,Standard
922570,7597,nystatin,Ingredient,RxNorm,Valid,Standard
1771162,2180,cefazolin,Ingredient,RxNorm,Valid,Standard
1396131,24947,ferrous sulfate,Ingredient,RxNorm,Valid,Standard
1308738,11248,vitamin B12,Ingredient,RxNorm,Valid,Standard
36249711,1795480,250 ML glucose 100 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
46275435,1659139,piperacillin 3000 MG / tazobactam 375 MG Injection [Zosyn],Branded Drug,RxNorm,Valid,Standard
35603428,1735003,2 ML fentanyl 0.05 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19124906,6574,magnesium,Ingredient,RxNorm,Valid,Standard
1501700,10582,levothyroxine,Ingredient,RxNorm,Valid,Standard
1332418,17767,amlodipine,Ingredient,RxNorm,Valid,Standard
711584,114477,levetiracetam,Ingredient,RxNorm,Valid,Standard
1110410,7052,morphine,Ingredient,RxNorm,Valid,Standard
1551099,8640,prednisone,Ingredient,RxNorm,Valid,Standard
35605482,1740467,2 ML ondansetron 2 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1518254,3264,dexamethasone,Ingredient,RxNorm,Valid,Standard
1124957,7804,oxycodone,Ingredient,RxNorm,Valid,Standard
1308216,29046,lisinopril,Ingredient,RxNorm,Valid,Standard
932745,1808,bumetanide,Ingredient,RxNorm,Valid,Standard
19070224,9949,soybean oil,Ingredient,RxNorm,Valid,Standard
1707164,6922,metronidazole,Ingredient,RxNorm,Valid,Standard
1310149,11289,warfarin,Ingredient,RxNorm,Valid,Standard
1741122,37617,tazobactam,Ingredient,RxNorm,Valid,Standard
1127433,313782,acetaminophen 325 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1790812,2358,chlorhexidine,Ingredient,RxNorm,Valid,Standard
19127213,727820,10 ML sodium chloride 9 MG/ML Prefilled Syringe,Quant Clinical Drug,RxNorm,Valid,Standard
40232756,1049621,oxycodone hydrochloride 5 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1129625,3498,diphenhydramine,Ingredient,RxNorm,Valid,Standard
908523,6972,mineral oil,Ingredient,RxNorm,Valid,Standard
46234049,1653204,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [NovoLog]",Quant Branded Drug,RxNorm,Valid,Standard
950637,42316,tacrolimus,Ingredient,RxNorm,Valid,Standard
1103314,10689,tramadol,Ingredient,RxNorm,Valid,Standard
19005046,684879,pyridoxine,Ingredient,RxNorm,Valid,Standard
1560751,727517,50 ML glucose 500 MG/ML Prefilled Syringe,Quant Clinical Drug,RxNorm,Valid,Standard
904453,283742,esomeprazole,Ingredient,RxNorm,Valid,Standard
708298,6960,midazolam,Ingredient,RxNorm,Valid,Standard
906780,6915,metoclopramide,Ingredient,RxNorm,Valid,Standard
1560305,484348,omega-3 acid ethyl esters (USP),Ingredient,RxNorm,Valid,Standard
975125,5492,hydrocortisone,Ingredient,RxNorm,Valid,Standard
19035704,1897,calcium carbonate,Ingredient,RxNorm,Valid,Standard
19095164,2418,cholecalciferol,Ingredient,RxNorm,Valid,Standard
36249687,1795250,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1135766,8163,phenylephrine,Ingredient,RxNorm,Valid,Standard
929887,17128,lansoprazole,Ingredient,RxNorm,Valid,Standard
19044812,8310,phytosterols,Ingredient,RxNorm,Valid,Standard
1797513,2551,ciprofloxacin,Ingredient,RxNorm,Valid,Standard
40221386,1807633,250 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
46275280,1658259,50 ML magnesium sulfate 40 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1149380,41126,fluticasone,Ingredient,RxNorm,Valid,Standard
19010309,11295,water,Ingredient,RxNorm,Valid,Standard
987245,6218,lactulose,Ingredient,RxNorm,Valid,Standard
1777806,2193,ceftriaxone,Ingredient,RxNorm,Valid,Standard
1308368,6963,midodrine,Ingredient,RxNorm,Valid,Standard
1136980,35827,ketorolac,Ingredient,RxNorm,Valid,Standard
1506270,6902,methylprednisolone,Ingredient,RxNorm,Valid,Standard
949279,2062,carboxymethylcellulose,Ingredient,RxNorm,Valid,Standard
35603227,1719291,4 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1344143,828529,"albumin human, USP",Ingredient,RxNorm,Valid,Standard
1309944,703,amiodarone,Ingredient,RxNorm,Valid,Standard
1386957,6185,labetalol,Ingredient,RxNorm,Valid,Standard
924566,77492,tamsulosin,Ingredient,RxNorm,Valid,Standard
1703687,281,acyclovir,Ingredient,RxNorm,Valid,Standard
939259,19831,budesonide,Ingredient,RxNorm,Valid,Standard
1322184,32968,clopidogrel,Ingredient,RxNorm,Valid,Standard
1328165,3443,diltiazem,Ingredient,RxNorm,Valid,Standard
40221387,1807634,500 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
40221385,1807632,100 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
43011826,1361226,"heparin sodium, porcine 1000 UNT/ML Injectable Solution",Clinical Drug,RxNorm,Valid,Standard
19137312,10454,thiamine,Ingredient,RxNorm,Valid,Standard
19080217,314200,pantoprazole 40 MG Delayed Release Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19061088,48937,dexmedetomidine,Ingredient,RxNorm,Valid,Standard
952004,214824,sevelamer,Ingredient,RxNorm,Valid,Standard
40166274,865098,insulin lispro 100 UNT/ML Injectable Solution [Humalog],Branded Drug,RxNorm,Valid,Standard
718583,7407,nicotine,Ingredient,RxNorm,Valid,Standard
40072394,373112,norepinephrine Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
970250,9997,spironolactone,Ingredient,RxNorm,Valid,Standard
46287372,1665188,1 ML lorazepam 2 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1192218,237159,levalbuterol,Ingredient,RxNorm,Valid,Standard
19011773,1151,ascorbic acid,Ingredient,RxNorm,Valid,Standard
1502910,847232,3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus],Quant Branded Drug,RxNorm,Valid,Standard
1113346,318272,aspirin 81 MG Chewable Tablet,Clinical Drug,RxNorm,Valid,Standard
1836430,10180,sulfamethoxazole,Ingredient,RxNorm,Valid,Standard
40221364,1807547,sodium chloride 4.5 MG/ML Injection,Clinical Drug,RxNorm,Valid,Standard
997881,2582,clindamycin,Ingredient,RxNorm,Valid,Standard
974166,5487,hydrochlorothiazide,Ingredient,RxNorm,Valid,Standard
1318137,7396,nicardipine,Ingredient,RxNorm,Valid,Standard
1539403,36567,simvastatin,Ingredient,RxNorm,Valid,Standard
1167322,519,allopurinol,Ingredient,RxNorm,Valid,Standard
19078924,311700,midazolam 1 MG/ML Injectable Solution,Clinical Drug,RxNorm,Valid,Standard
924939,1596,bisacodyl,Ingredient,RxNorm,Valid,Standard
43013024,1364430,apixaban,Ingredient,RxNorm,Valid,Standard
1367500,52175,losartan,Ingredient,RxNorm,Valid,Standard
1717327,733,ampicillin,Ingredient,RxNorm,Valid,Standard
1368671,52769,milrinone,Ingredient,RxNorm,Valid,Standard
43011850,1361615,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",Clinical Drug,RxNorm,Valid,Standard
19027362,34322,potassium phosphate,Ingredient,RxNorm,Valid,Standard
40167213,866924,metoprolol tartrate 25 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19070869,283504,ondansetron 2 MG/ML Injectable Solution,Clinical Drug,RxNorm,Valid,Standard
19078557,311036,"insulin, regular, human 100 UNT/ML Injectable Solution [Humulin R]",Branded Drug,RxNorm,Valid,Standard
19093848,6585,magnesium sulfate,Ingredient,RxNorm,Valid,Standard
1036228,10156,sucralfate,Ingredient,RxNorm,Valid,Standard
938330,312935,"sennosides, USP 8.6 MG Oral Tablet",Clinical Drug,RxNorm,Valid,Standard
1754994,4450,fluconazole,Ingredient,RxNorm,Valid,Standard
1398937,2599,clonidine,Ingredient,RxNorm,Valid,Standard
1734104,18631,azithromycin,Ingredient,RxNorm,Valid,Standard
40007695,377132,amiodarone Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
35603226,1719290,2 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
939506,36676,sodium bicarbonate,Ingredient,RxNorm,Valid,Standard
19003999,68149,mycophenolate mofetil,Ingredient,RxNorm,Valid,Standard
43526056,1375985,cholecalciferol 0.01 MG / glucose 4000 MG Chewable Tablet,Clinical Drug,RxNorm,Valid,Standard
1718735,1860239,100 ML potassium chloride 0.2 MEQ/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19012565,7145,mycophenolic acid,Ingredient,RxNorm,Valid,Standard
1163944,5032,guaifenesin,Ingredient,RxNorm,Valid,Standard
1177480,5640,ibuprofen,Ingredient,RxNorm,Valid,Standard
19009405,11253,vitamin D,Ingredient,RxNorm,Valid,Standard
1507835,11149,vasopressin (USP),Ingredient,RxNorm,Valid,Standard
715233,1292,baclofen,Ingredient,RxNorm,Valid,Standard
798874,2598,clonazepam,Ingredient,RxNorm,Valid,Standard
1361711,4917,nitroglycerin,Ingredient,RxNorm,Valid,Standard
966991,9796,simethicone,Ingredient,RxNorm,Valid,Standard
19077653,310519,glucose 4000 MG Chewable Tablet,Clinical Drug,RxNorm,Valid,Standard
988095,62427,ursodeoxycholate,Ingredient,RxNorm,Valid,Standard
19018544,1895,calcium,Ingredient,RxNorm,Valid,Standard
1301065,67109,dalteparin,Ingredient,RxNorm,Valid,Standard
1510813,301542,rosuvastatin,Ingredient,RxNorm,Valid,Standard
753626,8782,propofol,Ingredient,RxNorm,Valid,Standard
1713332,723,amoxicillin,Ingredient,RxNorm,Valid,Standard
40221349,1807507,vancomycin Injection,Clinical Drug Form,RxNorm,Valid,Standard
1551860,42463,pravastatin,Ingredient,RxNorm,Valid,Standard
993631,6582,magnesium oxide,Ingredient,RxNorm,Valid,Standard
40174776,966571,1 ML hydralazine hydrochloride 20 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1383815,6057,isosorbide,Ingredient,RxNorm,Valid,Standard
36249718,1795514,50 ML glucose 500 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
40167261,876195,polyethylene glycol 3350 17000 MG Powder for Oral Solution [Miralax],Branded Drug,RxNorm,Valid,Standard
35606000,1722933,meropenem Injection,Clinical Drug Form,RxNorm,Valid,Standard
1503297,6809,metformin,Ingredient,RxNorm,Valid,Standard
1139042,197,acetylcysteine,Ingredient,RxNorm,Valid,Standard
1592528,1872269,1 ML hydromorphone hydrochloride 2 MG/ML Prefilled Syringe [Dilaudid],Quant Branded Drug,RxNorm,Valid,Standard
40173070,897652,hydromorphone hydrochloride 1 MG/ML,Clinical Drug Comp,RxNorm,Valid,Standard
993653,198741,magnesium oxide 400 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
35603397,1668250,10 ML calcium gluconate 100 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1114220,7242,naloxone,Ingredient,RxNorm,Valid,Standard
42708658,1247756,docusate sodium 100 MG Oral Capsule [Colace],Branded Drug,RxNorm,Valid,Standard
40231925,1049221,acetaminophen 325 MG / oxycodone hydrochloride 5 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
40223140,998212,1 ML morphine sulfate 2 MG/ML Prefilled Syringe,Quant Clinical Drug,RxNorm,Valid,Standard
35603042,1718906,50 ML dexmedetomidine 0.004 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19041823,209597,bisacodyl 10 MG Rectal Suppository [Bisac-Evac],Branded Drug,RxNorm,Valid,Standard
932777,282486,bumetanide 0.25 MG/ML Injectable Solution,Clinical Drug,RxNorm,Valid,Standard
35603044,1718909,100 ML dexmedetomidine 0.004 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19077548,310431,gabapentin 300 MG Oral Capsule,Clinical Drug,RxNorm,Valid,Standard
1716903,139462,moxifloxacin,Ingredient,RxNorm,Valid,Standard
19003953,68139,rocuronium,Ingredient,RxNorm,Valid,Standard
1705674,10829,trimethoprim,Ingredient,RxNorm,Valid,Standard
1113076,836358,ipratropium bromide 0.2 MG/ML Inhalation Solution,Clinical Drug,RxNorm,Valid,Standard
1789276,228476,gatifloxacin,Ingredient,RxNorm,Valid,Standard
19134047,835603,tramadol hydrochloride 50 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
951511,42372,mupirocin,Ingredient,RxNorm,Valid,Standard
1717704,73645,valacyclovir,Ingredient,RxNorm,Valid,Standard
991876,6468,loperamide,Ingredient,RxNorm,Valid,Standard
1748975,20481,cefepime,Ingredient,RxNorm,Valid,Standard
1735947,35619,rifaximin,Ingredient,RxNorm,Valid,Standard
43011884,1362049,"heparin sodium, porcine 10 UNT/ML Prefilled Syringe",Clinical Drug,RxNorm,Valid,Standard
40160973,854235,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Quant Clinical Drug,RxNorm,Valid,Standard
1343916,3992,epinephrine,Ingredient,RxNorm,Valid,Standard
1326303,3407,digoxin,Ingredient,RxNorm,Valid,Standard
1786621,2231,cephalexin,Ingredient,RxNorm,Valid,Standard
40221355,1807513,vancomycin 1000 MG Injection,Clinical Drug,RxNorm,Valid,Standard
1332419,197361,amlodipine 5 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19011331,1331,barium sulfate,Ingredient,RxNorm,Valid,Standard
40221369,1807552,1000 ML sodium chloride 4.5 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
957136,313988,furosemide 40 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
40075755,152997,potassium chloride Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
977968,56466,sodium citrate,Ingredient,RxNorm,Valid,Standard
40167196,866508,5 ML metoprolol tartrate 1 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19123989,630208,albuterol 0.83 MG/ML Inhalation Solution,Clinical Drug,RxNorm,Valid,Standard
46287338,1665050,cefazolin 1000 MG Injection,Clinical Drug,RxNorm,Valid,Standard
19041324,209387,acetaminophen 325 MG Oral Tablet [Tylenol],Branded Drug,RxNorm,Valid,Standard
19036781,1901,calcium chloride,Ingredient,RxNorm,Valid,Standard
1709170,29561,meropenem,Ingredient,RxNorm,Valid,Standard
40163473,856377,trazodone hydrochloride 50 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19093967,829757,100 ML magnesium sulfate 10 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
35603600,1724276,1 ML hydromorphone hydrochloride 2 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1736887,190376,linezolid,Ingredient,RxNorm,Valid,Standard
915175,1291,bacitracin,Ingredient,RxNorm,Valid,Standard
19036638,35805,royal jelly,Ingredient,RxNorm,Valid,Standard
19044727,8308,vitamin K1,Ingredient,RxNorm,Valid,Standard
903963,10759,triamcinolone,Ingredient,RxNorm,Valid,Standard
1134439,1886,caffeine,Ingredient,RxNorm,Valid,Standard
46275400,1658717,"250 ML heparin sodium, porcine 100 UNT/ML Injection",Quant Clinical Drug,RxNorm,Valid,Standard
1154161,88249,montelukast,Ingredient,RxNorm,Valid,Standard
740560,2019,carbidopa,Ingredient,RxNorm,Valid,Standard
965748,9601,scopolamine,Ingredient,RxNorm,Valid,Standard
1551170,312615,prednisone 20 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
36249702,1795345,glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,Clinical Drug,RxNorm,Valid,Standard
1136601,18993,benzonatate,Ingredient,RxNorm,Valid,Standard
40018375,371226,calcium gluconate Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
40221384,1807631,50 ML sodium chloride 9 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
44784779,1483571,docusate sodium 100 MG Oral Capsule [DOK],Branded Drug,RxNorm,Valid,Standard
46287618,1666798,2 ML midazolam 1 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19071700,285018,insulin glargine 100 UNT/ML Injectable Solution [Lantus],Branded Drug,RxNorm,Valid,Standard
750982,42347,bupropion,Ingredient,RxNorm,Valid,Standard
1353766,8787,propranolol,Ingredient,RxNorm,Valid,Standard
1308842,69749,valsartan,Ingredient,RxNorm,Valid,Standard
1102527,6754,meperidine,Ingredient,RxNorm,Valid,Standard
46275794,1659929,1 ML naloxone hydrochloride 0.4 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1715117,1272,aztreonam,Ingredient,RxNorm,Valid,Standard
1319133,7426,nimodipine,Ingredient,RxNorm,Valid,Standard
19077652,310497,glucagon (rDNA) 1 MG Injection,Clinical Drug,RxNorm,Valid,Standard
1516976,139825,insulin detemir,Ingredient,RxNorm,Valid,Standard
19092849,6579,magnesium chloride,Ingredient,RxNorm,Valid,Standard
36249701,1795344,500 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19044522,39954,zinc sulfate,Ingredient,RxNorm,Valid,Standard
36249709,1795477,500 ML glucose 100 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
781182,596205,ramelteon,Ingredient,RxNorm,Valid,Standard
40240688,1115005,docusate sodium 100 MG Oral Capsule,Clinical Drug,RxNorm,Valid,Standard
914335,1223,atropine,Ingredient,RxNorm,Valid,Standard
35603224,1719286,10 ML furosemide 10 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19049106,198116,potassium chloride 20 MEQ Extended Release Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1318853,7417,nifedipine,Ingredient,RxNorm,Valid,Standard
1316262,136411,sildenafil,Ingredient,RxNorm,Valid,Standard
1714277,121243,voriconazole,Ingredient,RxNorm,Valid,Standard
1742253,82122,levofloxacin,Ingredient,RxNorm,Valid,Standard
36249642,1801294,Microencapsulated potassium chloride 20 MEQ Extended Release Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19010482,3008,cyclosporine,Ingredient,RxNorm,Valid,Standard
42902601,1359714,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair],Branded Drug,RxNorm,Valid,Standard
45892419,1596450,gentamicin,Ingredient,RxNorm,Valid,Standard
19077513,310410,folic acid 1 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1000632,2623,clotrimazole,Ingredient,RxNorm,Valid,Standard
43560451,1437702,albuterol 0.833 MG/ML / ipratropium bromide 0.167 MG/ML Inhalation Solution,Clinical Drug,RxNorm,Valid,Standard
40232444,1049909,diphenhydramine hydrochloride 25 MG Oral Capsule,Clinical Drug,RxNorm,Valid,Standard
1746940,4053,erythromycin,Ingredient,RxNorm,Valid,Standard
1103640,6813,methadone,Ingredient,RxNorm,Valid,Standard
906072,10869,tropicamide,Ingredient,RxNorm,Valid,Standard
1196677,25255,formoterol,Ingredient,RxNorm,Valid,Standard
19080985,5956,iohexol,Ingredient,RxNorm,Valid,Standard
987250,391937,lactulose 667 MG/ML Oral Solution,Clinical Drug,RxNorm,Valid,Standard
990499,235496,"sodium phosphate, monobasic",Ingredient,RxNorm,Valid,Standard
1719046,1812194,1 ML dexamethasone phosphate 4 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
19019113,197901,lorazepam 1 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19136048,9853,sodium,Ingredient,RxNorm,Valid,Standard
991710,236719,"sodium phosphate, dibasic",Ingredient,RxNorm,Valid,Standard
1154380,245314,albuterol 5 MG/ML Inhalation Solution,Clinical Drug,RxNorm,Valid,Standard
1592539,1872384,"15 ML sodium phosphate, dibasic 142 MG/ML / sodium phosphate, monobasic 276 MG/ML Injection",Quant Clinical Drug,RxNorm,Valid,Standard
740910,8183,phenytoin,Ingredient,RxNorm,Valid,Standard
40232454,1049633,diphenhydramine hydrochloride 50 MG/ML Injectable Solution,Clinical Drug,RxNorm,Valid,Standard
19074247,308753,bisacodyl 5 MG Delayed Release Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
923645,7646,omeprazole,Ingredient,RxNorm,Valid,Standard
36249643,1801295,Microencapsulated potassium chloride 20 MEQ Extended Release Oral Tablet [Klor-Con],Branded Drug,RxNorm,Valid,Standard
40220394,1808225,20 ML propofol 10 MG/ML Injection [Diprivan],Quant Branded Drug,RxNorm,Valid,Standard
1551192,312617,prednisone 5 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1201620,2670,codeine,Ingredient,RxNorm,Valid,Standard
992956,6581,magnesium hydroxide,Ingredient,RxNorm,Valid,Standard
19075601,309362,clopidogrel 75 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
778711,21949,cyclobenzaprine,Ingredient,RxNorm,Valid,Standard
1550557,8638,prednisolone,Ingredient,RxNorm,Valid,Standard
40017415,379137,calcium chloride Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
40162515,857002,acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19092377,6536,lysine,Ingredient,RxNorm,Valid,Standard
996416,25025,finasteride,Ingredient,RxNorm,Valid,Standard
19077241,310273,famotidine 20 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
19006186,10898,tryptophan,Ingredient,RxNorm,Valid,Standard
19004724,6837,methionine,Ingredient,RxNorm,Valid,Standard
19082306,6033,isoleucine,Ingredient,RxNorm,Valid,Standard
19007572,11115,valine,Ingredient,RxNorm,Valid,Standard
19000537,10524,threonine,Ingredient,RxNorm,Valid,Standard
19035577,8156,phenylalanine,Ingredient,RxNorm,Valid,Standard
19088571,6308,leucine,Ingredient,RxNorm,Valid,Standard
19069149,5340,histidine,Ingredient,RxNorm,Valid,Standard
19010955,3024,cysteine,Ingredient,RxNorm,Valid,Standard
19029306,164,acetate,Ingredient,RxNorm,Valid,Standard
19039850,36679,sodium bisulfite,Ingredient,RxNorm,Valid,Standard
1337720,3616,dobutamine,Ingredient,RxNorm,Valid,Standard
19005965,104894,ondansetron 4 MG Disintegrating Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
948080,283669,pantoprazole 40 MG Injection,Clinical Drug,RxNorm,Valid,Standard
19049335,312515,potassium chloride 1.33 MEQ/ML Oral Solution,Clinical Drug,RxNorm,Valid,Standard
35200872,2058952,cefepime Injectable Solution,Clinical Drug Form,RxNorm,Valid,Standard
19073712,308416,aspirin 81 MG Delayed Release Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
40223141,998213,1 ML morphine sulfate 4 MG/ML Prefilled Syringe,Quant Clinical Drug,RxNorm,Valid,Standard
1593611,1867544,potassium chloride 20 MEQ Powder for Oral Solution,Clinical Drug,RxNorm,Valid,Standard
19045045,4018,ergocalciferol,Ingredient,RxNorm,Valid,Standard
1551101,198145,prednisone 10 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1703063,275891,valganciclovir,Ingredient,RxNorm,Valid,Standard
924724,3361,dicyclomine,Ingredient,RxNorm,Valid,Standard
950641,198377,tacrolimus 1 MG Oral Capsule,Clinical Drug,RxNorm,Valid,Standard
1718752,1860466,50 ML potassium chloride 0.4 MEQ/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
1545959,259255,atorvastatin 80 MG Oral Tablet,Clinical Drug,RxNorm,Valid,Standard
1560558,237656,glucose 700 MG/ML Injectable Solution,Clinical Drug,RxNorm,Valid,Standard
1383925,6058,isosorbide dinitrate,Ingredient,RxNorm,Valid,Standard
1347450,8410,alteplase,Ingredient,RxNorm,Valid,Standard
918906,32675,oxybutynin,Ingredient,RxNorm,Valid,Standard
36249738,1795612,1000 ML glucose 50 MG/ML Injection,Quant Clinical Drug,RxNorm,Valid,Standard
961047,9143,ranitidine,Ingredient,RxNorm,Valid,Standard
40231041,1038787,glucose 0.4 MG/MG Oral Gel [Glutose],Branded Drug,RxNorm,Valid,Standard
46287328,1665021,ceftriaxone 1000 MG Injection,Clinical Drug,RxNorm,Valid,Standard
46275615,1659591,ampicillin / sulbactam Injection,Clinical Drug Form,RxNorm,Valid,Standard
